Name,VIP_comp1,Compound.ID,Super.Class,Class
Cytidine 5'-Diphosphate,0.31607169228968574,Amide-Pos-001621,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
"Cytidine 2',3'-Cyclic Monophosphoric Acid",0.31302260931674214,Amide-Pos-001218,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Glycerophosphocholine,0.31270865925612307,Amide-Pos-001017,Lipids and lipid-like molecules,Glycerophospholipids
5'-S-Methyl-5'-Thioadenosine,0.31176340986683604,C8-Pos-000483,"Nucleosides, nucleotides, and analogues",5'-deoxyribonucleosides
Miltefosine,0.3109029791763654,C8-Pos-001413,Organic nitrogen compounds,Organonitrogen compounds
Dg(16:0_16:1),0.309260691500073,C8-Pos-002844,Lipids and lipid-like molecules,Glycerolipids
Pe(O-16:2_22:3),0.30908888688084135,C8-Pos-004273,Lipids and lipid-like molecules,Glycerophospholipids
N-Formyl-L-Methionine,0.30002711232982143,Amide-Neg-000753,Organic acids and derivatives,Carboxylic acids and derivatives
Asparagine,0.29618372014275257,Amide-Pos-000372,Organic acids and derivatives,Carboxylic acids and derivatives
1-Octadecanoyl-2-Octadecenoyl-Sn-Glycero-3-Phosphocholine,0.2957570989361933,Amide-Pos-002309,Lipids and lipid-like molecules,Glycerophospholipids
Tg(32:4cooh_12:0),0.28953933756517664,C8-Pos-004263,Lipids and lipid-like molecules,Glycerolipids
4-(Acetylamino)Butanoic Acid,0.28683881938290784,Amide-Neg-000479,Organic acids and derivatives,Carboxylic acids and derivatives
"N,N-Dimethyl-Beta-Alanine Hcl",0.28125334242256744,Amide-Pos-000235,Organic nitrogen compounds,Organonitrogen compounds
Guanosine 5'-Diphospho-Α-D-Mannose,0.28038633704804505,Amide-Pos-002017,"Nucleosides, nucleotides, and analogues",Purine nucleotides
"2-(6-Hydroxy-1-Methyl-2-Methylidene-9-Propan-2-Yl-5-Oxatricyclo[5.4.0.03,8]Undecan-4-Yl)Acetic Acid",0.27861582596618806,C18-Neg-000965,Lipids and lipid-like molecules,Prenol lipids
D-Mannitol 1-Phosphate,0.27793102509132817,Amide-Neg-001445,Organic oxygen compounds,Organooxygen compounds
L-Glutamic Acid,0.2747439453997485,Amide-Pos-000319,Organic acids and derivatives,Carboxylic acids and derivatives
N8-Acetylspermidine,0.2614121408641117,Amide-Pos-000661,Organic acids and derivatives,Carboximidic acids and derivatives
Lpc 22:6-Sn1,0.2581776665764824,C8-Pos-002720,Lipids and lipid-like molecules,Glycerophospholipids
"1,3-Benzodioxolylbutanamine (Bdb)",0.25505531049340996,C18-Pos-000931,Organoheterocyclic compounds,Benzodioxoles
(R)-Butyrylcarnitine,0.254167789298521,Amide-Pos-000872,Lipids and lipid-like molecules,Fatty Acyls
Pe(O-20:1_22:6),0.25111756891108733,C8-Pos-004759,Lipids and lipid-like molecules,Glycerophospholipids
Pi(O-16:2_18:3),0.24846816238051522,C8-Pos-004803,Lipids and lipid-like molecules,Glycerophospholipids
Adenosine 5'-Diphosphate,0.2326886098587688,Amide-Pos-001677,"Nucleosides, nucleotides, and analogues",Purine nucleotides
2-Oleoyl-1-Palmitoyl-Sn-Glycero-3-Phosphoserine,0.23173085306004715,Amide-Pos-002283,Lipids and lipid-like molecules,Glycerophospholipids
Pe(20:5_22:2),0.22012517703034537,C8-Pos-004871,Lipids and lipid-like molecules,Glycerophospholipids
Pe(P-19:4_23:5),0.21949710625863555,C8-Pos-004505,Lipids and lipid-like molecules,Glycerophospholipids
1-Palmitoyl-Sn-Glycero-3-Phosphocholine,0.21420993954613265,C8-Pos-002038,Lipids and lipid-like molecules,Glycerophospholipids
Lpc 14:0-Sn2,0.2141202887715942,C8-Pos-001973,Lipids and lipid-like molecules,Glycerophospholipids
Uridine,0.21381833687643617,Amide-Pos-000957,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides
L-2-Aminoadipic Acid,0.2128358737806962,Amide-Pos-000447,Organic acids and derivatives,Carboxylic acids and derivatives
S-Adenosylmethionine,0.20666937483492184,Amide-Pos-001585,"Nucleosides, nucleotides, and analogues",5'-deoxyribonucleosides
L-Hydroxyproline,0.19481754072430152,Amide-Pos-000349,Organic acids and derivatives,Carboxylic acids and derivatives
Cis-4-Hydroxy-D-Proline,0.19468327593936496,C18-Pos-000384,Organic acids and derivatives,Carboxylic acids and derivatives
"Dodecanamide,N-[3-(Dimethyloxidoamino)Propyl]",0.19028856184693535,Amide-Pos-001195,Lipids and lipid-like molecules,Fatty Acyls
Lpc(23:5),0.17944017366922677,C8-Neg-002641,Lipids and lipid-like molecules,Glycerophospholipids
L-Tyrosine,0.16847959176377034,C18-Pos-000832,Organic acids and derivatives,Carboxylic acids and derivatives
Lpc(14:0),0.16701708835167167,C8-Neg-001710,Lipids and lipid-like molecules,Glycerophospholipids
Acetyl-Β-Methylcholine,0.16367491062022163,Amide-Pos-000561,Organic nitrogen compounds,Organonitrogen compounds
Lpe 24:4,0.16316044560011908,C8-Pos-002633,Lipids and lipid-like molecules,Glycerophospholipids
Oahfa(15:1_25:3),0.15540665468066675,C8-Neg-002832,Lipids and lipid-like molecules,Fatty acyls
Lpe 38:6,0.15303081847331643,C8-Pos-004035,Lipids and lipid-like molecules,Glycerophospholipids
1-Palmitoyl-2-Docosahexaenoyl-Sn-Glycero-3-Phosphocholine,0.1523985016091953,C8-Pos-004574,Lipids and lipid-like molecules,Glycerophospholipids
D-Histidine Methyl Ester,0.14623264641428135,Amide-Pos-000604,Organic acids and derivatives,Carboxylic acids and derivatives
D-(-)-Mannitol,0.1415501721497158,Amide-Neg-000787,Organic oxygen compounds,Organooxygen compounds
Tg(15:1cho_15:2),0.07442596217858681,C8-Pos-002684,Lipids and lipid-like molecules,Glycerolipids
Gly-Asp,0.06226687296750131,Amide-Pos-000690,Organic acids and derivatives,Carboxylic acids and derivatives
Monolaurin,0.05931208485516004,C8-Pos-000245,Lipids and lipid-like molecules,Glycerolipids
D-Proline,0.05606764736274722,Amide-Pos-000224,Organic acids and derivatives,Carboxylic acids and derivatives
Xylose,0.051926656802631546,Amide-Neg-000340,Organic oxygen compounds,Organooxygen compounds
3-Hydroxybutyrylcarnitine,0.0034125968125078413,C18-Pos-001343,Lipids and lipid-like molecules,Fatty Acyls
