Name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Compound.ID,Super.Class,Class,Direction,FDR_label
Pc O-32:6,0.22055460036823218,17.972356716347964,0.25025254075924835,0.8047002695734411,0.9916140576794893,-4.725268247483489,C8-Pos-000556,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
L-Γ-Glutamyl-L-Glutamic Acid,0.06607478426759177,20.8219469777408,0.12805754243261483,0.8993141906205132,0.997319430907246,-4.725372346018678,Amide-Neg-000611,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
D-(+)-Pipecolinic Acid,0.04562051834481082,20.75732379413957,0.3147928468721877,0.7557406808311398,0.9853132707262989,-4.72553248667693,Amide-Pos-000155,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Cytarabine,0.08521760253935387,22.042407845151633,0.3714116733709288,0.7135717339813445,0.9834697177495122,-4.7255842709337825,Amide-Neg-000447,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Higher in Males,
Glyoxylic Acid,-0.058915853165719165,19.457890427353213,-0.3686357979322496,0.7156133152616428,0.9834697177495122,-4.725857021352636,Amide-Neg-000574,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
O-Octanoylcarnitine,-0.07359548568298205,19.08883298343359,-0.36498542041694676,0.7183013619312744,0.9834697177495122,-4.726212643960564,C8-Pos-000665,Lipids and lipid-like molecules,Fatty Acyls,Higher in Females,
"1,3-Diphenylacetone",0.08187838706896557,19.925411710417418,0.36433452511367576,0.7187810557926293,0.9834697177495122,-4.726275690043953,C8-Pos-000608,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Higher in Males,
2-Docosahexaenoyl-1-Stearoyl-Sn-Glycero-3-Phosphoethanolamine,0.11138053564676162,17.11746405426688,0.20824691030906844,0.8369405538455782,0.997319430907246,-4.726722443194216,C8-Pos-000092,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
"D-Myo-Inositol-1,2-Diphosphate",-0.023335291967304415,17.334644496763946,-0.06901100507526986,0.9456296661773413,0.997319430907246,-4.726787235170489,Amide-Pos-000370,Organic oxygen compounds,Organooxygen compounds,Higher in Females,
3-Epilupeol,-0.17013160989697695,19.182704565778177,-0.35645670461203655,0.7245961070319534,0.9834697177495122,-4.727029983718346,C8-Pos-000481,Lipids and lipid-like molecules,Prenol lipids,Higher in Females,
