Name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Compound.ID,Super.Class,Class
Pc(15:2cho_22:2),0.0011495932209910225,14.04849506292297,0.04175285729504014,0.967041127674042,0.9964296448375749,-5.967286141639752,C8-Pos-004614,Lipids and lipid-like molecules,Glycerophospholipids
1-Myristoyl-Sn-Glycero-3-Phosphocholine,0.0018446578088872933,25.655251031300047,0.0359952751246557,0.9715838404022681,0.9964296448375749,-5.967504309422925,Amide-Pos-001743,Lipids and lipid-like molecules,Glycerophospholipids
2-Oleoyl-1-Palmitoyl-Sn-Glycero-3-Phosphocholine,0.001848177036693383,18.95712464640971,0.030092554607482166,0.9762420835545779,0.9964296448375749,-5.967694435761532,Amide-Pos-002276,Lipids and lipid-like molecules,Glycerophospholipids
Cysteinylglycine,-0.0015719578872864554,17.897387738462033,-0.026028327366249035,0.9794499563403893,0.9964296448375749,-5.967805603045662,Amide-Pos-000635,Organic acids and derivatives,Carboxylic acids and derivatives
Lpc(14:0),-4.0440173002924526e-4,24.75930721068605,-0.02530085673154267,0.9800241839065573,0.9964296448375749,-5.967823802438918,C8-Neg-001710,Lipids and lipid-like molecules,Glycerophospholipids
Pc(20:0_22:5),-6.934176051048354e-4,20.461133499757963,-0.019245162038499,0.9848046323144698,0.9964296448375749,-5.96795528038323,C8-Pos-005193,Lipids and lipid-like molecules,Glycerophospholipids
Tg(11:0_9:2cho_26:8),-4.5168747006965344e-4,22.75079088246177,-0.013780849444721471,0.9891187388029236,0.9984485373734159,-5.968043238523065,C8-Pos-004421,Lipids and lipid-like molecules,Glycerolipids
"1-Hexadecanoyl-2-(5z,8z,11z,14z-Eicosatetraenoyl)-Sn-Glycero-3-Phosphocholine",3.4583949196204165e-4,17.65418690938901,0.009463251875027251,0.9925277531015535,0.9984485373734159,-5.968092153516219,C8-Pos-004336,Lipids and lipid-like molecules,Glycerophospholipids
Hypotaurine,-2.3084708977968402e-4,16.83470560791983,-0.007183679635150607,0.9943276812008865,0.9984485373734159,-5.968110649437169,Amide-Pos-000072,Organic acids and derivatives,Sulfinic acids and derivatives
Adenosine 3'5'-Cyclic Monophosphate,-0.0021234178711822594,16.914528110579607,-0.006819740654045133,0.9946150469803199,0.9984485373734159,-5.968113133436766,C18-Pos-002092,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Pc(19:5cooh_25:8),1.0123306689766557e-4,23.447758833895033,0.0038650813977398318,0.9969480663744941,0.9986124204085083,-5.968128520788204,C8-Neg-003610,Lipids and lipid-like molecules,Glycerophospholipids
