Name,Compound.ID,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Direction
N-Acetyl-1-aspartylglutamic acid,Amide-Pos-000163,63,0.623604884395689,19.36458566655639,19.432115111295865,0.005022308158928069,0.962267616477685,1,FALSE,FALSE,Higher in Males
L-Glutathione (reduced),Amide-Pos-000164,87,0.40250382378200356,16.18111907735791,15.804940122396523,-0.033935817670416694,0.962267616477685,1,FALSE,FALSE,Higher in Females
Crotonic acid,Amide-Pos-000166,24,0.20273017064652243,17.540447093308604,17.26867668128399,-0.022527989795421952,0.962267616477685,1,FALSE,FALSE,Higher in Females
5-Methyl D-glutamate,Amide-Pos-000168,91,0.28547630885188235,23.257745736838384,22.942174421672455,-0.01970913588439793,0.962267616477685,1,FALSE,FALSE,Higher in Females
Nicotinamide,Amide-Pos-000173,62,0.8294475889935781,21.393808900869036,21.808490326180028,0.027696544892359412,0.9968772717540041,1,FALSE,FALSE,Higher in Males
Acetyl-β-methylcholine,Amide-Pos-000176,20,0.2442767438232658,25.48341287775604,25.65597569134683,0.009736387832443615,0.962267616477685,1,FALSE,FALSE,Higher in Males
Cytidine,Amide-Pos-000182,83,0.5443701458566099,19.686129387046375,19.64179914946027,-0.003252398150284523,0.962267616477685,1,FALSE,FALSE,Higher in Females
5-Methylcytosine,Amide-Pos-000187,42,0.28982196982861336,22.372609512648836,21.821016284451158,-0.0360152455164213,0.962267616477685,1,FALSE,FALSE,Higher in Females
"N3,N4-Dimethyl-L-arginine",Amide-Pos-000192,48,0.505160263091456,18.810531323978605,18.69600185750715,-0.008810817362262482,0.962267616477685,1,FALSE,FALSE,Higher in Females
2-[2-(Dimethylamino)ethoxy]ethanol,Amide-Pos-000193,40,0.4941245444092638,18.11864603591574,18.354060742546427,0.01862413713739583,0.962267616477685,1,FALSE,FALSE,Higher in Males
2'-Deoxyadenosine,Amide-Pos-000194,31,0.6799884022342944,19.458504388680236,19.060366739091055,-0.029824948263043768,0.982042033132202,1,FALSE,FALSE,Higher in Females
Spermidine,Amide-Pos-000195,43,0.09987740276926413,20.154227777322067,20.27914103388878,0.008914038795894417,0.962267616477685,1,FALSE,FALSE,Higher in Males
Inosine-5'-monophosphate (IMP),Amide-Pos-000198,77,0.27660491645109514,18.79078037717506,18.32525281817196,-0.03619188067303817,0.962267616477685,1,FALSE,FALSE,Higher in Females
L-(-)-Methionine,Amide-Pos-000200,39,0.8098941304284747,21.39737480380458,21.165358747916862,-0.01572886423674805,0.9968772717540041,1,FALSE,FALSE,Higher in Females
Caprolactam,Amide-Pos-000202,79,0.7074539677020747,19.945728079249953,19.867534814991373,-0.005666914561751832,0.982042033132202,1,FALSE,FALSE,Higher in Females
Methyl-L-histidinate,Amide-Pos-000206,59,0.8053241706182483,16.17313892218823,16.164781818104075,-7.456727341031701e-4,0.9968772717540041,1,FALSE,FALSE,Higher in Females
7-Methylguanine,Amide-Pos-000208,21,0.44469623184970897,21.04634261257379,20.960692427969153,-0.00588317017362108,0.962267616477685,1,FALSE,FALSE,Higher in Females
cis-4-Hydroxy-D-proline,Amide-Pos-000217,49,0.0831229369599033,18.562941537687013,17.724913197878674,-0.06664677988926884,0.962267616477685,1,FALSE,FALSE,Higher in Females
1-Hydroxy-2-(3-pyridinyl)ethylidene bisphosphonic acid,Amide-Pos-000218,24,0.05751940039563842,15.496359540580354,16.82641688230411,0.11879866097768021,0.962267616477685,1,FALSE,FALSE,Higher in Males
Prolinamide,Amide-Pos-000220,88,0.3708443333042211,22.47851930351791,22.153857558812387,-0.020989074905247363,0.962267616477685,1,FALSE,FALSE,Higher in Females
1-Deoxy-1-(methylamino)-D-galactitol,Amide-Pos-000223,90,0.3123214216762162,21.50861549634918,21.297345907061292,-0.014241010069090048,0.962267616477685,1,FALSE,FALSE,Higher in Females
L-Homoarginine,Amide-Pos-000228,76,0.8398599725400034,23.52215909311555,23.739083537795786,0.01324374903808791,0.9968772717540041,1,FALSE,FALSE,Higher in Males
3-(Ethenyloxy)propan-1-amine,Amide-Pos-000229,108,0.040404119588223736,18.614406345677146,18.27324735644532,-0.02668656672905892,0.962267616477685,1,FALSE,FALSE,Higher in Females
Melamine,Amide-Pos-000234,62,0.5833604667027033,18.708640224472024,18.716879860444042,6.352500711092078e-4,0.962267616477685,1,FALSE,FALSE,Higher in Males
L-Glutathione oxidized,Amide-Pos-000237,33,0.3477455989106975,17.90042962952175,17.942399525339344,0.0033786277291044816,0.962267616477685,1,FALSE,FALSE,Higher in Males
Cytidine 5'-diphosphocholine,Amide-Pos-000238,91,0.28547630885188235,19.732470095295465,19.622306498813415,-0.008076930081009367,0.962267616477685,1,FALSE,FALSE,Higher in Females
1-Methylnicotinamide,Amide-Pos-000239,71,0.9769702553219757,24.606738385059202,24.546535570321286,-0.0035340207767126978,1,1,FALSE,FALSE,Higher in Females
2-Amino-4-methylpyrimidine,Amide-Pos-000241,47,0.9692285668393378,24.136558445078403,24.165497281620667,0.0017287016188376743,1,1,FALSE,FALSE,Higher in Males
Hymexazol,Amide-Pos-000253,71,0.7818140034887688,19.103165248639886,19.08462247753952,-0.0014010534574624566,0.9968772717540041,1,FALSE,FALSE,Higher in Females
"N6,N6,N6-Trimethyl-L-lysine",Amide-Pos-000259,68,0.8398599725400034,20.705171828490464,20.770834383031577,0.00456799627565921,0.9968772717540041,1,FALSE,FALSE,Higher in Males
"1-Pyridin-3-yl-1,4-diazepane",Amide-Pos-000269,79,0.0979609839259926,19.830064540078062,19.037041508645224,-0.0588800820358123,0.962267616477685,1,FALSE,FALSE,Higher in Females
Uracil,Amide-Pos-000277,74,0.9309874465595671,25.256774804627078,25.252170910486658,-2.630035202484845e-4,1,1,FALSE,FALSE,Higher in Females
Asparagine,Amide-Pos-000280,77,0.7950121719642382,22.74113683932469,22.694861084508545,-0.00293871943487242,0.9968772717540041,1,FALSE,FALSE,Higher in Females
Guanosine 5'-diphosphate (GDP),Amide-Pos-000283,83,0.5443701458566099,24.746624739930752,24.58261967592131,-0.009593099068647977,0.962267616477685,1,FALSE,FALSE,Higher in Females
Nicotinamide adenine dinucleotide (NAD+),Amide-Pos-000291,25,0.9485325168506442,22.717077531782998,22.52481490119076,-0.01226199871730567,1,1,FALSE,FALSE,Higher in Females
2-Pyrrolidinone,Amide-Pos-000294,71,0.9769702553219757,28.33281542021401,28.387002328701627,0.002756539461578401,1,1,FALSE,FALSE,Higher in Males
N6-Me-Adenosine,Amide-Pos-000299,14,0.19844930359201232,26.977711962892737,27.296347101811232,0.016939901831901333,0.962267616477685,1,FALSE,FALSE,Higher in Males
L-2-Aminoadipic acid,Amide-Pos-000303,85,0.47048642205878966,25.681159545616975,25.517009600471063,-0.00925107781149744,0.962267616477685,1,FALSE,FALSE,Higher in Females
Guanosine 5'-triphosphate,Amide-Pos-000307,87,0.40250382378200356,24.55204057156039,24.336927776743472,-0.012695877028643731,0.962267616477685,1,FALSE,FALSE,Higher in Females
L-Cystathionine,Amide-Pos-000309,61,0.9736992897368464,23.018031970171368,23.042983826539512,0.0015630538033900266,1,1,FALSE,FALSE,Higher in Males
2-Oleoyl-1-stearoyl-sn-glycero-3-phosphoserine,Amide-Pos-000310,100,0.11235119769046396,19.006522264689266,18.53306632890333,-0.03639298014322341,0.962267616477685,1,FALSE,FALSE,Higher in Females
4033-40-3,Amide-Pos-000312,65,0.7074539677020747,24.675545500007914,24.65716767865263,-0.0010748889023023322,0.982042033132202,1,FALSE,FALSE,Higher in Females
UDP-N-acetylglucosamine,Amide-Pos-000314,62,0.9476445296225945,17.039379072059358,17.00868109521859,-0.0026014892323600763,1,1,FALSE,FALSE,Higher in Females
7-Methylguanosine,Amide-Pos-000315,59,0.47048642205878966,16.1065372260002,16.302122705500388,0.017413470822311407,0.962267616477685,1,FALSE,FALSE,Higher in Males
S-Adenosylmethionine,Amide-Pos-000320,67,0.7950121719642382,20.71097155679308,20.550035778903826,-0.011254326594804123,0.9968772717540041,1,FALSE,FALSE,Higher in Females
Creatine phosphate,Amide-Pos-000321,65,0.7074539677020747,28.07578660370989,28.1109700256155,0.0018067942691179987,0.982042033132202,1,FALSE,FALSE,Higher in Males
Cytidine 5'-diphosphate ethanolamine,Amide-Pos-000322,44,0.2934238832742103,23.088488698301802,23.448198592122313,0.022303350142655276,0.962267616477685,1,FALSE,FALSE,Higher in Males
L(+)-Ornithine,Amide-Pos-000324,29,0.6092801593041028,26.398575144866818,26.155404796234727,-0.013350964480323496,0.962267616477685,1,FALSE,FALSE,Higher in Females
Methylimidazoleacetic acid,Amide-Pos-000331,84,0.5067205148778585,15.622626047931044,15.408410653583188,-0.019918921784258376,0.962267616477685,1,FALSE,FALSE,Higher in Females
Triisopropanolamine,Amide-Pos-000340,95,0.1939308522824107,21.31959995755661,21.166160651250507,-0.010420766184559787,0.962267616477685,1,FALSE,FALSE,Higher in Females
L-(+)-Citrulline,Amide-Pos-000341,91,0.28547630885188235,19.864134385800345,19.806480395458724,-0.004193390244762141,0.962267616477685,1,FALSE,FALSE,Higher in Females
DL-Pyroglutamic acid,Amide-Pos-000342,75,0.8852339144732017,18.978247533686133,18.899346769037912,-0.006010408454655204,1,1,FALSE,FALSE,Higher in Females
Ethyldiethanolamine,Amide-Pos-000349,51,0.37217143978212575,19.423716913493017,20.354042946276454,0.06749608645087513,0.962267616477685,1,FALSE,FALSE,Higher in Males
4-Piperidinecarboxamide,Amide-Pos-000352,35,0.3348474583326741,16.496710890110677,17.076081143803385,0.04979851427106477,0.962267616477685,1,FALSE,FALSE,Higher in Males
Putrescine,Amide-Pos-000358,18,0.21226914289197216,15.67051213437005,16.832989152691244,0.10323905907481583,0.962267616477685,1,FALSE,FALSE,Higher in Males
Paracetamol,Amide-Pos-000359,32,0.6854434826775222,16.462789155104048,16.193542730378542,-0.023790135719183002,0.982042033132202,1,FALSE,FALSE,Higher in Females
Morpholin-3-one,Amide-Pos-000363,80,0.4060484491047267,27.46314251802978,27.34236448868498,-0.006358709391785226,0.962267616477685,1,FALSE,FALSE,Higher in Females
"N6,N6-dimethyllysine",Amide-Pos-000367,71,0.9769702553219757,19.63632007464119,19.672129666620386,0.0026285613091465592,1,1,FALSE,FALSE,Higher in Males
"D-myo-Inositol-1,2-diphosphate",Amide-Pos-000370,60,0.7513343125576336,17.3468677449373,17.323532452969992,-0.001942043638977638,0.9892971093001639,1,FALSE,FALSE,Higher in Females
N-ACETYL-SERINE,Amide-Pos-000377,27,0.09463839528709553,15.182665270554795,16.869792307039454,0.15201713825372504,0.962267616477685,1,FALSE,FALSE,Higher in Males
"Cytidine 2',3'-cyclic monophosphoric acid",Amide-Pos-000378,46,0.14095521914437142,20.319381389403127,20.542017304479312,0.01572138592200484,0.962267616477685,1,FALSE,FALSE,Higher in Males
Uridine 5'-monophosphate,Amide-Pos-000380,63,0.32332000913391507,22.787114479005627,22.09773637139893,-0.04431965676010086,0.962267616477685,1,FALSE,FALSE,Higher in Females
L-Glutarylcarnitine,Amide-Pos-000385,84,0.5067205148778585,24.924793384282864,24.593529469367812,-0.019302751352339817,0.962267616477685,1,FALSE,FALSE,Higher in Females
Uridine,Amide-Pos-000394,66,1,19.53181411269491,19.53154877334472,-1.9599119809180812e-5,1,1,FALSE,FALSE,Higher in Females
Hexanoylcarnitine,Amide-Pos-000395,64,0.6650055421020291,20.313462183127683,20.40485440433552,0.006476266052989844,0.976056521472333,1,FALSE,FALSE,Higher in Males
L-Gln,Amide-Pos-000396,77,0.7950121719642382,26.30826034078475,26.311176792814035,1.5992382713123047e-4,0.9968772717540041,1,FALSE,FALSE,Higher in Males
gamma-Glu-Glu,Amide-Pos-000399,56,0.3708443333042211,18.23784838002141,18.43586457483156,0.015579538337771625,0.962267616477685,1,FALSE,FALSE,Higher in Males
"3-Amino-2,2-dimethylpropionic acid ethyl ester",Amide-Pos-000400,76,0.8398599725400034,23.296229899350426,23.295183337629332,-6.481320485296923e-5,0.9968772717540041,1,FALSE,FALSE,Higher in Females
Kynurenic acid,Amide-Pos-000403,30,0.9157003935313226,33.52321717045435,33.85244364463397,0.014099369899502544,1,1,FALSE,FALSE,Higher in Males
L-Isoleucine,Amide-Pos-000404,23,0.7143930376343264,23.283209829720285,23.14313594260428,-0.008705596451021409,0.9854833483314056,1,FALSE,FALSE,Higher in Females
OPHTHALMATE,Amide-Pos-000405,74,0.9309874465595671,17.85938763007064,17.823122950192097,-0.0029324669695455336,1,1,FALSE,FALSE,Higher in Females
Thiamine,Amide-Pos-000406,65,0.02948936338440756,15.763240803165823,14.090239571945109,-0.16186803093512855,0.962267616477685,1,FALSE,FALSE,Higher in Females
Pro-Asp,Amide-Pos-000408,74,0.9309874465595671,18.08959412382014,17.91919584444842,-0.013654143216088804,1,1,FALSE,FALSE,Higher in Females
URIDINE 5'-DIPHOSPHATE,Amide-Pos-000409,63,0.8777166830732149,17.88395148877136,18.005057098020682,0.009736637033992444,1,1,FALSE,FALSE,Higher in Males
UDP-glucose Disodium Salt,Amide-Pos-000411,51,0.8589842960089598,14.904504251898286,15.048384651717507,0.01386024143005952,1,1,FALSE,FALSE,Higher in Males
Cytidine 5'-monophosphate (hydrate),Amide-Pos-000413,97,0.1572127533400039,22.418711746054594,22.271863263106177,-0.0094811194779036035,0.962267616477685,1,FALSE,FALSE,Higher in Females
"Spectral Match to 1,2-Di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14",Amide-Pos-000417,95,0.1939308522824107,16.12552693752979,16.026575840840906,-0.008880085273384202,0.962267616477685,1,FALSE,FALSE,Higher in Females
2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphoserine,Amide-Pos-000421,81,0.623604884395689,18.587653849238922,18.441146647754596,-0.011416319899479764,0.962267616477685,1,FALSE,FALSE,Higher in Females
Kanosamine,Amide-Pos-000423,61,0.5443701458566099,20.681788283963325,20.694802254414455,9.075272276880972e-4,0.962267616477685,1,FALSE,FALSE,Higher in Males
"N,N-Dimethylguanosine",Amide-Pos-000429,65,0.09050653150721702,18.93649635872748,18.47561782290665,-0.03554681848064026,0.962267616477685,1,FALSE,FALSE,Higher in Females
(2R)-3-Hydroxyisovaleroylcarnitine,Amide-Pos-000436,49,0.6985353583033387,19.17627691162549,19.410440503151293,0.017510211906724055,0.982042033132202,1,FALSE,FALSE,Higher in Males
Propionylcarnitine,Amide-Pos-000457,56,0.5587598228708937,19.485770200105254,19.507162947188284,0.0015830157278841296,0.962267616477685,1,FALSE,FALSE,Higher in Males
5-Methylcytidine,Amide-Pos-000460,50,0.21449380778351745,20.462301228254496,20.671418132525233,0.014668963789154596,0.962267616477685,1,FALSE,FALSE,Higher in Males
1-Aminocyclohexanecarboxylic acid,Amide-Pos-000461,42,0.08853377201422959,21.11343138376568,21.44948956775506,0.022782249891218912,0.962267616477685,1,FALSE,FALSE,Higher in Males
Adenylosuccinic acid,Amide-Pos-000463,65,0.7074539677020747,18.976781854705898,19.02801017866425,0.003889346039555591,0.982042033132202,1,FALSE,FALSE,Higher in Males
"trans-2-Butene-1,4-dicarboxylic acid",Amide-Pos-000477,61,0.5443701458566099,21.72605212944251,21.78632305658162,0.003996684756072085,0.962267616477685,1,FALSE,FALSE,Higher in Males
Glycerophosphate(2),Amide-Pos-000479,56,0.3708443333042211,18.50494010628132,18.58192041648856,0.005989143848461106,0.962267616477685,1,FALSE,FALSE,Higher in Males
β-Alanylleucine,Amide-Pos-000480,28,0.35311123450600557,34.397229683887225,34.08871510742389,-0.012998154925587464,0.962267616477685,1,FALSE,FALSE,Higher in Females
Carnosine,Amide-Pos-000482,84,0.5067205148778585,17.833558843783937,17.70134024691435,-0.010736036920623204,0.962267616477685,1,FALSE,FALSE,Higher in Females
Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,Amide-Pos-000483,90,0.3123214216762162,24.48967762376375,24.004912780566393,-0.02884408861690262,0.962267616477685,1,FALSE,FALSE,Higher in Females
Riboflavin,Amide-Pos-000486,34,0.03038282197657753,19.281392080538172,19.687269297111463,0.030053802332612605,0.962267616477685,1,FALSE,FALSE,Higher in Males
Υ-L-Glutamyl-L-glutamic acid,Amide-Pos-000489,87,0.40250382378200356,16.914109262808935,16.600101283091853,-0.027035159390873902,0.962267616477685,1,FALSE,FALSE,Higher in Females
5-Nitroindoline,Amide-Pos-000494,68,0.8398599725400034,22.791994680447186,22.707094149124227,-0.005384095410267434,0.9968772717540041,1,FALSE,FALSE,Higher in Females
"[2,2'-Biquinoline]-4,4'-dicarboxylic acid",Amide-Pos-000495,59,0.8053241706182483,15.663485250994118,15.659685835221344,-3.4998999976413426e-4,0.9968772717540041,1,FALSE,FALSE,Higher in Females
Methyl picolinate,Amide-Pos-000500,84,0.5067205148778585,15.916177071706038,15.717573826203424,-0.018115315059300908,0.962267616477685,1,FALSE,FALSE,Higher in Females
N-Oleoyl-D-erythro-sphingosylphosphorylcholine,Amide-Pos-000503,84,0.5067205148778585,16.923671304222367,16.61783876357399,-0.02630980638589975,0.962267616477685,1,FALSE,FALSE,Higher in Females
Isocytosine,Amide-Pos-000504,102,0.08853377201422959,29.346143437905695,29.17559586729183,-0.008408801031552199,0.962267616477685,1,FALSE,FALSE,Higher in Females
Hexamethylenetetramine,Amide-Pos-000506,94,0.21449380778351745,21.173074271432377,20.833202304390596,-0.02334614450330412,0.962267616477685,1,FALSE,FALSE,Higher in Females
LPC(18:0),Amide-Pos-000507,53,0.266717246715916,26.968608657500642,26.454071975229436,-0.027791285123151026,0.962267616477685,1,FALSE,FALSE,Higher in Females
Oleoyl-L-carnitine,Amide-Pos-000508,87,0.40250382378200356,21.246609825639833,21.05734226844598,-0.012909299228593015,0.962267616477685,1,FALSE,FALSE,Higher in Females
2-Acetamido-N-β-aspartyl-2-deoxyhexopyranosylamine,Amide-Pos-000509,87,0.2070611548700861,15.826630022457683,15.465560799725976,-0.03329494569381782,0.962267616477685,1,FALSE,FALSE,Higher in Females
S-Adenosylhomocysteine,Amide-Pos-000512,99,0.12602212177037309,18.110325582019446,17.68275053787646,-0.03446978060297659,0.962267616477685,1,FALSE,FALSE,Higher in Females
S-succinylcysteine,Amide-Pos-000516,26,0.8464505968765906,21.668361049750303,21.75741887330593,0.005917381829378077,1,1,FALSE,FALSE,Higher in Males
3-Phosphoglycerate,Amide-Pos-000520,96,0.17485330689329268,19.572371808969276,19.184719738559483,-0.02886090510357939,0.962267616477685,1,FALSE,FALSE,Higher in Females
Glutathionesulfonic acid,Amide-Pos-000524,101,0.09987740276926413,22.736579948248643,22.274790963702337,-0.029603366450220894,0.962267616477685,1,FALSE,FALSE,Higher in Females
NADH,Amide-Pos-000530,63,0.623604884395689,20.783855311845468,20.720352541167426,-0.004414742917381458,0.962267616477685,1,FALSE,FALSE,Higher in Females
Uridine 5'-diphosphoglucuronic acid,Amide-Pos-000532,53,0.915878445665947,16.62534152366793,16.749528420167994,0.010736500061897615,1,1,FALSE,FALSE,Higher in Males
α-Asp-Gly,Amide-Pos-000534,96,0.17485330689329268,21.75111400879669,21.60577964103419,-0.009672000888803546,0.962267616477685,1,FALSE,FALSE,Higher in Females
Glu-Asp,Amide-Pos-000535,92,0.26023620261718894,22.511181974600845,22.346706893531653,-0.010579563735768443,0.962267616477685,1,FALSE,FALSE,Higher in Females
Guanosine 5'-diphospho-α-D-mannose,Amide-Pos-000536,87,0.40250382378200356,20.786151409595274,20.682372507397993,-0.007220976585370954,0.962267616477685,1,FALSE,FALSE,Higher in Females
Cytidine triphosphate,Amide-Pos-000539,45,0.18926296331502535,16.946004694106826,16.216843050262874,-0.06345217786715004,0.962267616477685,1,FALSE,FALSE,Higher in Females
N-(4-Hydroxy-3-methylphenyl)acetamide,Amide-Pos-000540,89,0.3407786135629546,15.210830588981185,15.026700466996314,-0.01757067380488183,0.962267616477685,1,FALSE,FALSE,Higher in Females
Cytidine 5'-diphosphate,Amide-Pos-000541,92,0.26023620261718894,23.858689266251492,23.540759439994257,-0.019353923938133448,0.962267616477685,1,FALSE,FALSE,Higher in Females
N-Acetyl-D-glucosamine 6-phosphate,Amide-Pos-000544,36,1,25.313795072151926,25.189042554032362,-0.007127528422767505,1,1,FALSE,FALSE,Higher in Females
Benzoic acid,Amide-Pos-000547,58,0.8955142436987509,23.752479673617916,23.774824596551163,0.00135656386892086,1,1,FALSE,FALSE,Higher in Males
D-Mannitol 1-phosphate,Amide-Pos-000548,104,0.06896433333905408,26.74639256396518,26.485556747352938,-0.01413848471507235,0.962267616477685,1,FALSE,FALSE,Higher in Females
1-Methyladenine,Amide-Pos-000562,91,0.28547630885188235,18.811294025798,18.506218335977017,-0.023588978064626946,0.962267616477685,1,FALSE,FALSE,Higher in Females
Methyl isonicotinate,Amide-Pos-000563,13,0.2839767717509117,19.845401971900092,20.59315794220982,0.053360298258864215,0.962267616477685,1,FALSE,FALSE,Higher in Males
Guanosine monophosphate (GMP),C18-Neg-000041,96,0.17485330689329268,24.702016955239742,24.417721237612117,-0.01670027638618583,0.962267616477685,1,FALSE,FALSE,Higher in Females
1-β-D-Arabinofuranosyluracil 5'-monophosphate,C18-Neg-000043,32,0.7362769783410712,20.882694754427614,20.903001567834586,0.0014022282208195457,0.9892971093001639,1,FALSE,FALSE,Higher in Males
Succinic acid,C18-Neg-000059,22,0.5159516963585487,19.92724644322033,19.650537853664282,-0.020173570692334025,0.962267616477685,1,FALSE,FALSE,Higher in Females
N-Acetyl-DL-glutamic acid,C18-Neg-000066,112,0.022576062523133586,21.73527870919433,20.22913593821894,-0.10360389693073807,0.962267616477685,1,FALSE,FALSE,Higher in Females
2-Hydroxycaproic acid,C18-Neg-000102,59,0.47048642205878966,24.610724587664084,24.67670895063688,0.0038628657763594533,0.962267616477685,1,FALSE,FALSE,Higher in Males
N-Acetyl-DL-aspartic acid,C18-Neg-000104,88,0.3708443333042211,20.47283583907523,20.131024036067316,-0.024290392287411408,0.962267616477685,1,FALSE,FALSE,Higher in Females
6-Gingerol,C18-Neg-000137,35,0.6892776871749512,15.550151270799095,15.743484506452832,0.017826273112778217,0.982042033132202,1,FALSE,FALSE,Higher in Males
Azelaic acid,C18-Neg-000158,78,0.7508318840891169,17.489353294448215,17.411464439632677,-0.0064393935978876785,0.9892971093001639,1,FALSE,FALSE,Higher in Females
(-)-Corey lactone,C18-Neg-000173,53,0.28547630885188235,19.708750703926395,20.024985767259484,0.02296488735152472,0.962267616477685,1,FALSE,FALSE,Higher in Males
Undecanedioic acid,C18-Neg-000189,74,0.9309874465595671,17.622296650623195,17.53991592129989,-0.006760125624993717,1,1,FALSE,FALSE,Higher in Females
"3-(Hepta-1,3-dienyl)hexanedioic acid",C18-Neg-000205,58,0.6443731499599503,16.315544992190492,16.570528602320874,0.0223724465448423,0.976056521472333,1,FALSE,FALSE,Higher in Males
trans-Traumatic acid,C18-Neg-000209,67,0.7950121719642382,22.3410360505696,22.46601064913935,0.008047872574680941,0.9968772717540041,1,FALSE,FALSE,Higher in Males
Hexadecanedioic acid,C18-Neg-000210,62,0.5833604667027033,18.55393364760547,18.984723179509096,0.03311387561403321,0.962267616477685,1,FALSE,FALSE,Higher in Males
CMPF,C18-Neg-000214,38,0.05309795728558344,18.411494847484928,18.71546172678545,0.023623875942423236,0.962267616477685,1,FALSE,FALSE,Higher in Males
"3-Furancarboxylic acid, tetrahydro-4-methylene-2-octyl-5-oxo-, (2R,3S)-",C18-Neg-000216,87,0.40250382378200356,19.44012748042513,19.132758214826733,-0.022992809241236756,0.962267616477685,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine lyso 22:4,C18-Neg-000227,99,0.12602212177037309,24.303729291660922,24.151249760029454,-0.009079859059105952,0.962267616477685,1,FALSE,FALSE,Higher in Females
Pantothenic acid,C18-Pos-000008,73,0.9769702553219757,24.77032415438348,24.752796776739157,-0.0010212063128346703,1,1,FALSE,FALSE,Higher in Females
Tetraglyme,C18-Pos-000028,78,0.7508318840891169,27.371024930723422,27.275030077457824,-0.005068671148988221,0.9892971093001639,1,FALSE,FALSE,Higher in Females
"2,2,6,6-Tetramethyl-1-piperidinol (TEMPO)",C18-Pos-000085,48,0.505160263091456,26.89162317302082,26.819553717133704,-0.003871607923230682,0.962267616477685,1,FALSE,FALSE,Higher in Females
trans-3-Indoleacrylic acid,C18-Pos-000090,45,0.7239320396139757,24.59496437003317,24.605286594620296,6.053555479617342e-4,0.9892971093001639,1,FALSE,FALSE,Higher in Males
Phloroglucinol,C18-Pos-000099,32,0.13361440253771614,20.936173745790356,20.320135042146028,-0.04308781232744014,0.962267616477685,1,FALSE,FALSE,Higher in Females
N-Lauryldiethanolamine,C18-Pos-000114,92,0.26023620261718894,17.140237544758545,16.578481360075898,-0.04807524616897549,0.962267616477685,1,FALSE,FALSE,Higher in Females
"N-[(3S)-2,5-Dioxooxolan-3-yl]acetamide",C18-Pos-000117,67,0.4180519085356005,22.72344245195586,22.40222439839538,-0.0205394203649196,0.962267616477685,1,FALSE,FALSE,Higher in Females
(R)-Butyrylcarnitine,C18-Pos-000134,74,0.3933016393506153,19.626044324312264,19.310225764239142,-0.023404391941707195,0.962267616477685,1,FALSE,FALSE,Higher in Females
N-N'-Diacylethylenediamine,C18-Pos-000142,33,0.6025243523612969,25.316007988486597,25.169711198290635,-0.00836126524052245,0.962267616477685,1,FALSE,FALSE,Higher in Females
Hexadecanamide,C18-Pos-000152,57,0.5948534237883254,17.724874044385725,17.58477112463252,-0.011448817869594735,0.962267616477685,1,FALSE,FALSE,Higher in Females
Dodecyltrimethylammonium,C18-Pos-000157,37,0.36193476692119225,22.437025067481127,22.617965110059956,0.01158773776132597,0.962267616477685,1,FALSE,FALSE,Higher in Males
Hypaphorine,C18-Pos-000160,81,0.623604884395689,18.98023835701693,18.95124258964465,-0.002205664366319117,0.962267616477685,1,FALSE,FALSE,Higher in Females
PEG n5,C18-Pos-000162,84,0.5067205148778585,20.56952964953356,20.151900649873088,-0.029592890416255683,0.962267616477685,1,FALSE,FALSE,Higher in Females
N6-Succinyladenosine; LC-tDDA; CE10,C18-Pos-000163,72,1,18.605646864408776,18.323351468908506,-0.02205714309458952,1,1,FALSE,FALSE,Higher in Females
Biotin,C18-Pos-000181,85,0.47048642205878966,19.630219944262237,19.249497245473528,-0.02825557110626116,0.962267616477685,1,FALSE,FALSE,Higher in Females
PEG n7,C18-Pos-000184,72,1,26.47860177994566,26.628692465953026,0.00815464873415298,1,1,FALSE,FALSE,Higher in Males
PEG n8,C18-Pos-000186,72,1,19.76014213402187,19.849288176736618,0.006493947016269129,1,1,FALSE,FALSE,Higher in Males
Triethylene glycol monobutyl ether,C18-Pos-000195,38,0.5956108994757298,17.51171725018565,17.616901071806424,0.008639601475142698,0.962267616477685,1,FALSE,FALSE,Higher in Males
Nonaethylene glycol,C18-Pos-000197,27,0.1734854683214784,23.644520642742034,23.422735973757298,-0.013596288939585977,0.962267616477685,1,FALSE,FALSE,Higher in Females
1-Myristoyl-sn-glycero-3-phosphocholine,C18-Pos-000213,19,0.5612758361345778,20.256640036182635,20.456661014252578,0.014175789603391298,0.962267616477685,1,FALSE,FALSE,Higher in Males
Xanthosine,C18-Pos-000214,65,0.7074539677020747,22.266338325438287,22.318077561045342,0.003348433332743733,0.982042033132202,1,FALSE,FALSE,Higher in Males
3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid,C18-Pos-000216,72,1,23.1181768921333,23.20615194321244,0.005479683168250553,1,1,FALSE,FALSE,Higher in Males
Caffeine,C18-Pos-000219,81,0.623604884395689,25.728883173072155,25.593171696099414,-0.007629886670283848,0.962267616477685,1,FALSE,FALSE,Higher in Females
