Name,VIP_comp1,Compound.ID,Super.Class,Class
PS(16:1_18:1),0.50706367771468,C8-Neg-000119,Lipids and lipid-like molecules,Glycerophospholipids
"3',6'-Bis(diethylamino)-3H-spiro[isobenzofuran-1,9'-xanthen]-3-one",0.5066627309014882,C8-Pos-000313,Organoheterocyclic compounds,Benzopyrans
Guanosine,0.505649598263634,Amide-Pos-000102,Organic compounds,"Nucleosides, nucleotides, and analogues"
Acetylcholine,0.49987885117393016,Amide-Pos-000059,Organic nitrogen compounds,Organonitrogen compounds
3-Hydroxybutyric acid,0.4996128864737452,Amide-Neg-000187,Organic acids and derivatives,Hydroxy acids and derivatives
PE 22:5_22:5,0.4994280753973739,C8-Pos-000328,Lipids and lipid-like molecules,Glycerophospholipids
Spectral Match to Oleoyl L-carnitine from NIST14,0.49661516600392647,C18-Pos-000280,Lipids and lipid-like molecules,Fatty Acyls
Muscone,0.4919313676137644,C8-Pos-000063,Organic oxygen compounds,Organooxygen compounds
L-Glutamic acid,0.49035242546330227,Amide-Pos-000054,Organic acids and derivatives,Carboxylic acids and derivatives
Bilirubin,0.4899649548617935,C8-Pos-000612,Organoheterocyclic compounds,Tetrapyrroles and derivatives
Acetyl-L-carnitine,0.48931434351239245,Amide-Pos-000085,Lipids and lipid-like molecules,Fatty Acyls
"Didodecyl 3,3'-thiodipropionate dioxide",0.48894489348484016,C8-Pos-000414,Organic acids and derivatives,Carboxylic acids and derivatives
Stigmastadienone,0.4886307118952041,C8-Pos-000585,Organic compounds,Lipids and lipid-like molecules
"(3aR,8R,8aR,9aR)-8-Hydroxy-8a-methyl-3,5-bis(methylene)decahydronaphtho[2,3-b]furan-2(3H)-one",0.48699238663970007,C8-Pos-000574,Lipids and lipid-like molecules,Prenol lipids
Methylmalonic acid,0.4860829684184639,Amide-Neg-000140,Organic acids and derivatives,Carboxylic acids and derivatives
"1-(4,6-Dimethylpyrimidin-2-yl)piperidine-4-carboxylic acid",0.48600571659337594,C8-Pos-000705,Organoheterocyclic compounds,Piperidines
Dehydro-L-(+)-ascorbic acid dimer,0.48429731406158993,Amide-Neg-000301,Organoheterocyclic compounds,Furofurans
PE O-26:3_13:1,0.48391837979620256,C8-Pos-000248,Lipids and lipid-like molecules,Glycerophospholipids
Pyrogallol,0.4826359335143083,Amide-Neg-000298,Benzenoids,Phenols
LPE 22:6,0.48240838542548387,C8-Pos-000091,Lipids and lipid-like molecules,Glycerophospholipids
D-Arabinonic acid,0.47394793650121325,Amide-Neg-000170,Organic oxygen compounds,Organooxygen compounds
Minoxidil,0.4728272978606952,C8-Pos-000488,Organic nitrogen compounds,Organonitrogen compounds
"α-D-Glucose-1,6-bisphosphate",0.47136180124487587,Amide-Neg-000246,Organic oxygen compounds,Organooxygen compounds
"1,2-DIDECANOYL-SN-GLYCERO-3-PHOSPHOCHOLINE",0.4711092245207581,C8-Pos-000565,Lipids and lipid-like molecules,Glycerophospholipids
β-Alanylleucine,0.4673450447923271,Amide-Pos-000480,Organic compounds,Organic acids and derivatives
Caprolactam,0.46682255011237667,Amide-Pos-000202,Organoheterocyclic compounds,Lactams
Palmitic acid,0.4653920798836618,C8-Pos-000543,Lipids and lipid-like molecules,Fatty Acyls
D-Sedoheptulose 7-phosphate,0.46503297532011056,Amide-Neg-000588,Organic oxygen compounds,Organooxygen compounds
Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14,0.4649169613704946,C8-Pos-000042,Lipids and lipid-like molecules,Glycerophospholipids
PE O-28:3_9:0,0.4635232433505454,C8-Pos-000434,Lipids and lipid-like molecules,Glycerophospholipids
"1,2-dihydroxyheptadec-16-yn-4-yl acetate",0.46260111286079425,C8-Pos-000326,Lipids and lipid-like molecules,Fatty Acyls
Phosphatidylethanolamine lyso 20:4,0.4616383322461816,C8-Neg-000020,Lipids and lipid-like molecules,Glycerophospholipids
LPI 20:4,0.45854047555561006,C8-Neg-000130,Lipids and lipid-like molecules,Glycerophospholipids
L-Serine,0.4583328837274166,Amide-Neg-000157,Organic acids and derivatives,Carboxylic acids and derivatives
Triethanolamine,0.45580067372035205,Amide-Pos-000076,Organic nitrogen compounds,Organonitrogen compounds
3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid,0.4512923068189793,C18-Pos-000216,Lipids and lipid-like molecules,Prenol lipids
Inosine,0.45085301687989676,Amide-Pos-000056,"Nucleosides, nucleotides, and analogues",Purine nucleosides
1-Palmitoyl-sn-glycero-3-phosphocholine,0.44572518953882256,C8-Pos-000009,Lipids and lipid-like molecules,Glycerophospholipids
PI 20:3_20:4,0.443919463428412,C8-Neg-000132,Lipids and lipid-like molecules,Glycerophospholipids
OPHTHALMIC ACID,0.4413259431094342,Amide-Neg-000573,Organic acids and derivatives,Peptidomimetics
(3-Oxo-2-piperazinyl)acetic acid,0.4397627459268953,Amide-Neg-000274,Organic acids and derivatives,Carboxylic acids and derivatives
N-N'-Diacylethylenediamine,0.43850248250696017,C18-Pos-000142,Lipids and lipid-like molecules,Fatty Acyls
1-Hexadecanoyl-2-(14-pentadecenoyl)-sn-glycero-3-phosphocholine,0.437713855238185,C8-Pos-000133,Lipids and lipid-like molecules,Glycerophospholipids
2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphocholine,0.4376601633426411,C8-Pos-000004,Lipids and lipid-like molecules,Glycerophospholipids
"2,5-Bis(5-tert-butyl-benzoxazol-2-yl)thiophene",0.434632571760393,C8-Pos-000186,Organoheterocyclic compounds,Benzoxazoles
PE O-18:2_18:1,0.43456885661644645,C8-Neg-000195,Lipids and lipid-like molecules,Glycerophospholipids
"3-[1-Decenyl]dihydro-2,5-furandione",0.4343321727246597,C8-Pos-000478,Organic acids and derivatives,Carboxylic acids and derivatives
N-Acetyl-DL-norvaline,0.4321142760818437,Amide-Neg-000555,Organic acids and derivatives,Carboxylic acids and derivatives
DL-Glutamine,0.43084322002209635,Amide-Pos-000063,Organic acids and derivatives,Carboxylic acids and derivatives
Penicillin G,0.4301864220537671,C8-Pos-000212,Organic acids and derivatives,Carboxylic acids and derivatives
Lauric acid ethyl ester,0.42895615035328377,C8-Pos-000430,Lipids and lipid-like molecules,Fatty Acyls
cis-7-Hexadecenoic acid,0.42070280045525915,C8-Neg-000013,Lipids and lipid-like molecules,Fatty Acyls
Cytidine triphosphate,0.4191793483153818,Amide-Pos-000539,Organic oxygen compounds,Organooxygen compounds
"1,2-Dipalmitoleoyl-sn-glycero-3-phosphocholine",0.4163708089083659,C8-Pos-000008,Lipids and lipid-like molecules,Glycerophospholipids
PC 12:0_28:7,0.4162053768008925,C8-Pos-000043,Lipids and lipid-like molecules,Glycerophospholipids
Lupenone,0.4161838387235392,C8-Pos-000596,Lipids and lipid-like molecules,Prenol lipids
Phosphatidylserine 18:1-22:6,0.4161070702099672,C8-Neg-000030,Lipids and lipid-like molecules,Glycerophospholipids
Adenosine diphosphate (ADP),0.415973100430648,Amide-Pos-000111,"Nucleosides, nucleotides, and analogues",Purine nucleotides
2-Hydroxypropyl stearate,0.41546576783963207,C8-Pos-000455,Lipids and lipid-like molecules,Fatty Acyls
Cyclohexylamine,0.4151651723691188,Amide-Pos-000120,Organic nitrogen compounds,Organonitrogen compounds
Pebulate,0.41269866143826733,C8-Pos-000448,Organosulfur compounds,Thiocarbonyl compounds
"2-[(2S,4aR,8aS)-2-hydroxy-4a-methyl-8-methylidene-3,4,5,6,7,8a-hexahydro-1H-naphthalen-2-yl]prop-2-enoic acid",0.4123254077056628,C8-Neg-000204,Lipids and lipid-like molecules,Prenol lipids
Threonine,0.4110883732736113,Amide-Neg-000067,Organic acids and derivatives,Carboxylic acids and derivatives
PE 20:4_22:6,0.4093964428118787,C8-Pos-000294,Lipids and lipid-like molecules,Glycerophospholipids
Glutaric anhydride,0.40837690593203557,Amide-Neg-000066,Organoheterocyclic compounds,Lactones
Dihomo-γ-linolenic acid ethyl ester,0.40720766936860403,C8-Pos-000629,Lipids and lipid-like molecules,Fatty Acyls
2-Docosahexaenoyl-1-stearoyl-sn-glycero-3-phosphoethanolamine,0.4052778621366314,C8-Pos-000092,Lipids and lipid-like molecules,Glycerophospholipids
PG 34:2,0.40466918190107337,C8-Neg-000138,Lipids and lipid-like molecules,Glycerophospholipids
5-Oxotetrahydro-2-furancarboxylic acid,0.4032622789852391,Amide-Neg-000469,Organoheterocyclic compounds,Lactones
Monolaurin,0.40185056223218274,C8-Pos-000145,Lipids and lipid-like molecules,Glycerolipids
Diacetyl,0.3975197752053696,Amide-Neg-000120,Organic oxygen compounds,Organooxygen compounds
D-(-)-Glutamine,0.3936389148265096,Amide-Neg-000048,Organic acids and derivatives,Carboxylic acids and derivatives
PI 16:1_20:4,0.39252957180850634,C8-Neg-000080,Lipids and lipid-like molecules,Glycerophospholipids
"7,9-Dihydroxy-3,6-dimethyl-10-methylenedecahydrocyclodeca[b]furan-2(3H)-one",0.39210598572159217,C8-Pos-000441,Lipids and lipid-like molecules,Prenol lipids
Phosphatidylethanolamine 16:0-18:1,0.38561462991318063,C8-Neg-000110,Lipids and lipid-like molecules,Glycerophospholipids
16-Hydroxyhexadecanoic acid,0.38556610513387446,C8-Neg-000168,Lipids and lipid-like molecules,Fatty Acyls
Fentanyl,0.38384369772053556,C8-Pos-000685,Organoheterocyclic compounds,Piperidines
L-Gln,0.3769284111491734,Amide-Pos-000396,Organic acids and derivatives,Carboxylic acids and derivatives
Azelaic acid,0.3739169071633805,C18-Neg-000158,Lipids and lipid-like molecules,Fatty Acyls
1-Palmitoyl-2-stearoyl-sn-glycero-3-phosphocholine,0.3690391971183902,C8-Pos-000083,Lipids and lipid-like molecules,Glycerophospholipids
CYTIDINE 2'_3'-CYCLIC PHOSPHATE,0.36743257955704417,Amide-Neg-000563,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
L-N-Acetylhistidine,0.3674306932648954,Amide-Pos-000114,Organic acids and derivatives,Carboxylic acids and derivatives
"N-benzyl-N-isopropyl-3,5-dimethyl-4-isoxazolesulfonamide",0.3633478380481026,C18-Pos-000224,Benzenoids,Benzene and substituted derivatives
PI 20:4_20:4,0.3607139551391762,C8-Neg-000074,Lipids and lipid-like molecules,Glycerophospholipids
N-ACETYL-SERINE,0.3598609948071867,Amide-Pos-000377,Organic acids and derivatives,Carboxylic acids and derivatives
2-Amino-4-(methylthio)butanoic acid,0.3577607873349822,Amide-Neg-000427,Organic acids and derivatives,Carboxylic acids and derivatives
PC 14:0_14:1,0.3572647886711084,C8-Pos-000130,Lipids and lipid-like molecules,Glycerophospholipids
Docosapentaenoic acid methyl ester,0.35719920629583274,C8-Pos-000299,Lipids and lipid-like molecules,Fatty Acyls
Choline,0.3514054930842999,Amide-Pos-000001,Organic nitrogen compounds,Organonitrogen compounds
PC 8:0_18:0,0.3503105625244786,C8-Pos-000334,Lipids and lipid-like molecules,Glycerophospholipids
Basic Red 9,0.34924639713992645,C8-Pos-000597,Benzenoids,Benzene and substituted derivatives
Xanthine,0.3483188309335104,Amide-Neg-000118,Organoheterocyclic compounds,Imidazopyrimidines
D-(-)-Isoascorbic acid,0.3477370449897821,Amide-Neg-000265,Organoheterocyclic compounds,Dihydrofurans
"3,5-di-tert-Butyl-4-hydroxybenzaldehyde",0.34703720814934524,C18-Pos-000251,Organic oxygen compounds,Organooxygen compounds
"2,4-Bis(1,1-dimethylethyl)phenol phosphate",0.3457201374751569,C8-Neg-000006,Organic acids and derivatives,Organic phosphoric acids and derivatives
Cer 18:2;2O/14:0,0.34458280323154916,C8-Pos-000471,Lipids and lipid-like molecules,Sphingolipids
PE O-18:2_16:1,0.3441145137276595,C8-Pos-000497,Lipids and lipid-like molecules,Glycerophospholipids
"5,5-Dimethylhydantoin",0.34295477391051826,Amide-Neg-000315,Organoheterocyclic compounds,Azolidines
"N6,N6-dimethyllysine",0.34091585530539054,Amide-Pos-000367,Organic compounds,Organic acids and derivatives
"N6,N6,N6-Trimethyl-L-lysine",0.3402429369272567,Amide-Pos-000259,Organic acids and derivatives,Carboxylic acids and derivatives
PE 18:0_22:3,0.3389558726270105,C8-Neg-000108,Lipids and lipid-like molecules,Glycerophospholipids
5-Methyl-1H-pyrazole-3-carbaldehyde,0.3371788149240207,Amide-Pos-000079,Organic oxygen compounds,Organooxygen compounds
Spectral Match to Decaethylene glycol from NIST14,0.33592998174307875,C18-Pos-000232,Organic oxygen compounds,Organooxygen compounds
PC 20:2_20:2,0.3342402315745616,C8-Pos-000073,Lipids and lipid-like molecules,Glycerophospholipids
Melamine,0.33308579412550327,Amide-Pos-000234,Organoheterocyclic compounds,Triazines
Nitrilotriacetic acid,0.3322928111049136,Amide-Neg-000043,Organic acids and derivatives,Carboxylic acids and derivatives
Triphenyl phosphate,0.3315155183414353,C8-Pos-000025,Organic acids and derivatives,Organic phosphoric acids and derivatives
"17-(1-Hydroxyethyl)-10,13-dimethyl-2,3,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-one",0.331139097929837,C8-Pos-000157,Lipids and lipid-like molecules,Steroids and steroid derivatives
1-Palmitoylglycerol,0.3300870678801035,C8-Pos-000001,Lipids and lipid-like molecules,Glycerolipids
"1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine",0.32658111571821846,C8-Pos-000059,Lipids and lipid-like molecules,Glycerophospholipids
PC 21:2_21:2,0.32465947795211,C8-Pos-000463,Lipids and lipid-like molecules,Glycerophospholipids
"6-Methyl[1,2,4]triazolo[4,3-b]pyridazin-8-ol",0.3189231070840365,C18-Pos-000235,Organoheterocyclic compounds,Triazolopyridazines
PE 19:1_19:2,0.315366245807359,C8-Pos-000209,Lipids and lipid-like molecules,Glycerophospholipids
cis-4-Hydroxy-D-proline,0.31507900148534945,Amide-Pos-000217,Organic acids and derivatives,Carboxylic acids and derivatives
Glycyl-L-leucine,0.31427982280769123,C18-Pos-000249,Organic acids and derivatives,Carboxylic acids and derivatives
Lumichrome,0.3113753360514712,C8-Pos-000576,Organoheterocyclic compounds,Pteridines and derivatives
PC(18:0_20:3),0.30974286071119256,C8-Pos-000069,Lipids and lipid-like molecules,Glycerophospholipids
Asparagine,0.3080015615469674,Amide-Pos-000280,Organic acids and derivatives,Carboxylic acids and derivatives
2-Hydroxymyristic acid,0.3070413182102906,C8-Neg-000196,Lipids and lipid-like molecules,Fatty Acyls
