gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
FGF1,0.19046661701251402,16.91419599715245,1.1328591454732253,0.26299513582230943,0.8921700411634758,-4.582471947268278,EN-Newborn,combined
GPNMB,0.10377129134507597,12.963161631541723,0.41311050063340843,0.6813963636426925,0.9147561450888481,-4.658593896127105,EN-Newborn,combined
GPR83,0.2692946158488398,12.844652454300475,1.2162693536780749,0.22992967755442711,0.8921700411634758,-4.567713570246439,EN-Newborn,combined
H2BC8,0.11725262634780981,15.267068191225627,0.40590942858098783,0.6866434183738159,0.9147561450888481,-4.679619744674469,EN-Newborn,combined
LMO2,0.045917453089309425,14.500065389671631,0.213390741108289,0.8319412242589959,0.9147561450888481,-4.677406459884966,EN-Newborn,combined
NPAS4,0.0895943170971371,12.744761420531532,0.3116428868362792,0.7566843085004997,0.9147561450888481,-4.663587500036114,EN-Newborn,combined
OTOF,0.13736824984565252,13.226968946639504,0.5948858651492545,0.5547609799665432,0.9147561450888481,-4.646148980206025,EN-Newborn,combined
PCDHA13,0.08699953015272585,16.256177831953647,0.7247188681901225,0.4722018475893681,0.9147561450888481,-4.670756524358972,EN-Newborn,combined
PPP1R1B,0.08465180106795188,14.970162897371395,0.38089941705184555,0.7049868769663246,0.9147561450888481,-4.6764482312450895,EN-Newborn,combined
RPH3A,0.30132860551210516,16.035189572426017,1.3154926735695167,0.19469860888113016,0.8921700411634758,-4.5269467655749525,EN-Newborn,combined
SCGN,0.04235561906526605,14.226427300084346,0.16136290593917332,0.8724962800094653,0.9147561450888481,-4.674246627646813,EN-Newborn,combined
SLC13A4,-0.05532119894002132,18.17645847937726,-0.5319607599187534,0.5972482163316726,0.9147561450888481,-4.793301665426953,EN-Newborn,combined
SOX21,0.28489888947822156,12.860348721130974,1.0158419282531683,0.31488354394005025,0.8921700411634758,-4.5982747090674145,EN-Newborn,combined
ST8SIA6,-0.15854467691645904,15.945992992608383,-0.6820037732214254,0.49856965264550446,0.9147561450888481,-4.663214992818822,EN-Newborn,combined
VGF,-0.28021565762611744,15.608431004352502,-1.4430233766423772,0.15561774837305906,0.8921700411634758,-4.505021289797063,EN-Newborn,combined
CRYAB,-0.2105669876229106,14.224748106455877,-0.7770296026567957,0.4387655933121245,0.6871438526774154,-4.620452548789951,EN-Non-IT-Immature,combined
ETV4,-4.988861699849173e-5,15.906321191990571,-1.9876526600221046e-4,0.9998417588852699,0.9998417588852699,-4.663475980870298,EN-Non-IT-Immature,combined
FGF1,-0.15065807309295554,17.035186144989265,-0.5905524726775708,0.5560000678317298,0.6871438526774154,-4.64478457258728,EN-Non-IT-Immature,combined
H2BC8,0.23552673764079785,13.88127368546377,0.8272370615079451,0.40984694744462846,0.6871438526774154,-4.6160271671337565,EN-Non-IT-Immature,combined
LMO2,0.1624709854775381,13.536620740501835,0.5528927842402638,0.5814294138039668,0.6871438526774154,-4.636404293726501,EN-Non-IT-Immature,combined
