feature,factor,value,view
CAMK2B_IN-MGE-Immature,Factor5,0.5834536552429199,IN-MGE-Immature
SYT4_IN-MGE-Immature,Factor5,-0.8368607759475708,IN-MGE-Immature
ENSG00000285710_IN-MGE-Immature,Factor5,0.5798126459121704,IN-MGE-Immature
MGC4859_IN-MGE-Immature,Factor5,-0.0462254099547863,IN-MGE-Immature
ENSG00000231557_IN-MGE-Immature,Factor5,0.21262095868587494,IN-MGE-Immature
ENSG00000287180_IN-MGE-Immature,Factor5,1.6415561437606812,IN-MGE-Immature
FNDC5_IN-MGE-Immature,Factor5,1.084659457206726,IN-MGE-Immature
ENSG00000254604_IN-MGE-Immature,Factor5,0.5201213955879211,IN-MGE-Immature
KHDRBS2_IN-MGE-Immature,Factor5,-0.08932091295719147,IN-MGE-Immature
FRMD4A-AS1,Factor5,0.1355533003807068,IN-MGE-Immature
ENSG00000265204,Factor5,0.002705520251765847,IN-MGE-Immature
H1-2_IN-MGE-Immature,Factor5,-0.12772683799266815,IN-MGE-Immature
ENSG00000286753_IN-MGE-Immature,Factor5,0.9443719983100891,IN-MGE-Immature
WNT5A_IN-MGE-Immature,Factor5,0.4021115005016327,IN-MGE-Immature
CFAP299_IN-MGE-Immature,Factor5,0.4130142331123352,IN-MGE-Immature
RPL17_IN-MGE-Immature,Factor5,-1.857358455657959,IN-MGE-Immature
BET1,Factor5,0.309087872505188,IN-MGE-Immature
ENSG00000289019_IN-MGE-Immature,Factor5,0.6288471221923828,IN-MGE-Immature
EFCAB11,Factor5,0.859714925289154,IN-MGE-Immature
DEPDC4,Factor5,0.956208348274231,IN-MGE-Immature
TECPR2,Factor5,-0.8533027172088623,IN-MGE-Immature
MAFB_IN-MGE-Immature,Factor5,-0.11473260819911957,IN-MGE-Immature
GPC1,Factor5,-0.40733009576797485,IN-MGE-Immature
ENSG00000268119_IN-MGE-Immature,Factor5,0.024567613378167152,IN-MGE-Immature
IK_IN-MGE-Immature,Factor5,0.9691489934921265,IN-MGE-Immature
ZNF224,Factor5,0.36852920055389404,IN-MGE-Immature
TBC1D1_IN-MGE-Immature,Factor5,-0.3183037042617798,IN-MGE-Immature
SMS_IN-MGE-Immature,Factor5,0.6105735301971436,IN-MGE-Immature
LINC02997_IN-MGE-Immature,Factor5,-0.8367767333984375,IN-MGE-Immature
EPB41L3_IN-MGE-Immature,Factor5,0.027471112087368965,IN-MGE-Immature
ZDHHC16_IN-MGE-Immature,Factor5,0.23311273753643036,IN-MGE-Immature
CREBL2_IN-MGE-Immature,Factor5,1.200806975364685,IN-MGE-Immature
DIAPH2-AS1_IN-MGE-Immature,Factor5,-0.12022597342729568,IN-MGE-Immature
ADPGK,Factor5,-0.7077522277832031,IN-MGE-Immature
CA10_IN-MGE-Immature,Factor5,-0.3256151080131531,IN-MGE-Immature
L3MBTL4_IN-MGE-Immature,Factor5,-0.5078628659248352,IN-MGE-Immature
RCBTB1_IN-MGE-Immature,Factor5,-0.613071084022522,IN-MGE-Immature
ENSG00000269043_IN-MGE-Immature,Factor5,0.8585557341575623,IN-MGE-Immature
ZBTB7C_IN-MGE-Immature,Factor5,0.5533967018127441,IN-MGE-Immature
ZC3H7B,Factor5,0.0070715053007006645,IN-MGE-Immature
ENSG00000230826_IN-MGE-Immature,Factor5,1.6473547220230103,IN-MGE-Immature
LINC00354_IN-MGE-Immature,Factor5,1.7112085819244385,IN-MGE-Immature
ENSG00000237531_IN-MGE-Immature,Factor5,0.966009259223938,IN-MGE-Immature
ARHGAP33_IN-MGE-Immature,Factor5,0.08562931418418884,IN-MGE-Immature
ENSG00000227033_IN-MGE-Immature,Factor5,0.4372190535068512,IN-MGE-Immature
IQCG,Factor5,0.060668591409921646,IN-MGE-Immature
STS_IN-MGE-Immature,Factor5,0.7901484370231628,IN-MGE-Immature
SLC25A13,Factor5,0.9312429428100586,IN-MGE-Immature
TOMM7_IN-MGE-Immature,Factor5,-1.1544075012207031,IN-MGE-Immature
C3orf49,Factor5,0.22757357358932495,IN-MGE-Immature
ENSG00000260071_IN-MGE-Immature,Factor5,-0.3174006938934326,IN-MGE-Immature
KCNS3_IN-MGE-Immature,Factor5,-1.1550710201263428,IN-MGE-Immature
ENSG00000258891,Factor5,0.8136599659919739,IN-MGE-Immature
RAB39A,Factor5,0.14569413661956787,IN-MGE-Immature
KIF7_IN-MGE-Immature,Factor5,1.0108792781829834,IN-MGE-Immature
WDR25_IN-MGE-Immature,Factor5,-0.019352003931999207,IN-MGE-Immature
ENSG00000276256_IN-MGE-Immature,Factor5,0.28912079334259033,IN-MGE-Immature
CACHD1_IN-MGE-Immature,Factor5,1.04006028175354,IN-MGE-Immature
CUTA_IN-MGE-Immature,Factor5,-0.8468484282493591,IN-MGE-Immature
ENSG00000286412_IN-MGE-Immature,Factor5,0.24253042042255402,IN-MGE-Immature
CYP4V2_IN-MGE-Immature,Factor5,-0.06545548141002655,IN-MGE-Immature
RMDN3_IN-MGE-Immature,Factor5,-0.3400919735431671,IN-MGE-Immature
CSNK1G2_IN-MGE-Immature,Factor5,-0.08858012408018112,IN-MGE-Immature
PRDX2_IN-MGE-Immature,Factor5,-1.0917091369628906,IN-MGE-Immature
GABPB2,Factor5,0.12187722325325012,IN-MGE-Immature
CCND3,Factor5,0.7979204058647156,IN-MGE-Immature
PIK3R1_IN-MGE-Immature,Factor5,0.36742472648620605,IN-MGE-Immature
LINC02789_IN-MGE-Immature,Factor5,-0.056932080537080765,IN-MGE-Immature
CRPPA_IN-MGE-Immature,Factor5,0.30406811833381653,IN-MGE-Immature
PRELID2_IN-MGE-Immature,Factor5,0.3481164574623108,IN-MGE-Immature
NEPRO-AS1_IN-MGE-Immature,Factor5,0.28330790996551514,IN-MGE-Immature
ZDBF2_IN-MGE-Immature,Factor5,-0.31003183126449585,IN-MGE-Immature
NAF1,Factor5,-0.10676633566617966,IN-MGE-Immature
SH3PXD2B,Factor5,-0.21088562905788422,IN-MGE-Immature
LINC00499_IN-MGE-Immature,Factor5,-0.6741371750831604,IN-MGE-Immature
FDPS_IN-MGE-Immature,Factor5,-0.006035630591213703,IN-MGE-Immature
SATB2_IN-MGE-Immature,Factor5,-0.41400501132011414,IN-MGE-Immature
ULK3,Factor5,-1.0178109407424927,IN-MGE-Immature
SPHK2_IN-MGE-Immature,Factor5,-0.2832883596420288,IN-MGE-Immature
INHBA_IN-MGE-Immature,Factor5,-0.025774884968996048,IN-MGE-Immature
SMNDC1,Factor5,0.6160493493080139,IN-MGE-Immature
PTOV1-AS1,Factor5,0.15115906298160553,IN-MGE-Immature
PEX5L_IN-MGE-Immature,Factor5,0.07398694008588791,IN-MGE-Immature
SEMA3E_IN-MGE-Immature,Factor5,0.5620481967926025,IN-MGE-Immature
PCBD2_IN-MGE-Immature,Factor5,-0.009662926197052002,IN-MGE-Immature
LRMDA_IN-MGE-Immature,Factor5,0.6540831923484802,IN-MGE-Immature
SELENOO,Factor5,0.9590893983840942,IN-MGE-Immature
PTPN13_IN-MGE-Immature,Factor5,0.4417937397956848,IN-MGE-Immature
NFYA,Factor5,0.22379185259342194,IN-MGE-Immature
ENSG00000225421_IN-MGE-Immature,Factor5,0.6914081573486328,IN-MGE-Immature
LINC02055_IN-MGE-Immature,Factor5,-0.12424725294113159,IN-MGE-Immature
GPR158_IN-MGE-Immature,Factor5,-0.5958859324455261,IN-MGE-Immature
SVEP1_IN-MGE-Immature,Factor5,0.006744701880961657,IN-MGE-Immature
ANKRD7_IN-MGE-Immature,Factor5,0.4364970922470093,IN-MGE-Immature
LDHB_IN-MGE-Immature,Factor5,-0.49383288621902466,IN-MGE-Immature
ZWILCH_IN-MGE-Immature,Factor5,0.3535343110561371,IN-MGE-Immature
ATP8B1_IN-MGE-Immature,Factor5,1.3893862962722778,IN-MGE-Immature
ANAPC11_IN-MGE-Immature,Factor5,0.3395216763019562,IN-MGE-Immature
ZNRF3_IN-MGE-Immature,Factor5,0.24145089089870453,IN-MGE-Immature
ENSG00000254180_IN-MGE-Immature,Factor5,-0.8796776533126831,IN-MGE-Immature
INSYN2A_IN-MGE-Immature,Factor5,0.2667255997657776,IN-MGE-Immature
LINC02112_IN-MGE-Immature,Factor5,-0.7519431710243225,IN-MGE-Immature
NKAPL_IN-MGE-Immature,Factor5,-0.4761733412742615,IN-MGE-Immature
CEACAM1_IN-MGE-Immature,Factor5,-0.23600821197032928,IN-MGE-Immature
SPOPL-DT_IN-MGE-Immature,Factor5,-0.300132155418396,IN-MGE-Immature
ENSG00000241231_IN-MGE-Immature,Factor5,2.0819172859191895,IN-MGE-Immature
PSMA1,Factor5,0.7514119148254395,IN-MGE-Immature
GPI,Factor5,1.1774271726608276,IN-MGE-Immature
GPR180,Factor5,-0.2638462483882904,IN-MGE-Immature
CALM1_IN-MGE-Immature,Factor5,-0.7633633613586426,IN-MGE-Immature
VSTM2B-DT_IN-MGE-Immature,Factor5,-0.9929059743881226,IN-MGE-Immature
ENSG00000189229_IN-MGE-Immature,Factor5,-0.66741544008255,IN-MGE-Immature
TMEM35A_IN-MGE-Immature,Factor5,-0.8484262824058533,IN-MGE-Immature
PPP2R1B_IN-MGE-Immature,Factor5,0.4040355384349823,IN-MGE-Immature
ENSG00000229294_IN-MGE-Immature,Factor5,0.2090202122926712,IN-MGE-Immature
TLN1,Factor5,0.1844557374715805,IN-MGE-Immature
FHDC1_IN-MGE-Immature,Factor5,0.12802757322788239,IN-MGE-Immature
ENSG00000286895_IN-MGE-Immature,Factor5,-0.38287395238876343,IN-MGE-Immature
CELF3,Factor5,0.5303859114646912,IN-MGE-Immature
MTCH2,Factor5,0.9879014492034912,IN-MGE-Immature
ZNF667,Factor5,-0.881079912185669,IN-MGE-Immature
RAB3A_IN-MGE-Immature,Factor5,-0.024426592513918877,IN-MGE-Immature
GRM7-AS1_IN-MGE-Immature,Factor5,0.09583467245101929,IN-MGE-Immature
ZNF624,Factor5,-0.09992890805006027,IN-MGE-Immature
SASH1_IN-MGE-Immature,Factor5,0.3957988917827606,IN-MGE-Immature
ENSG00000225811_IN-MGE-Immature,Factor5,-0.1563749611377716,IN-MGE-Immature
LINC02231_IN-MGE-Immature,Factor5,0.9201990365982056,IN-MGE-Immature
SNHG32_IN-MGE-Immature,Factor5,-1.2471868991851807,IN-MGE-Immature
SEMA6A-AS2,Factor5,-0.6909453868865967,IN-MGE-Immature
WWTR1_IN-MGE-Immature,Factor5,-0.07763809710741043,IN-MGE-Immature
SYNJ2BP_IN-MGE-Immature,Factor5,0.32442203164100647,IN-MGE-Immature
ATG16L2_IN-MGE-Immature,Factor5,0.5642803907394409,IN-MGE-Immature
SMAD9_IN-MGE-Immature,Factor5,-0.8632749319076538,IN-MGE-Immature
ABCC9_IN-MGE-Immature,Factor5,1.0607844591140747,IN-MGE-Immature
CYP1B1-AS1_IN-MGE-Immature,Factor5,-0.45574235916137695,IN-MGE-Immature
CCDC149,Factor5,0.5934823155403137,IN-MGE-Immature
AKR1C2_IN-MGE-Immature,Factor5,0.6553906202316284,IN-MGE-Immature
PGLS_IN-MGE-Immature,Factor5,-0.36443573236465454,IN-MGE-Immature
RIOK2,Factor5,-0.6293689608573914,IN-MGE-Immature
ZFYVE26,Factor5,-0.5846797823905945,IN-MGE-Immature
ENSG00000234173_IN-MGE-Immature,Factor5,0.9710829257965088,IN-MGE-Immature
RPL35A_IN-MGE-Immature,Factor5,-1.7075181007385254,IN-MGE-Immature
CAT,Factor5,0.068243607878685,IN-MGE-Immature
CHCHD10_IN-MGE-Immature,Factor5,0.7315313220024109,IN-MGE-Immature
CDH20_IN-MGE-Immature,Factor5,0.9923698306083679,IN-MGE-Immature
YARS1_IN-MGE-Immature,Factor5,0.8243688344955444,IN-MGE-Immature
CFAP69_IN-MGE-Immature,Factor5,0.9867917895317078,IN-MGE-Immature
GULP1_IN-MGE-Immature,Factor5,0.925851583480835,IN-MGE-Immature
ENSG00000286121_IN-MGE-Immature,Factor5,-0.49989399313926697,IN-MGE-Immature
PAQR3_IN-MGE-Immature,Factor5,-0.3552292287349701,IN-MGE-Immature
PAPPA_IN-MGE-Immature,Factor5,0.4300341010093689,IN-MGE-Immature
LINC02615,Factor5,0.5105730295181274,IN-MGE-Immature
LINC02035,Factor5,-1.235543966293335,IN-MGE-Immature
BRD3,Factor5,-0.4429313540458679,IN-MGE-Immature
DNAH10_IN-MGE-Immature,Factor5,-0.11750857532024384,IN-MGE-Immature
ZNF34_IN-MGE-Immature,Factor5,0.20568875968456268,IN-MGE-Immature
ENSG00000261460_IN-MGE-Immature,Factor5,-0.5784432888031006,IN-MGE-Immature
SERPINB6_IN-MGE-Immature,Factor5,0.576228678226471,IN-MGE-Immature
BRINP1_IN-MGE-Immature,Factor5,0.45519810914993286,IN-MGE-Immature
RMDN2-AS1_IN-MGE-Immature,Factor5,0.2246178239583969,IN-MGE-Immature
NEK7,Factor5,0.7004064321517944,IN-MGE-Immature
LINC01250_IN-MGE-Immature,Factor5,-0.4691857397556305,IN-MGE-Immature
CBX4_IN-MGE-Immature,Factor5,-0.2627584636211395,IN-MGE-Immature
TPTE2_IN-MGE-Immature,Factor5,-0.39181917905807495,IN-MGE-Immature
RPL12_IN-MGE-Immature,Factor5,-1.323776125907898,IN-MGE-Immature
EIF4EBP1,Factor5,-0.39635610580444336,IN-MGE-Immature
SNN_IN-MGE-Immature,Factor5,-1.4281558990478516,IN-MGE-Immature
C5orf63_IN-MGE-Immature,Factor5,0.34918954968452454,IN-MGE-Immature
ENSG00000265987_IN-MGE-Immature,Factor5,-0.04655022174119949,IN-MGE-Immature
FTH1_IN-MGE-Immature,Factor5,-0.9052702784538269,IN-MGE-Immature
EPN1_IN-MGE-Immature,Factor5,-0.9664679765701294,IN-MGE-Immature
NAA20,Factor5,0.41795793175697327,IN-MGE-Immature
TIMM13_IN-MGE-Immature,Factor5,-1.0573831796646118,IN-MGE-Immature
DSCAM_IN-MGE-Immature,Factor5,-0.11061976104974747,IN-MGE-Immature
LSM6,Factor5,-0.6433072090148926,IN-MGE-Immature
ABCG1_IN-MGE-Immature,Factor5,0.2728251814842224,IN-MGE-Immature
OCRL,Factor5,1.4170843362808228,IN-MGE-Immature
ENSG00000283118_IN-MGE-Immature,Factor5,0.05040520802140236,IN-MGE-Immature
ENSG00000251270,Factor5,0.5683408379554749,IN-MGE-Immature
CTPS1,Factor5,0.4258047342300415,IN-MGE-Immature
RBMS2_IN-MGE-Immature,Factor5,0.05989692360162735,IN-MGE-Immature
MBD4,Factor5,-0.10960862785577774,IN-MGE-Immature
FOS_IN-MGE-Immature,Factor5,-0.6370232701301575,IN-MGE-Immature
CCDC28B_IN-MGE-Immature,Factor5,-0.3618847131729126,IN-MGE-Immature
DPH6-DT_IN-MGE-Immature,Factor5,0.34513670206069946,IN-MGE-Immature
ITPRID1_IN-MGE-Immature,Factor5,-0.4524833559989929,IN-MGE-Immature
ALMS1P1_IN-MGE-Immature,Factor5,-0.028756804764270782,IN-MGE-Immature
LINC01821_IN-MGE-Immature,Factor5,0.2339431345462799,IN-MGE-Immature
EIF2B4,Factor5,-0.6734808087348938,IN-MGE-Immature
SORD,Factor5,0.13438695669174194,IN-MGE-Immature
HAS2_IN-MGE-Immature,Factor5,0.4009642004966736,IN-MGE-Immature
ZNF611_IN-MGE-Immature,Factor5,-0.01327848806977272,IN-MGE-Immature
RGS7BP_IN-MGE-Immature,Factor5,-0.17026856541633606,IN-MGE-Immature
GOLGA5,Factor5,-0.8118406534194946,IN-MGE-Immature
ST3GAL6,Factor5,0.9276493191719055,IN-MGE-Immature
ENSG00000287625_IN-MGE-Immature,Factor5,1.0407780408859253,IN-MGE-Immature
CDIP1,Factor5,0.3021121025085449,IN-MGE-Immature
ECT2L_IN-MGE-Immature,Factor5,0.9047673344612122,IN-MGE-Immature
ZNF570,Factor5,1.0515812635421753,IN-MGE-Immature
FRAS1_IN-MGE-Immature,Factor5,0.8333101868629456,IN-MGE-Immature
AJAP1_IN-MGE-Immature,Factor5,-0.22034244239330292,IN-MGE-Immature
FSTL4_IN-MGE-Immature,Factor5,-0.4683573544025421,IN-MGE-Immature
ZFP69B,Factor5,1.8372689485549927,IN-MGE-Immature
MICAL2_IN-MGE-Immature,Factor5,-0.5044819116592407,IN-MGE-Immature
TMEM47_IN-MGE-Immature,Factor5,0.019651969894766808,IN-MGE-Immature
PRR5L_IN-MGE-Immature,Factor5,-0.02730889618396759,IN-MGE-Immature
ENSG00000257228_IN-MGE-Immature,Factor5,1.2767332792282104,IN-MGE-Immature
BCL10-AS1_IN-MGE-Immature,Factor5,1.3549846410751343,IN-MGE-Immature
BTN2A1_IN-MGE-Immature,Factor5,0.7964909672737122,IN-MGE-Immature
ZNF429_IN-MGE-Immature,Factor5,1.0341178178787231,IN-MGE-Immature
PDPR_IN-MGE-Immature,Factor5,0.7966505885124207,IN-MGE-Immature
RPL7A_IN-MGE-Immature,Factor5,-1.856428623199463,IN-MGE-Immature
LONRF2,Factor5,0.3501499891281128,IN-MGE-Immature
CEP250-AS1,Factor5,1.5949077606201172,IN-MGE-Immature
SLC27A6_IN-MGE-Immature,Factor5,-0.6130222678184509,IN-MGE-Immature
THSD7B_IN-MGE-Immature,Factor5,0.9932170510292053,IN-MGE-Immature
SPRY4-AS1_IN-MGE-Immature,Factor5,0.7921825647354126,IN-MGE-Immature
SH3BGRL3_IN-MGE-Immature,Factor5,-0.5106315612792969,IN-MGE-Immature
PLPP7,Factor5,0.46064063906669617,IN-MGE-Immature
C17orf75,Factor5,0.03704724460840225,IN-MGE-Immature
TMEM108-AS1_IN-MGE-Immature,Factor5,1.4473313093185425,IN-MGE-Immature
SLC28A2-AS1_IN-MGE-Immature,Factor5,-0.28253844380378723,IN-MGE-Immature
ATP5PD_IN-MGE-Immature,Factor5,-1.3633261919021606,IN-MGE-Immature
LLPH_IN-MGE-Immature,Factor5,0.426200270652771,IN-MGE-Immature
SYN2_IN-MGE-Immature,Factor5,-0.7085310220718384,IN-MGE-Immature
ENSG00000240086,Factor5,0.7469403147697449,IN-MGE-Immature
ZDHHC2,Factor5,-0.9821501970291138,IN-MGE-Immature
GET1,Factor5,-0.16010676324367523,IN-MGE-Immature
LSG1,Factor5,-0.5300114750862122,IN-MGE-Immature
FHIT_IN-MGE-Immature,Factor5,-0.2975619435310364,IN-MGE-Immature
MTPN,Factor5,0.014523177407681942,IN-MGE-Immature
DNAJB2_IN-MGE-Immature,Factor5,0.5642258524894714,IN-MGE-Immature
RDH11,Factor5,-1.0229136943817139,IN-MGE-Immature
EDEM1,Factor5,-0.5339052677154541,IN-MGE-Immature
BICDL1,Factor5,-0.7631508708000183,IN-MGE-Immature
ENSG00000251294_IN-MGE-Immature,Factor5,1.016676664352417,IN-MGE-Immature
FDFT1_IN-MGE-Immature,Factor5,0.6590732932090759,IN-MGE-Immature
DDAH2_IN-MGE-Immature,Factor5,-1.7101370096206665,IN-MGE-Immature
XKR7_IN-MGE-Immature,Factor5,-0.5810515284538269,IN-MGE-Immature
SHANK3_IN-MGE-Immature,Factor5,0.42323949933052063,IN-MGE-Immature
RASGEF1C_IN-MGE-Immature,Factor5,0.24295546114444733,IN-MGE-Immature
RNF216P1,Factor5,1.3440629243850708,IN-MGE-Immature
TTC21B-AS1,Factor5,-0.5010166168212891,IN-MGE-Immature
HMGB3_IN-MGE-Immature,Factor5,-1.5690813064575195,IN-MGE-Immature
TMEM43,Factor5,-0.41377949714660645,IN-MGE-Immature
PRDM16_IN-MGE-Immature,Factor5,0.5837048888206482,IN-MGE-Immature
PPP2R2C_IN-MGE-Immature,Factor5,0.13735342025756836,IN-MGE-Immature
ENSG00000261669_IN-MGE-Immature,Factor5,1.2078028917312622,IN-MGE-Immature
HELQ_IN-MGE-Immature,Factor5,0.12427151203155518,IN-MGE-Immature
CPSF3_IN-MGE-Immature,Factor5,0.3484964072704315,IN-MGE-Immature
SSR2_IN-MGE-Immature,Factor5,-1.386671543121338,IN-MGE-Immature
RHEB,Factor5,1.1156060695648193,IN-MGE-Immature
TDRP,Factor5,0.7147337198257446,IN-MGE-Immature
GNAI2_IN-MGE-Immature,Factor5,-0.697154700756073,IN-MGE-Immature
ZNF529-AS1_IN-MGE-Immature,Factor5,1.137745976448059,IN-MGE-Immature
SORCS2,Factor5,0.3121187388896942,IN-MGE-Immature
TG_IN-MGE-Immature,Factor5,0.3908291161060333,IN-MGE-Immature
APH1B_IN-MGE-Immature,Factor5,-0.6798841953277588,IN-MGE-Immature
DIAPH3_IN-MGE-Immature,Factor5,0.7454392910003662,IN-MGE-Immature
SLC27A1,Factor5,-0.23511627316474915,IN-MGE-Immature
RIPK1_IN-MGE-Immature,Factor5,0.9723564386367798,IN-MGE-Immature
PEX2_IN-MGE-Immature,Factor5,0.10635016113519669,IN-MGE-Immature
TRHDE_IN-MGE-Immature,Factor5,1.2652709484100342,IN-MGE-Immature
CSRNP2,Factor5,-0.9507540464401245,IN-MGE-Immature
ENSG00000224658_IN-MGE-Immature,Factor5,1.192626714706421,IN-MGE-Immature
DMAC2L,Factor5,0.09604667872190475,IN-MGE-Immature
NIPA1_IN-MGE-Immature,Factor5,-0.907781183719635,IN-MGE-Immature
HSPA2-AS1,Factor5,0.8757433891296387,IN-MGE-Immature
LINGO1_IN-MGE-Immature,Factor5,-0.11011562496423721,IN-MGE-Immature
RNF185,Factor5,-0.7775327563285828,IN-MGE-Immature
ENSG00000223732_IN-MGE-Immature,Factor5,1.4268938302993774,IN-MGE-Immature
MTRFR_IN-MGE-Immature,Factor5,0.9540139436721802,IN-MGE-Immature
ZNF490_IN-MGE-Immature,Factor5,-0.8119965195655823,IN-MGE-Immature
CDK5R1_IN-MGE-Immature,Factor5,-0.8087992072105408,IN-MGE-Immature
PDCD5_IN-MGE-Immature,Factor5,-0.46635472774505615,IN-MGE-Immature
LINC01470_IN-MGE-Immature,Factor5,-0.3652946352958679,IN-MGE-Immature
ESRRB_IN-MGE-Immature,Factor5,-0.1938791424036026,IN-MGE-Immature
FANCI_IN-MGE-Immature,Factor5,0.28281518816947937,IN-MGE-Immature
ENSG00000228061_IN-MGE-Immature,Factor5,1.0240111351013184,IN-MGE-Immature
SNHG8_IN-MGE-Immature,Factor5,-0.8294519186019897,IN-MGE-Immature
NES_IN-MGE-Immature,Factor5,-0.5785026550292969,IN-MGE-Immature
C1orf35_IN-MGE-Immature,Factor5,-8.652940741740167e-4,IN-MGE-Immature
C5_IN-MGE-Immature,Factor5,-1.2030895948410034,IN-MGE-Immature
YPEL2_IN-MGE-Immature,Factor5,-0.7600455284118652,IN-MGE-Immature
BRAT1_IN-MGE-Immature,Factor5,0.41868436336517334,IN-MGE-Immature
TMEM200A_IN-MGE-Immature,Factor5,1.7634426355361938,IN-MGE-Immature
ENSG00000263847,Factor5,0.3454095721244812,IN-MGE-Immature
THY1,Factor5,0.9746741652488708,IN-MGE-Immature
PAFAH1B3_IN-MGE-Immature,Factor5,-1.312925100326538,IN-MGE-Immature
LINC02456_IN-MGE-Immature,Factor5,-0.4077492356300354,IN-MGE-Immature
CENPP_IN-MGE-Immature,Factor5,0.015469187870621681,IN-MGE-Immature
FAU_IN-MGE-Immature,Factor5,-1.573338508605957,IN-MGE-Immature
NUP133,Factor5,-0.769712507724762,IN-MGE-Immature
LAMA1_IN-MGE-Immature,Factor5,0.0023390231654047966,IN-MGE-Immature
LBH,Factor5,-0.2469157874584198,IN-MGE-Immature
KCNJ6_IN-MGE-Immature,Factor5,-0.7034311890602112,IN-MGE-Immature
ABLIM1_IN-MGE-Immature,Factor5,-0.15097160637378693,IN-MGE-Immature
IRF2BPL,Factor5,-0.741481602191925,IN-MGE-Immature
ZNF74,Factor5,0.5259711742401123,IN-MGE-Immature
GALNT7_IN-MGE-Immature,Factor5,0.3915548026561737,IN-MGE-Immature
KHDC1,Factor5,0.8770240545272827,IN-MGE-Immature
ENSG00000256947_IN-MGE-Immature,Factor5,1.310139775276184,IN-MGE-Immature
CENPE_IN-MGE-Immature,Factor5,-0.12399806827306747,IN-MGE-Immature
SRD5A1,Factor5,0.6598123908042908,IN-MGE-Immature
RGS6_IN-MGE-Immature,Factor5,1.109071135520935,IN-MGE-Immature
PSMD8_IN-MGE-Immature,Factor5,-1.2812939882278442,IN-MGE-Immature
ENSG00000239381_IN-MGE-Immature,Factor5,1.2437889575958252,IN-MGE-Immature
KMT2D,Factor5,0.3964989185333252,IN-MGE-Immature
MRPL18,Factor5,-0.13646991550922394,IN-MGE-Immature
LINC01414_IN-MGE-Immature,Factor5,0.6535925269126892,IN-MGE-Immature
CRNDE_IN-MGE-Immature,Factor5,-0.2694871723651886,IN-MGE-Immature
RFX4_IN-MGE-Immature,Factor5,0.5581600069999695,IN-MGE-Immature
TMEM128,Factor5,-0.2824886441230774,IN-MGE-Immature
PRKAR1B_IN-MGE-Immature,Factor5,1.4921492338180542,IN-MGE-Immature
CLGN_IN-MGE-Immature,Factor5,-0.10614505410194397,IN-MGE-Immature
FAM163B_IN-MGE-Immature,Factor5,-0.2626565098762512,IN-MGE-Immature
SEPTIN8,Factor5,-0.22425363957881927,IN-MGE-Immature
ENSG00000229588_IN-MGE-Immature,Factor5,0.35569918155670166,IN-MGE-Immature
PML,Factor5,0.20189055800437927,IN-MGE-Immature
GCNT1_IN-MGE-Immature,Factor5,-0.5723187327384949,IN-MGE-Immature
CPEB1-AS1_IN-MGE-Immature,Factor5,0.256717711687088,IN-MGE-Immature
TCEAL3_IN-MGE-Immature,Factor5,0.801670253276825,IN-MGE-Immature
UBB_IN-MGE-Immature,Factor5,-0.9638792872428894,IN-MGE-Immature
CLCN4_IN-MGE-Immature,Factor5,0.5657833814620972,IN-MGE-Immature
RRAS2_IN-MGE-Immature,Factor5,1.59660005569458,IN-MGE-Immature
CADM4_IN-MGE-Immature,Factor5,0.7573109865188599,IN-MGE-Immature
FAM135B_IN-MGE-Immature,Factor5,-0.5723223686218262,IN-MGE-Immature
ENSG00000260041_IN-MGE-Immature,Factor5,0.7618109583854675,IN-MGE-Immature
SLC26A5,Factor5,0.6644228100776672,IN-MGE-Immature
VPS39-DT,Factor5,0.3764960765838623,IN-MGE-Immature
C18orf54_IN-MGE-Immature,Factor5,0.4198702573776245,IN-MGE-Immature
ENDOV,Factor5,0.9600668549537659,IN-MGE-Immature
CISD1_IN-MGE-Immature,Factor5,-1.0577459335327148,IN-MGE-Immature
FBXO31,Factor5,1.6139516830444336,IN-MGE-Immature
PBX1-AS1_IN-MGE-Immature,Factor5,0.6484247446060181,IN-MGE-Immature
DHX34,Factor5,0.49106690287590027,IN-MGE-Immature
ARMCX4,Factor5,0.4481760561466217,IN-MGE-Immature
RASGRP1_IN-MGE-Immature,Factor5,1.2256176471710205,IN-MGE-Immature
NDUFB2_IN-MGE-Immature,Factor5,-1.1111127138137817,IN-MGE-Immature
IGF2BP1_IN-MGE-Immature,Factor5,0.8691862225532532,IN-MGE-Immature
ENSG00000290476_IN-MGE-Immature,Factor5,-0.9289456605911255,IN-MGE-Immature
ZSWIM4_IN-MGE-Immature,Factor5,0.6525325775146484,IN-MGE-Immature
ENSG00000284418_IN-MGE-Immature,Factor5,0.6128961443901062,IN-MGE-Immature
COQ10B,Factor5,-0.2770037353038788,IN-MGE-Immature
RLIM,Factor5,-0.5429795980453491,IN-MGE-Immature
C1QTNF3_IN-MGE-Immature,Factor5,-1.9345735311508179,IN-MGE-Immature
TOMM40_IN-MGE-Immature,Factor5,0.12809211015701294,IN-MGE-Immature
SEPTIN1_IN-MGE-Immature,Factor5,0.9512487649917603,IN-MGE-Immature
AGBL1_IN-MGE-Immature,Factor5,-0.20987066626548767,IN-MGE-Immature
CC2D1A,Factor5,0.6783638000488281,IN-MGE-Immature
PPM1H_IN-MGE-Immature,Factor5,0.693774938583374,IN-MGE-Immature
