pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Nucleotide biosynthesis (Reactome),0.4724527547245275,0.8245040575307548,0.0152453762573794,0.704659426939316,0.985278326549616,11,"5'-Xanthylic Acid;L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);Adenosine 5'-Diphosphate;D-Fructose-1,6-Bisphosphate;Uridine Monophosphate;L-Glutamine",IPC-EN
Nicotinate metabolism (Reactome),0.47295270472952705,0.8245040575307548,0.015230093645510789,0.7277580071174377,1.0113363192069413,7,L-Glutamic Acid;Nicotinamide;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;Pyruvic Acid,IPC-EN
Late SARS-CoV-2 Infection Events (Reactome),0.47885211478852113,0.8245040575307548,0.015051027115426307,0.7259786476868327,1.0088636142700051,7,Nicotinamide;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;D-(+)-Glucose,IPC-EN
Translation of Structural Proteins (Reactome),0.47885211478852113,0.8245040575307548,0.015051027115426307,0.7259786476868327,1.0088636142700051,7,Nicotinamide;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;D-(+)-Glucose,IPC-EN
Synthesis of PC (Reactome),0.48665133486651335,0.8245040575307548,0.014817783628496995,0.7241992882562278,1.006390909333069,7,Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;Choline,IPC-EN
Purine catabolism (Reactome),0.49705029497050296,0.8245040575307548,0.014512680492447793,0.6924460431654677,0.9775555452162771,13,5'-Xanthylic Acid;2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uric Acid;Xanthine,IPC-EN
Disorders of folate metabolism and transport (WikiPathways),0.5004499550044995,0.8245040575307548,0.01441433292513859,0.7282415630550622,1.0202021043076999,6,"L-Glutamic Acid;L-Serine;L-(-)-Methionine;S-Adenosyl-L-Homocysteine;D,L-Serine",IPC-EN
Creatine pathway (WikiPathways),0.5061493850614939,0.8245040575307548,0.014250942018418434,0.7264653641207816,1.0177138064923152,6,Creatine;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;Phosphocreatine,IPC-EN
One-carbon metabolism (WikiPathways),0.5061493850614939,0.8245040575307548,0.014250942018418434,0.7264653641207816,1.0177138064923152,6,"L-Serine;L-(-)-Methionine;S-Adenosyl-L-Homocysteine;D,L-Serine",IPC-EN
tRNA modification in the nucleus and cytosol (Reactome),0.5061493850614939,0.8245040575307548,0.014250942018418434,0.7264653641207816,1.0177138064923152,6,Succinic Acid;L-(-)-Methionine;S-Adenosyl-L-Homocysteine;Pyruvic Acid,IPC-EN
Tryptophan metabolism (KEGG),0.5134486551344866,0.8245040575307548,0.014044317979961793,0.7246891651865008,1.0152255086769306,6,L-Glutamic Acid;S-Adenosyl-L-Homocysteine;Dl-Alanine,IPC-EN
