gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,dropped_covariates,Compound.ID,Name,cell_type,n_samples,FDR_global,Super.Class,Class,Sub.Class,Pathways,KEGG,Exogenous_Flag,Annotation_Confidence,n_nonzero,max_cooks,loo_unstable
DACH1,-2.461789164227694,5.941605090877844,-8.688435718480031,5.0734314946349106e-8,1.691820289077588e-5,8.720184521873986,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.004150051028564154,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,8,2.2882343029316754,FALSE
ASIC2,-1.0417862620801601,6.335789471187378,-8.618386652084848,5.7402466969967924e-8,1.8725683029376928e-5,8.589164046872028,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.004484086751880669,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.34871184559518115,FALSE
DGKG,-1.4013587801202438,4.890176554785321,-8.574068670269435,6.2086794783812e-8,1.98228604792741e-5,8.499449057510061,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.004753646971870164,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,9,2.5063945408379054,FALSE
LNC-LBCS,-1.8611415000652007,3.0480827494013694,-8.559778612829223,6.368066263026655e-8,1.9905944903788934e-5,8.25418004260071,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.0048103311355591405,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,6,0.8130064263138614,FALSE
CALN1,-1.260998321363796,6.163302101126532,-8.548227856546815,6.50000866510501e-8,1.9905944903788934e-5,8.465907211366588,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.004882568069663211,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,1.135780464954622,FALSE
CA10,-1.3745709586495818,5.1199906054748325,-8.375502631436168,8.850738999678823e-8,2.635495321724612e-5,8.180771152127356,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.005931736988306823,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,1.0522733043958419,FALSE
ANKRD34B,-1.9093557274505735,3.197921963420638,-8.368215774799753,8.967512916383512e-8,2.635495321724612e-5,7.943877075816649,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.005987614886988148,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,5,3.5019205064928585,FALSE
ROR1,-1.6394238831809358,3.375059525915842,-8.358072775811573,9.132730689702774e-8,2.635495321724612e-5,7.973254415420415,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.006071549260083334,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,7,0.8051685314458215,FALSE
EPHA4,-1.0725838331802682,5.837692306602499,-8.325640086569218,9.682590027072343e-8,2.7414518103065582e-5,8.087467053603955,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.006308438295169046,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.5493203158469645,FALSE
SATB1-AS1,1.1030471919862024,9.343490983812332,8.295791589576682,1.021907359956767e-7,2.8098655569385037e-5,8.002982303398358,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.0065508395077908165,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,1.8970440582578498,FALSE
CIT,-1.1729899241451376,4.569072548383136,-8.283997666170583,1.0439487768952421e-7,2.8098655569385037e-5,8.009799941933256,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.006660380007914926,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,9,0.7753621667617354,FALSE
CCSER1,-0.5024186130036596,11.235902040207494,-8.280182597781916,1.051184010789195e-7,2.8098655569385037e-5,7.689853053057298,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.00668275864950147,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.47539222788468205,FALSE
KCTD8,-1.0050429887952133,8.027182486475805,-8.271770640870372,1.067321982843494e-7,2.8098655569385037e-5,7.860307230175861,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.0067581115081870174,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.635854095461423,FALSE
SYT1,0.617517057401216,11.583169588528486,8.165777926175812,1.294225687661446e-7,3.348474253284079e-5,7.570641510029919,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.0077256071048540384,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,1.53926819610736,FALSE
BCL11B,-0.6959840848485965,8.12208608203554,-8.154284910526332,1.321677790379638e-7,3.361541851260482e-5,7.67466238746904,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.007861941558958179,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.6808707234664503,FALSE
GRIK4,-0.9962899440215299,5.414044239780484,-8.142943447962477,1.349361507786047e-7,3.3747531309729035e-5,7.76906944760978,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.007967612953034674,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.7593673830902459,FALSE
SKAP2,-1.9044040244757099,2.399640152716503,-8.09008124909583,1.4865729221834242e-7,3.6569693885712237e-5,7.404954568424755,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.008490499220902267,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,4,0.7046514957768795,FALSE
FLRT2,0.8337761538373234,9.990076780913688,8.071000607090761,1.5395937119584265e-7,3.726313426072282e-5,7.527870020287668,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.008697943327837658,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.6827982799163064,FALSE
MDGA2,-0.8564053424358771,9.182177586129498,-8.00725011643586,1.7314431672631832e-7,4.1241327250716394e-5,7.306631774862302,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.009398050717851892,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,2.5139152980924138,FALSE
LHFPL6,-1.2902188892591597,4.7275704484659284,-7.962627638947437,1.8803807521852784e-7,4.382481750066187e-5,7.448299086830747,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.009944254659442634,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,9,1.0823074113363205,FALSE
ADRA1A,-1.7948254648441704,3.2740953133521526,-7.950587159630237,1.9228057182091755e-7,4.382481750066187e-5,7.313210743363639,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.010094175137718145,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,7,0.7488217543898563,FALSE
AJAP1,-1.5271846819621642,3.791363387501549,-7.9492660109030915,1.9275209616444645e-7,4.382481750066187e-5,7.339088674704655,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.010109061492689076,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,7,3.2445494841199976,FALSE
RARB,-1.4155945483135828,6.920567561288083,-7.9204119951369725,2.0335531674505443e-7,4.554552064292965e-5,7.298929395623926,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.010496275129831792,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.8076917823292538,FALSE
ANKRD18A,-1.7968876460099632,2.8415374581944848,-7.780602197922924,2.640109014177252e-7,5.826099392168212e-5,6.98132404877753,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.012474533582557627,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,5,0.7568523652817861,FALSE
TENM2,0.8577312325381085,11.958359118113606,7.716822157665381,2.9765554201755863e-7,6.473360961616644e-5,6.722241774084198,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.013538177909709884,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,1.7913602761980427,FALSE
ENSG00000239381,-0.9767482434563755,7.362051377608468,-7.693734570982484,3.1090581047921515e-7,6.664932274358718e-5,6.8468478721177535,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.01391142966377621,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.3028200819250996,FALSE
GPR149,-1.5633479504650207,2.823409787385261,-7.672113022667852,3.2386998779492645e-7,6.84506061528263e-5,6.748290924781255,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.014301144999520482,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,5,3.7783795899898847,FALSE
PTPRD,-0.5590834833770166,11.227467329189759,-7.66398896091082,3.2888498120984816e-7,6.854511150048585e-5,6.518007809307437,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.014386756789061608,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.5367642211267047,FALSE
PATJ,-0.8009987648123545,7.0484361819741945,-7.642871126131462,3.423014929674359e-7,6.963721423467313e-5,6.774749347389797,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.014736553864686731,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.6323529027599188,FALSE
GUCY1B1,-1.187109851656608,4.73050320948722,-7.6351408000980365,3.473535695630083e-7,6.963721423467313e-5,6.847582241307805,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.014850696928956745,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,9,0.4906169098747455,FALSE
GABRG1,-1.463582570098647,4.221560503286032,-7.634089097689467,3.4804685243239265e-7,6.963721423467313e-5,6.8341128967551255,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.014859315388769959,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,8,0.3337403509981519,FALSE
FOXP2,-1.6578305305820933,4.3950730529895425,-7.619458691954998,3.5784148257710764e-7,6.979325487675711e-5,6.813546191616639,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.015082988623761532,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,8,0.6903811862905842,FALSE
RYR2,-0.698746962902116,7.820198790612085,-7.616133167935284,3.601074375904173e-7,6.979325487675711e-5,6.67232724175974,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.015148818152098825,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,2.396871167057196,FALSE
KIAA1217,0.7357659134227417,10.981326874486731,7.612238960439056,3.6277981343376343e-7,6.979325487675711e-5,6.581087430202187,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.015243354048268234,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,1.3139500132618005,FALSE
ID4,-1.3857660766621518,3.2738349973621004,-7.60478462934058,3.6795283020703794e-7,6.989240721628875e-5,6.7075312785278065,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.01537662397916145,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,6,1.5156718836640812,FALSE
CACNA2D3,0.7230284331882076,10.468885976417146,7.5812601540693,3.8478540417765806e-7,7.21761221886242e-5,6.560955632295576,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.0158400507672431,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,1.500939572826395,FALSE
ARPP21,-0.7895377096764694,7.524768228098241,-7.534018104086003,4.210449357681038e-7,7.80024729152613e-5,6.5357196308792105,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.016824790151534937,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.8399842036946762,FALSE
CHSY3,-0.7261996682108343,7.906013921888639,-7.510406668850415,4.404780614942649e-7,8.060748525345048e-5,6.458531864533666,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.017330183512550914,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.3732128035596651,FALSE
NPAS2,-1.3786033027135933,3.9677071680542886,-7.475461760833054,4.7096204607380324e-7,8.514766823353604e-5,6.5453255789671365,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.01808631913698528,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,8,0.4403421261699223,FALSE
DHRS3,-1.7329158085373362,2.9009389240452728,-7.4372773975281135,5.067844544884225e-7,9.053342290539604e-5,6.338425875799302,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.019027250999642736,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,6,0.45615043084277296,FALSE
PRKG1,1.0256610463318567,10.071911884787804,7.408289142623592,5.358585110500175e-7,9.460109196254779e-5,6.291418558997339,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.01968094478803007,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,2.1649446056436372,FALSE
PDE7B-AS1,-1.5152333520783738,2.8045896518216353,-7.359959479631866,5.882351910008788e-7,1.0264020088557195e-4,6.225103647152575,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.020993514216741088,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,6,0.3934495449509757,FALSE
CNTNAP5,-0.6298435706397764,8.066028165484653,-7.248452836648545,7.303278341475376e-7,1.259689595312408e-4,5.9628730413003765,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.02421001896314926,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,0.531344863909017,FALSE
WIPF3,-1.0240141960762887,4.9257424721013185,-7.207881262585395,7.904761709540364e-7,1.347941525151849e-4,6.056535528567037,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.02555979614015962,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,3.45113960757815,FALSE
PAWR,1.2590475280829567,7.909152919847441,7.182587214170534,8.305504927729006e-7,1.4003641229831624e-4,6.008452602180246,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.026384962149660098,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,2.249735604220693,FALSE
ENSG00000228944,-1.8401745861614396,2.162938554274913,-7.134164605697137,9.132438326705934e-7,1.5226818836727694e-4,5.74255685611751,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.02813656526339271,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,3,1.3597384534820947,FALSE
PRKCB,-1.284957705923715,4.7075150985473835,-7.113734405141999,9.506479407719472e-7,1.5652184346495038e-4,5.880503722872458,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.028927285552310188,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,9,1.8821386176530113,FALSE
TCF4,0.5891574794511875,11.447372191532441,7.108959274367637,9.59616793201082e-7,1.5652184346495038e-4,5.541065377386314,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.029093208363169445,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,1.0986833829238187,FALSE
TMTC2,1.0387833448910488,8.554414516194553,7.067751484608421,1.040750014326326e-6,1.679300506987188e-4,5.724649302653972,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.030848698528874067,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,1.7871204911795235,FALSE
NETO1,0.9257646841527241,9.192232609678868,7.055054866158471,1.0671539077865532e-6,1.7035863340686188e-4,5.646007553876762,,Amide-Neg-000118,3-Hydroxybutyric Acid,IN-MGE-SST,10,0.03138914510919121,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,NA,NA,high,10,2.0139836852288484,FALSE
