set_id,set_label,condition,source,level,set_type,gene_symbol
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MYH3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MYRF
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MYT1L
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NAA15
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NACC1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NALCN
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NARS
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NCL
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NEDD8
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NF1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NFIA
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NFIB
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NFIX
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NIPBL
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NKX2-1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NLGN2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NOTCH1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NOTCH2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NR4A2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NSD1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,NTRK2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ODC1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,OTUD7A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,OTX2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PACS1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PACS2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PAFAH1B1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PAK1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PAX2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PBX1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PBX3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PCBP2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PDE4D
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PFN2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PHF12
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PHF21A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PHIP
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PHLDB1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PIAS2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PIK3CA
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PIK3R1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PIK3R2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PIP5K1C
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PISD
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,POGZ
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,POLR3B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,POU3F3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PPFIA2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PPM1D
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PPP1CB
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PPP2CA
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PPP2R1A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PPP2R5D
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PPP3CA
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PRKAR1A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PRKAR1B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PRKCB
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PRKCE
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PRKD1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PRKG1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PROC
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PRPF8
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PRR12
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PSMC3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PSMC5
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PTCH1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PTEN
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PTPN11
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PTPRD
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PUF60
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PUM2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,PURA
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,QRICH1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RAB11A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RAB11B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RAB14
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RAC1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RAF1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RAI1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RALA
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RAP1B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RARB
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RBBP4
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RFX3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RFX7
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RHOBTB2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RIT1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RMND5A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RORA
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RORB
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RPL10A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RPL19
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,RYR2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SALL3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SATB1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SATB2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SCN1A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SCN2A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SCN3A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SCN4A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SCN8A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SCUBE3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SEC16A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SEMA6B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SET
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SETBP1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SETD1A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SETD1B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SETD2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SETD5
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SF3B2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SF3B3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SHANK2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SHANK3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SHH
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SHOC2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SIN3A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SKI
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SLC2A1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SLC39A8
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SLC6A1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SLC9A1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SMAD4
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SMAD6
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SMARCA2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SMARCA4
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SMARCB1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SMARCE1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SMC3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SNAP25
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SOGA1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SON
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SOS1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SOX10
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SOX11
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SOX2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SOX4
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SOX5
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SOX9
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SPAST
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SPEN
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SPI1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SPOP
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SPTAN1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SPTBN1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SPTBN2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SRCAP
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SRP54
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SRRM2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SRSF1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,STAG1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,STAT1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,STX1B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,STXBP1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SUPT16H
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SUV420H1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SYNCRIP
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SYNGAP1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,SYT1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TAB2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TANC2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TAOK1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TBL1XR1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TBR1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TBX3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TCF12
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TCF20
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TCF3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TCF4
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TCF7L2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TERF2IP
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TLK2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TMEM63B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TNFRSF21
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TNNC2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TNPO2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TNPO3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TNRC6B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TOP2B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TP53BP2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TRAF7
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TRIM8
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TRIO
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TRIP12
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TRPM3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TRRAP
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TSC2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,TTBK1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,U2AF2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,UBA2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,UBE3A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,UBTF
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,UPF1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,USP7
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,VAMP2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,VCP
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,VEZF1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,VPS4A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,WAC
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,WDR26
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,WDR48
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,WHSC1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,XPO1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,XPR1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,YWHAG
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,YY1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZBTB10
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZBTB18
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZBTB20
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZBTB7A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZDBF2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZDHHC5
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZEB2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZFHX3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZFHX4
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZMIZ1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZMYM2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZMYND11
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZMYND8
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZNF148
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZNF292
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZNF462
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZNF644
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ZNF865
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,AC068490.2
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,ACE
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,ACTR1B
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,AKT3
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,ALMS1P
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,ASPHD1
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,ATG13
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,ATP2A2
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,BCL11B
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,BCL2L12
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,BNIP3L
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,BSCL2
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,C12orf43
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,CACNA1C
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,CALN1
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,CGREF1
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,CISD2
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,CLCN3
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,CNTN4
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,CREB3L4
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,CRHR1
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,CSMD1
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,CTD-2008L17.2
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,CUL9
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,CYP7B1
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,DARS2
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,DCC
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,DCLK3
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,DDHD2
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,DLGAP2
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,DNAJA3
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,DPYD
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,EMB
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,EMX1
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,ENOX1
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,ENSG00000262319
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,EPN2
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,EYS
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,FAM114A2
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,FAM216A
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,FAM83D
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,FTSJ2
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,FURIN
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,GABBR2
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,GATAD2A
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,GPM6A
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,GPR98
scz_union,SCZ (all sources),SCZ,union: Chick 2025 + Trubetskoy 2022,condition,neuro,GRAMD1B
