gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,dropped_covariates,Compound.ID,Name,cell_type,n_samples,FDR_global,Super.Class,Class,Sub.Class,Pathways,KEGG,Exogenous_Flag,Annotation_Confidence,n_nonzero,max_cooks,loo_unstable
RPS2,-0.8212348666652226,8.856549001412512,-8.894584602253305,3.536248809989185e-7,1.2699364059281528e-4,6.993888512835951,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.05603024582339406,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.9877777536013943,FALSE
EEF1G,-0.9773975094233093,7.979627648631674,-8.868148278719252,3.6664904940992854e-7,1.2699364059281528e-4,6.965958104561074,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.05682079984511733,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.0661776493040138,FALSE
RPS12,-1.066745450184383,8.24413752948481,-8.864348292617931,3.685625192919784e-7,1.2699364059281528e-4,6.96077872178874,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.05699327117254969,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.3159816510267928,FALSE
RPL22,-0.8687364257514998,7.477979968584833,-8.851989862846006,3.7485902495007526e-7,1.2699364059281528e-4,6.940383955569937,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.057506155178073524,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.5271398323387902,FALSE
RPL28,-0.9212105600487057,8.00072373160902,-8.844224807347011,3.788734382780243e-7,1.2699364059281528e-4,6.934035849548787,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.05753253012568163,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.0833874081640635,FALSE
RPL3,-0.9524977467863084,7.862807904853385,-8.850034658164622,3.75865574409631e-7,1.2699364059281528e-4,6.94100391815468,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.05753253012568163,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.0375725099078612,FALSE
UBA52,-0.9346927177910255,7.060468025508523,-8.781073243991964,4.1326251158118513e-7,0.00013499742060212678,6.833464877002777,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.060361508862219415,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.3289679659113705,FALSE
SRP14,-0.9266807884714219,6.286133097455802,-8.777441764834785,4.153379526263457e-7,0.00013499742060212678,6.771405979819173,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.06044843973253299,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.44591174267513684,FALSE
NACA,-0.8645815053679217,7.57004562103054,-8.748624721516274,4.322037392945357e-7,1.3780432946846631e-4,6.804213019917611,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.061310315853552254,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.8116255239833847,FALSE
RPL29,-1.0507395756083628,7.5695788739627234,-8.74066888754797,4.3698669959460653e-7,1.3780432946846631e-4,6.789801398190746,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.061646599184860325,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.4675440978720506,FALSE
EEF1B2,-0.9449533683213286,7.323234578331394,-8.730396587474573,4.432453259987029e-7,1.3780432946846631e-4,6.7739865447172765,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.062075746218939847,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.0137564731189725,FALSE
ATP5F1E,-0.9617452941869746,7.088128853240424,-8.718822760203256,4.5041079174516514e-7,1.380316043502469e-4,6.747337670686802,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.06253468825487313,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.7198342253545178,FALSE
RPS3A,-0.9528897550362373,8.657520436553567,-8.676298401438267,4.778090272059026e-7,1.4008594369643664e-4,6.700388253229648,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.06422255471161634,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.3901813766952231,FALSE
COX7C,-0.8958949442362207,6.736827640042839,-8.671622841025185,4.809273705226662e-7,1.4008594369643664e-4,6.673423419806205,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.06432344224684002,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.2675165288137804,FALSE
HSP90AB1,-0.7239301271868871,7.2159756108791155,-8.668183273862482,4.832351218318251e-7,1.4008594369643664e-4,6.691612299214746,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.06432344224684002,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.3617432975270099,FALSE
RPS17,-0.9467194830298842,7.936855867476547,-8.668495217935066,4.830253428569415e-7,1.4008594369643664e-4,6.697035573476047,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.06432344224684002,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.6024909580683473,FALSE
CD24,-0.7030194405042475,7.325338569119178,-8.606550871806547,5.266354474413134e-7,1.506317815801474e-4,6.610728358949837,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.06714230583774078,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.6165492628280833,FALSE
ATP5ME,-1.1215781655382178,5.259649928546048,-8.57218605330618,5.526091123524248e-7,1.5598119313400285e-4,6.170642110965602,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.06934077772723851,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,2.361846577779039,FALSE
RPS21,-1.2364760017557537,7.587944889664526,-8.531584701583974,5.850540902823366e-7,1.6136926480240406e-4,6.50293162349003,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.07108304867093199,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.798533714116764,FALSE
RPL9,-0.9669981586208278,8.367863301417433,-8.524615456977342,5.908230618023904e-7,1.6136926480240406e-4,6.495491592845322,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.07126305857679062,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.2872141963697286,FALSE
PPIA,-0.7772710574430102,7.028294704867052,-8.520251856030832,5.94465759170842e-7,1.6136926480240406e-4,6.489175172004986,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.07133152620561264,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.9783633635993038,FALSE
EEF1A2,-1.0923182132111064,5.516448870762714,-8.509797766234783,6.032897429958613e-7,1.6136926480240406e-4,6.152816732990398,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.07204628421531098,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.5697548834307651,FALSE
TPT1,-0.9358218711053915,7.51525908908274,-8.502758184614272,6.093096424107183e-7,1.6136926480240406e-4,6.4697805173756056,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.07229021358792127,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.5274201487273602,FALSE
EEF2,-0.8715505973347607,6.433317184605644,-8.467942046111615,6.400313975300015e-7,1.6542112698570593e-4,6.3915886262438315,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.07308964232042019,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.8510803700468058,FALSE
RPS7,-0.950117427682675,6.993947027026188,-8.474220015114687,6.343728846559798e-7,1.6542112698570593e-4,6.422865720441594,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.07308964232042019,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.5146855691875323,FALSE
COX7A2,-0.8463051784452167,6.317565797129624,-8.448972472268451,6.574559710147824e-7,1.6627758101562054e-4,6.362060716378892,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.07385340383517776,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.8604523678979887,FALSE
RPL18A,-1.1206988755751388,8.344746662526084,-8.447480662768895,6.588473982065889e-7,1.6627758101562054e-4,6.390353717321816,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.07392364796343757,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.2813086418675206,FALSE
RPL27,-1.0310255073167436,7.440691616555611,-8.419404491340783,6.856236157444587e-7,1.7102323029011778e-4,6.353870613740851,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.07500914051010413,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.260188147153325,FALSE
RPL8,-0.8762119449200074,7.21848906078924,-8.407541706552056,6.972808769372328e-7,1.719318318627301e-4,6.336534966470419,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.07568381230035734,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.6276693019256202,FALSE
RPSA,-0.8301051700017622,7.7624733729393816,-8.33736501919309,7.706701029290819e-7,1.8786835281857576e-4,6.240245770472733,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.07987591325476184,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.157388890980059,FALSE
CALM1,-0.5827862930372869,8.671791991457159,-8.30542381749163,8.06738828838428e-7,1.9445125119372985e-4,6.177786050854875,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.08222400486290504,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.5684447765255776,FALSE
NOP53,-1.136503243173826,5.292878060595473,-8.269941192263506,8.489089544890993e-7,2.0234216546333509e-4,5.9181348025889715,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.08462189830092826,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.860546438768499,FALSE
RPL5,-0.8920453930879262,8.510466540028562,-8.232444680713524,8.960155575856201e-7,2.1122335979479914e-4,6.079122107557301,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.08715672130871731,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.8749272507846417,FALSE
RPL36,-1.2245659367121857,7.784734301630739,-8.219119693811034,9.13414552232323e-7,2.129844453748673e-4,6.076360780027741,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.08785785690212497,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.2216256431342751,FALSE
RPS5,-1.0428484552081236,7.486036986036215,-8.202529304346047,9.355779032779515e-7,2.1580663635611415e-4,6.052769510236948,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.0888552829574032,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.541300890851943,FALSE
EIF1,-0.8206615340848635,6.457562925337854,-8.192868781724382,9.487448003158333e-7,2.1651567506782187e-4,6.020585307212135,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.08938860032754573,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.48566228013163115,FALSE
ATP5MF,-1.0204496088966144,5.32281733870623,-8.140475866875153,1.0236486623395024e-6,2.311506432053369e-4,5.723753998091017,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.09219903521480739,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.8603824449695212,FALSE
RPL30,-0.9210668073267729,8.30993361062488,-8.125650625713247,1.0459599838200753e-6,2.3331415755178307e-4,5.931299052713115,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.09353854953114571,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.2295657555514656,FALSE
TMA7,-0.9262899605075328,5.901436105079106,-8.105741407781473,1.0767341785207219e-6,2.3331415755178307e-4,5.841982323139658,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.09455270783008414,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.1728921047955858,FALSE
PALM2AKAP2,-0.6663982020098299,7.274656415611336,-8.106494861831106,1.0755522910500401e-6,2.3331415755178307e-4,5.916720164119251,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.09455270783008414,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,0.32736331553055764,FALSE
RPL23,-0.9656517422991189,8.46244720055891,-8.109875273795433,1.0702665374812435e-6,2.3331415755178307e-4,5.907162798615243,,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,EN-Non-IT-Immature,11,0.09455270783008414,Organoheterocyclic compounds,Pyrroles,Pyrrole carboxylic acids and derivatives,NA,C05942,NA,high,11,1.340024260581893,FALSE
TLE4,0.8009817227874573,9.790699230750201,8.359451866525788,6.697753729348605e-7,0.00834598793397696,6.3580405671427975,,Amide-Neg-000149,2-Furoic Acid,EN-Non-IT-Immature,10,0.074529019504527,Organoheterocyclic compounds,Furans,Furoic acid and derivatives,NA,C01546,NA,high,10,1.3658065645947925,FALSE
MT-CO2,1.2273492098652723,6.584053985559141,8.221815417394104,8.181539000075443e-7,0.00834598793397696,5.915751488870627,,Amide-Neg-000149,2-Furoic Acid,EN-Non-IT-Immature,10,0.08283981311895633,Organoheterocyclic compounds,Furans,Furoic acid and derivatives,NA,C01546,NA,high,10,2.3798439861273755,FALSE
NPNT,1.146673778435873,3.3329833358806358,8.300868760620416,9.531163957413223e-7,0.020316629091622025,-2.6372966258746797,,Amide-Neg-000658,Dihydroxyacetone Phosphate,EN-Non-IT-Immature,11,0.08948921041420352,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,R-HSA-1483166;R-HSA-163560;R-HSA-5652084;R-HSA-70171;R-HSA-70263;R-HSA-70326;R-HSA-70350;R-HSA-75896;R-HSA-8848584;R-HSA-8979227;WP143;WP1946;WP2456;WP2533;WP325;WP3602;WP4297;WP4628;WP4629;WP4949;WP5178;WP5275;WP534;WP690,C00111,NA,high,11,0.4338576644137716,FALSE
NTS,-1.9824683661223195,1.2442687163914703,-8.156674602053595,1.2080105994189884e-6,0.025490231658340072,-1.944156975026639,,Amide-Pos-000621,Citrulline,EN-Non-IT-Immature,11,0.09954046775038422,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,6,3.401746300649365,TRUE
LINC02899,-2.206388920855353,1.9622264909200213,-8.037897879541111,1.1672359133686658e-6,0.013544054825724279,-3.5939905105040655,,Amide-Pos-001360,"D-Myo-Inositol-1,2-Diphosphate",EN-Non-IT-Immature,12,0.09783474145342759,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,C22853,NA,high,12,1.4226764504965934,FALSE
CDH8,0.5487433459240751,6.907015840515983,9.304673847554618,1.8782576682439795e-7,0.0040036940456288665,7.393146890667575,,C18-Pos-000207,Caprolactam,EN-Non-IT-Immature,11,0.04264452159962496,Organoheterocyclic compounds,Lactams,Caprolactams,R-HSA-9717189;R-HSA-9717207,C06593,NA,high,11,0.5085711366899811,FALSE
LINC01322,0.6386666254694846,6.306124446462665,8.26873893483329,7.933619407285733e-7,0.005934753676373429,6.00458478973983,,C18-Pos-000207,Caprolactam,EN-Non-IT-Immature,11,0.08126760592462681,Organoheterocyclic compounds,Lactams,Caprolactams,R-HSA-9717189;R-HSA-9717207,C06593,NA,high,11,0.7936458813112056,FALSE
SGCD,-0.971138796546043,5.872081493796875,-8.233304783214624,8.352533791105408e-7,0.005934753676373429,5.596128138930896,,C18-Pos-000207,Caprolactam,EN-Non-IT-Immature,11,0.08406645129645819,Organoheterocyclic compounds,Lactams,Caprolactams,R-HSA-9717189;R-HSA-9717207,C06593,NA,high,11,0.8419131559503953,FALSE
NTS,-2.541443661918626,1.3384964323236368,-9.670117788829165,1.9305193860235325e-7,0.0038820814333547214,-3.272562569077807,,C18-Pos-000567,Phloretic Acid,EN-Non-IT-Immature,10,0.04332142340319196,Phenylpropanoids and polyketides,Phenylpropanoic acids,NA,NA,NA,NA,high,5,1.9656584274561815,TRUE
MAN1A1,-1.2854890821128349,5.442679284086243,-9.234823952705986,4.981084946000835e-7,0.010324294767575931,2.590055304213717,,C18-Pos-000742,Uric Acid,EN-Non-IT-Immature,10,0.06530450470965411,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,R-HSA-189200;R-HSA-2672351;R-HSA-549132;R-HSA-561048;R-HSA-5619047;R-HSA-5619071;R-HSA-74259;R-HSA-8956319;WP4224;WP4507;WP4792,C00366,NA,high,10,1.013472817411635,FALSE
TMEFF2,1.0266010651178887,8.014669083030812,8.626357765811411,6.422280372489087e-7,0.013777075855063589,6.3320832213938,,C18-Pos-001031,Triethylene Glycol Monobutyl Ether,EN-Non-IT-Immature,11,0.07308964232042019,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,high,11,1.457256073142754,FALSE
TUBA1A,0.7731804193939738,9.798512775441406,8.05290763586013,9.340930508138339e-7,0.01971029746522271,6.0339492770000875,,C8-Neg-003407,Pc(27:6_8:1cooh),EN-Non-IT-Immature,11,0.08880166425707467,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,NA,11,1.2081151244910102,FALSE
COL25A1,1.494633595205103,5.880800940873219,12.704455587915266,4.494296614272884e-8,9.440270038280192e-4,0.37278565766107885,,C8-Pos-000209,Ppg N4,EN-Non-IT-Immature,10,0.026544882610263706,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,high,10,1.702968380705681,FALSE
ASIC2,-0.9607264384074802,8.022299581129314,-8.38046962971646,5.275704099136923e-7,0.010990346779322037,6.514330295311348,,C8-Pos-000382,D-Sphingosine,EN-Non-IT-Immature,11,0.06714230583774078,Organic nitrogen compounds,Organonitrogen compounds,Amines,R-HSA-9845614;WP1422;WP4142;WP4153;WP4725;WP4726;WP4846;WP4949;WP5143;WP5194,C00319,NA,high,11,1.2280331698311302,FALSE
RPS27A,-1.4529181945233498,8.623628646056169,-13.224088295662856,7.175129154173598e-9,1.1653860216002337e-4,10.700543574675073,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.011166962033194,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,10,3.714763020973847,FALSE
RPL5,-1.4338561497341575,8.571014791200923,-11.737819953761097,2.98654483208551e-8,1.1653860216002337e-4,9.399141388614002,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.022871544833599402,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,10,1.9411916848071598,FALSE
RPS15A,-1.4375126200924497,7.988888048636157,-11.670094941291815,3.1985321373557125e-8,1.1653860216002337e-4,9.289384417451132,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.023806076824433278,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,10,0.9281699915930967,FALSE
RPL13,-1.5655928271571247,9.141952638717363,-11.636420156001176,3.309886272743814e-8,1.1653860216002337e-4,9.328258568636596,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.023806076824433278,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,10,1.7326405558376046,FALSE
RPL11,-1.369668256977449,8.3806460663826,-11.254730649927371,4.9072051813873583e-8,1.1653860216002337e-4,8.92486294329745,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.026655218284995227,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,10,3.196597131027405,FALSE
