"Compound.ID","Name","Formula","Sample02","Sample03","Sample04","Sample06","Sample07","Sample13","Sample15","Sample17","Sample18","Sample21","Sample23","Sample24","Sample26","Sample31","Sample33","Sample37","Sample40","Sample41","Sample42","Sample43","Sample46","Sample47","Sample49","Sample50"
"C8-Pos-000729",NA,"C17 H31 O4 P",850205.899099554,5399795.88629793,496876.245385826,1654071.9009602,1630499.46870523,1543654.40935594,1046668.65415084,2533129.44887293,1194659.78528603,1095697.97555745,2300442.38792936,3831705.46885098,609720.321883339,729927.544314331,1044896.38046113,1033461.36796012,864664.541283336,406851.72706425,1714574.26579038,473552.909853707,609106.582859755,685675.391514948,1052020.05718231,746097.930454344
"C8-Pos-000733",NA,"C21 H30 O3",NA,98261.5525306239,152110.433413178,95635.3815510361,172454.892323253,190708.278399791,128715.318290435,143055.904472001,NA,200722.111281379,10073.8941487734,26528.588902163,71137.8345137832,166183.915723005,NA,143583.376816598,169691.473367615,90847.8408747106,77061.5069566578,82123.7756904965,NA,33843.7036945352,NA,NA
"C8-Pos-000734",NA,"C18 H34 O5",675384.952814074,669932.5787288,719824.658915964,812306.094761098,664207.05438918,683099.616628282,661678.705189504,664550.919474989,758476.920252953,663100.62457978,787400.854823283,708424.111130662,606234.889634573,903509.000042158,543119.118021191,606120.011956618,672922.710905556,604407.600745644,383187.787968946,652872.998442056,633254.541834827,569485.609988576,574117.805498452,606950.771671528
"C8-Pos-000735",NA,"C19 H38 O4",NA,47622947.3254262,36229625.3044534,55831010.3459996,39531244.7218837,NA,NA,62607682.8147988,70162002.5257096,81549032.297334,32078524.2667917,NA,45842738.3917649,30710066.1192403,NA,NA,70034311.2852972,NA,60152899.4110326,NA,NA,NA,NA,NA
"C8-Pos-000736",NA,"C19 H38 O4",169498351.345665,NA,13102877.5230443,NA,NA,NA,106847581.674438,9974988.30411545,NA,NA,NA,NA,NA,16045474.2702223,11611395.952459,NA,NA,14203429.1504471,110162341.802877,NA,NA,NA,NA,NA
"C8-Pos-000743",NA,"C21 H30 O3",19214.5703976102,25991.1618876658,12627.6456445183,31096.9649426761,21421.8772490858,74132.1143140401,NA,61524.0103800579,14024.7452447957,24773.3512720071,15267.7602444265,17466.9128050853,17756.1499903416,68067.1261251559,28717.1254388193,NA,5932.81933699151,NA,5960.760080439,NA,73831.0369804489,33135.422507437,16371.1063830548,51262.6821111819
"C8-Pos-000746",NA,"C15 H21 N O2 P2",729735.74237431,710667.055349284,1166248.28405447,1279853.81128518,816955.392892637,672295.154673634,518737.761584578,265710.884024945,896536.50050588,1019033.34119954,396833.883590891,956395.445889814,630969.36597493,351228.889371765,369434.931750926,1127926.7908852,485251.068454551,1166008.61056022,2640244.79350701,565374.442677612,503335.680000288,313989.503634538,751864.449175048,1371117.92449057
"C8-Pos-000750",NA,"C12 H30 N9 P",51516.6241167264,96591.1895103638,131750.825130279,70672.0519165669,82956.3647072264,83844.3065490571,101877.713676602,53510.1105947087,35493.6364768866,116965.118535489,49056.8983986931,75672.8333709134,37923.8408244451,44059.616917449,100350.752073891,39263.6734203293,49530.9802789282,38541.3770611438,175672.086139078,65206.3365286852,70943.5560092057,56101.2675501508,51766.7753606232,159132.253453436
"C8-Pos-000751",NA,"C18 H29 N5 O",80906.0353497997,58187.6383582974,131750.825130279,70672.0519165669,117590.508411756,83844.3065490571,NA,53510.1105947087,56939.3565184774,NA,24331.3252753701,41034.6807734919,24056.5664289575,19193.5458193623,100350.752073891,62941.4392757477,49530.9802789282,43645.6622569599,NA,31782.9177643163,70943.5560092057,26066.5379444191,36500.4034325267,54875.8630596636
"C8-Pos-000752",NA,"C3 H N4 O13 P",325534.062046514,325582.754162396,318142.387470708,303568.233576858,319935.303373138,305445.496915345,364288.309760243,316554.785749803,293047.66755729,312398.387647967,319815.450316982,268722.61501835,330419.856135909,317186.138366117,310233.494142209,318127.160314035,303869.218791817,279901.339065397,323304.069275201,308109.961992547,293107.232785136,319004.219815608,321591.168081699,356838.573650835
"C8-Pos-000753",NA,"C9 H5 N2 O8 P S",696230.719742854,727558.05486898,684398.342756295,687386.989865986,749455.658063754,705213.62607666,675151.964795149,683721.627656824,668746.420471388,723766.313222508,720914.320852623,721025.346609912,747150.197724299,681604.542884436,682191.748399791,715339.900241772,686516.390427635,722917.062131001,729938.053673979,649026.662343035,757486.294002421,792242.273176972,682378.000897737,710650.095507147
"C8-Pos-000756",NA,"C5 H6 Br N10 O P",10589.665935198,12177.4526077688,17035.5611070929,39544.6512650965,11708.721990516,18680.8094554562,16742.7796686571,46813.6621305763,10602.245589943,11420.1902848751,9336.04044206846,16633.8087226079,NA,13251.4936160054,20808.9855778359,11226.9379602334,88471.2630612878,15100.2313474992,14014.908814768,13880.7457076072,13460.7200779517,NA,14309.1567259369,18510.9072889619
"C8-Pos-000757",NA,"C8 H7 N4 O5 P3",328893.730014545,290984.363915057,190691.684452084,265860.999295675,277561.189755298,112748.032863042,272046.141686409,265526.026361507,NA,310577.708527995,286787.141594956,265191.175771683,315627.596674898,292044.921017454,217650.519113272,289220.082498287,238930.362863322,288859.619170163,308958.771562577,251380.905681664,328575.959661635,306276.078137657,258998.470581952,255493.744841063
"C8-Pos-000771",NA,"C15 H29 N O7",NA,95983.3974424629,111776.096178545,111107.496818323,121848.954582256,151359.516935608,97358.7473893808,90781.0686602726,126449.634576284,64806.3761718676,60223.3977911663,110624.213275092,NA,63191.817675882,NA,16781.6384063514,73642.0728078248,91242.5667854424,NA,54340.5265947053,86032.4800323682,148212.608942681,68704.3539887731,94163.2911612409
"C8-Pos-000772",NA,"C16 H33 N O2 S2",22891.520662655,103688.492256907,132046.607759173,103576.106435019,114315.454145097,161861.789228629,78190.6176394578,59280.5022297492,NA,56645.8205260404,163390.833512682,159358.867764521,NA,57407.2311189195,NA,23636.6634957667,65207.7305976979,57441.1140378943,NA,30525.0664747471,86032.4800323682,51973.4797395641,56192.7960697782,156195.9012189
"C8-Pos-000774",NA,"C15 H29 N O7",32556.3773718403,71857.1694316864,72697.6610397635,112996.931547877,48051.0490001202,132541.872733965,84709.4343703972,57951.936792177,46781.0501036303,56811.7898684445,59990.1200399824,75814.7554746238,NA,28488.8323225051,NA,7787.73476725283,49749.5081841723,23188.3591648073,37434.6316986403,39765.515623934,48855.6186087168,27696.9157359558,47148.560352296,79602.3455202709
"C8-Pos-000776",NA,"C16 H33 N O2 S2",29522.0697766839,65254.7270747666,57433.1386505126,194461.233324656,52516.4174984593,135604.883100706,136193.89567391,58071.4572552513,50923.7656961457,56811.7898684445,59990.1200399824,122839.232600417,NA,87922.0754586532,NA,26846.668965383,49572.6290666519,48130.3753563291,23333.435992441,59600.3991500292,108871.576618769,68618.6030910344,40654.3740283228,149904.734908573
"C8-Pos-000777",NA,"C14 H37 N7 S",170422.480237202,189982.658245449,182757.991436578,145689.238101617,166073.869146124,144137.548199602,192654.545618433,201204.402428082,155314.455293473,143766.138048345,156830.13357418,170984.313442077,167324.772166225,146212.184561617,150426.709452416,143582.979487087,144670.564322099,173654.348047967,175357.972859057,150138.619546968,134234.555997189,139507.565714007,145144.613186653,165605.178195931
"C8-Pos-000789",NA,"C21 H38 O4",2009084.59469996,2287744.68285505,2144927.25120889,2135554.62764655,2015835.76584286,2144978.99251872,1998373.80333226,1955597.69304431,1702624.90408678,2059104.34828974,1410840.1769112,1586634.41326469,2038339.63624986,1778021.28821394,1758534.26555971,1771522.64422809,1754407.373551,1744756.27851848,1220553.04440747,1738654.43850066,1831016.54322886,1732476.07229497,1700468.88540724,1759083.12070739
"C8-Pos-000808",NA,"C21 H40 O4",37831220.0977159,46357632.3234517,40213621.3978103,43685262.5907656,43045534.479638,38365416.8888024,42411667.1614976,39464063.6107361,36473008.6070222,41686317.1185839,36116648.7760517,39490457.023524,36682457.8729857,39787959.4185738,39386564.5172115,37895133.2505783,41171330.6206138,34489996.933198,32004431.3609785,38388484.7167516,39870922.1169516,38215358.2203013,39749456.9344315,37469844.8949266
"C8-Pos-000809",NA,"C21 H40 O4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679845.806079584,NA,1060438.61724999,NA,NA,2013867.82824027,792698.589467756,1945899.02659641,NA,NA,NA,948017.108374622,NA
"C8-Pos-000811",NA,"C21 H40 O4",5852638.17786691,5921711.55004016,5664761.10961935,5888882.92845455,5240075.79623876,5723460.56660522,5138166.66464656,5593646.47647392,4271812.09013403,5617539.92927944,3621258.09177718,4225810.76333222,5235014.30436995,4441799.4918203,4825792.01554624,5155687.5269657,5109877.27920356,4863476.09883511,3032934.5371401,4764367.71498717,4718161.84478419,4445318.79660931,4970862.27718948,4838332.73854561
"C8-Pos-000813",NA,"C21 H40 O4",450752.447672213,433826.405076857,426256.542158237,216679.661100968,367923.835343257,601897.307432105,414525.760941459,384681.315845366,335800.573073512,321775.28949078,415485.996938619,507874.923842262,374909.15280743,381627.855090808,509238.553526246,440696.744916278,556461.492083257,405109.348434402,313778.743159298,451961.914346737,496900.620858147,364669.809066294,371560.915976962,570704.414404334
"C8-Pos-000827",NA,"C9 H24 N8 O4 S",NA,NA,NA,13879.5391314192,NA,11692.1579571734,NA,NA,17498.1071886088,9483.54156538048,35984.2433424104,NA,NA,15825.7043952307,4805.101126026,NA,4618.88871471738,9153.30688112318,9409.80732798487,13136.4206087841,7543.52488399272,6452.88228895956,4601.43708139512,4808.97658017374
"C8-Pos-000831",NA,"C20 H38 O5",557643.402124121,371471.093623014,573717.758882173,620908.376144369,702738.81147266,687091.875546471,648210.926200338,576408.472597371,611064.192476167,600680.25395655,526758.569281589,495829.006542889,590266.337219586,530583.65680685,769836.931216935,552743.974117679,645571.702698225,743508.497108478,417951.652024821,519093.596329883,159209.22900465,651522.219955312,818828.311468713,605260.697989682
"C8-Pos-000835",NA,"C21 H42 O4",7577627.1274341,49623024.8324304,NA,NA,NA,7635212.73057392,NA,50708110.0551178,NA,11398659.5427363,NA,15032415.9464808,NA,NA,9735630.49553931,NA,NA,NA,NA,NA,NA,NA,49570482.9041704,NA
"C8-Pos-000836",NA,"C21 H42 O4",26995999.4227248,29748013.3638667,5226986.01971381,3894735.43040725,4639323.83936811,10828742.5032575,4276181.78273732,21359391.8487476,9209954.3308965,7569417.33324544,32221771.2239915,20167496.2221529,17601083.747678,7420001.56809377,5576928.22987495,4352956.39025566,7541197.57660278,31350940.9765263,28329842.272359,28198234.5051298,37104570.9640834,20845493.3407529,33914358.239587,6470433.36487063
"C8-Pos-000837",NA,"C21 H42 O4",20129406.7157121,55011908.9539535,42085622.1484775,38055050.6720326,53759580.964603,52345863.92848,22147601.0621978,NA,49598622.7530732,50188315.584876,43757314.2756745,61225652.1715392,32383829.1354497,60371535.3924447,42496267.1663755,56769660.1846853,30397240.2100541,45125787.0052247,NA,61784594.4434405,71332053.0282989,34255345.4797381,44426706.3944507,56828507.7994719
"C8-Pos-000838",NA,"C21 H42 O4",NA,NA,NA,NA,NA,NA,NA,NA,9721952.05877931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C8-Pos-000842",NA,"C21 H42 O4",NA,NA,NA,NA,NA,NA,NA,4803747.54050453,2107606.47883666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420838.945115365,NA
"C8-Pos-000845",NA,"C3 H8 N3 O12 P S",NA,34407.6361630918,64459.5391490681,38561.6290647925,39701.5842892386,32175.8687421632,35796.9802200461,65515.5985373523,31689.8863925479,100003.763144009,37025.7498000629,21544.9785043468,27554.452235653,328765.675083545,57829.9989776116,96377.9385390803,48873.6327885863,31179.0362732717,126945.092608636,44384.8095925929,40590.8402448997,171243.165061114,NA,131120.076677824
"C8-Pos-000866",NA,"C13 H25 N7 O2 S",NA,NA,NA,NA,19520.3947403353,NA,5341.43518576422,NA,18878.4596194504,9437.75811646125,NA,NA,NA,NA,10932.6630918476,NA,NA,NA,6275.06699506058,NA,NA,NA,9142.23195325728,NA
"C8-Pos-000874",NA,"C18 H36 N2 O2 S",132462.660360115,119238.02121485,136280.911019744,113476.875733685,126845.228196544,144568.734618944,150056.667945526,126981.066070248,129995.37686246,143369.108124607,134173.167503978,142705.647530687,127510.980076763,130900.163183783,121516.890763428,125187.74583743,123980.058909919,146257.805558379,133775.863078764,139330.879700601,150877.306122652,144205.218388221,143527.650189795,132285.324996133
"C8-Pos-000885",NA,"C13 H27 N6 O3 P",6943.30888271275,NA,43854.3250537558,NA,NA,NA,NA,NA,NA,NA,NA,NA,83188.7638452552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C8-Pos-000890",NA,"C10 H14 N5 O7 P",32365423.0287566,25323522.623285,NA,66964635.2999531,34039439.5650535,NA,NA,NA,55498652.9659183,NA,NA,NA,NA,NA,NA,32856467.1509981,NA,NA,41480565.9135536,NA,NA,NA,NA,NA
"C8-Pos-000892",NA,"C20 H26 O4",NA,NA,NA,NA,NA,NA,NA,9816.71950602842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C8-Pos-000895",NA,"C15 H37 N7 S",8662.38304650139,4397.97499219592,NA,32908.2621250949,NA,NA,NA,NA,NA,3023.89425112727,NA,4321.51886542938,5106.70739269988,NA,NA,NA,10772.924540737,NA,NA,5363.34430123196,NA,11926.0439206605,12555.0652394282,NA
"C8-Pos-000897",NA,"C19 H38 O4",7860409.45215614,NA,NA,16982500.496404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8906097.11664483,7661875.05298674,8400516.64246561,8156873.5137383,NA
"C8-Pos-000903",NA,"C12 H29 N8 O2 P",27853.9195870221,17197.4049158806,8411.92659588755,37146.6975970224,45267.039101836,11076.6942519666,11486.1328604152,NA,160339.591903743,13443.1837191416,46032.5696427948,7055.6475187623,11924.1953785667,NA,NA,10484.7722460015,22003.2017048488,13402.844969911,71660.0241807628,30612.7949532306,49678.1042131468,20483.558374849,40953.5414188797,13834.4962447763
"C8-Pos-000904",NA,"C15 H33 N4 O3 P",36060.7233328817,24152.7445443486,NA,31896.5075559929,32904.7067828719,15763.3714623016,43925.6184316988,65242.5927624711,35039.7144038829,56236.9341368945,22695.0012130404,6696.52456325814,41456.9174990052,51621.7370048744,29444.2524670183,22943.6454271277,37173.2860639975,37822.1980423834,26131.7375871154,22508.5721078528,15936.0462841946,NA,14217.5448456591,23523.0796134698
"C8-Pos-000918",NA,"C18 H38 O2 S2",70450.3319542321,77392.0244540188,76632.2215406946,68397.2788489249,67401.8365233222,69361.9288393595,78446.5020384882,55873.7007697101,55066.8466056996,66181.7430143183,78263.1666295625,68884.9979958488,158130.971504832,61371.6604746859,67045.8535665031,66757.5160048446,62014.0030060116,63407.376252976,62850.774581857,57843.9005181386,61912.2949259278,56664.5562372417,60691.044555122,72318.2608225696
"C8-Pos-000921",NA,"C37 H68 N2 O10",43727.340592917,10499.690826138,115262.640471279,77028.7610742725,55667.446884749,18436.1860398016,29776.7904808685,28706.3176572784,10959.7423685159,14937.0936872585,37203.2993424301,21105.2964611202,42277.3783616286,42626.1498582105,24875.1289363919,3728.25130957101,16632.5496038349,20958.6622330154,53233.670976138,18703.3958389948,NA,16994.1667444106,18531.9868923805,14651.9752558837
"C8-Pos-000922",NA,"C20 H25 N5 O",92118.3575878737,207782.004080564,234844.296498504,219964.519675994,231686.230525635,309675.336900255,179355.518356017,140714.489376024,127453.371993909,119086.963921832,175949.594591531,140194.917280267,93677.7419931881,116824.645182841,94005.3665234607,79328.5140484047,89934.3456284756,79593.8907679188,58079.9974394199,71625.216492722,124889.77226869,72906.7605321404,78733.2419234736,126187.232465179
"C8-Pos-000924",NA,"C14 H37 N7 O S",49991.0844943016,65108.4658634637,52950.7545805037,74214.8148421332,80684.8444252204,50938.8461740242,69385.2317932174,172314.470384266,63112.4999233577,99188.3308882878,44467.1426648646,21700.4188547874,44485.8611627117,142950.445852145,62856.0409573542,62118.818149358,60500.3216554254,45219.4119080111,42555.7656551616,56196.5782338926,32517.4350007391,33123.128096085,58715.9716599595,141051.947678143
"C8-Pos-000929",NA,"C24 H34 O3",337709.971992343,377846.51688076,289904.490181433,353141.803734891,327315.802371748,319166.232060777,318306.376657831,299217.092948647,321834.942877035,277921.312511746,210722.972577411,213887.821384689,327661.759593107,223312.134907442,311162.307228134,306698.806818809,316619.132115363,322211.767473036,220609.702481675,320261.673646026,284683.763468387,334928.919809949,341013.932486089,278375.689433993
"C8-Pos-000933",NA,"C17 H32 N6 O2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29396968.4598424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C8-Pos-000939",NA,"C22 H43 N O2",NA,NA,NA,76971.4703225767,6628.47118510455,NA,NA,19876.4269317552,NA,8492.69881994816,NA,NA,35293.2281695111,15475.2166951828,8006.82984431573,NA,117006.942964835,17100.1882785871,16633.879114158,34872.1267819086,NA,27932.6231686985,50622.3584241448,6959.39217938219
"C8-Pos-000942",NA,"C13 H8 O4 P2 S2",1819127.20451485,2097056.41879001,1805895.22641664,1905632.3730396,2166078.72865278,2031692.28712841,2058926.62005142,NA,1986289.73845775,2133400.86995676,2091317.08463977,2056577.88320207,2176108.8388895,NA,1848230.46880396,2192116.42430004,2162882.94392477,2078622.72971742,2112142.88358937,1998015.28561457,2214866.67080559,NA,2118631.42928247,2031527.35079312
"C8-Pos-000953",NA,"C21 H38 O4",36580145.5463504,37210855.777742,30461477.2547718,35221099.074489,31681959.2133926,33082398.0354684,31186692.3888671,32566149.7609374,33495312.6773167,35412706.2115901,23969164.8643871,22773969.290313,30415054.3044204,26409899.7872052,30380700.6402301,32268376.1959317,31926160.4070023,30012033.12366,24206491.3892526,33720249.7949369,33313833.750249,NA,30731069.5346836,30157272.8584121
"C8-Pos-000954",NA,"C21 H38 O4",47963799.3488832,45987557.2665052,46283951.0406192,52346398.6337327,47151469.9448649,47331571.5639014,43451597.7526702,45582821.9416149,47859580.228377,48353421.5212653,35947729.9222561,33929174.7078829,41781030.2572193,36099623.7438925,43150757.8072973,44682937.9712675,46583827.0182322,45990225.2046102,32758960.9983131,46489839.2980453,42219961.9102357,82976591.3127252,51535947.7452184,46535700.676456
"C8-Pos-000966",NA,"C24 H38 O3",10717287.8035178,10672745.4638873,10779681.407808,10380560.5269218,10966147.6556308,10343386.5873932,10930435.5857743,10193847.8273523,9077608.11745407,10564796.6350193,9588374.0112249,10561947.8708006,10975828.4542727,10144450.7722066,10680278.9534682,10714616.6350163,10616217.07335,10535232.4272626,9059222.72736117,9932352.10385714,10382892.7759155,10437035.5182372,10282641.4704116,11233072.6024273
"C8-Pos-000967",NA,"C21 H40 O4",1073580.80998606,1117348.46435653,1108405.15718714,1123493.12053373,970637.741526076,1088848.73205713,910016.970895549,936321.424041067,1018372.57680113,875856.350217178,894766.140246932,938072.033267841,831808.44710195,651879.588751763,843764.660816575,1009532.90881854,887194.992493749,878646.488172665,NA,1011746.35124939,756661.992427828,936845.554072106,932828.158348596,996486.000938834
"C8-Pos-000968",NA,"C21 H40 O4",2283546.34642325,2844185.19640091,NA,2955356.19096421,2457481.48706514,2539618.13675639,2449604.90864797,1221146.11238983,2777746.2608371,2598112.47955149,2712208.38146898,NA,2337909.9422563,1413021.8890585,1961583.21298181,NA,NA,2301229.35087937,1164457.12011488,2352236.39720754,2536519.1830338,2017440.68277612,2213632.50497943,1054838.69566867
"C8-Pos-000969",NA,"C21 H40 O4",NA,NA,2498184.92055095,NA,NA,NA,NA,924254.782806259,NA,2598112.47955149,NA,2237397.66994232,NA,1497372.79701908,NA,2234487.096797,2525629.35071786,NA,NA,NA,NA,NA,2213632.50497943,1030757.48732593
"C8-Pos-000972",NA,"C21 H40 O4",NA,NA,NA,NA,NA,NA,NA,441824.148327392,1484900.31505536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C8-Pos-000978",NA,"C30 H66 N8 O5 P2 S",7427.9627340845,15015.4511377294,16596.4577818918,5585.13996014353,18948.1081494743,17462.693421593,10376.0253857271,16498.1283026076,10866.9104706898,24821.6227659555,3808.96248340899,10993.6671730038,14267.353736582,9598.4105556364,20756.1209643851,NA,14613.579331825,11033.5941566052,9966.20301037542,4618.21117428208,14021.0030395965,13827.6410613409,19680.7911251596,9582.95976006311
"C8-Pos-000979",NA,"C16 H31 N5 O4",26182.4402034761,57786.8478124853,58593.1747473994,50243.1946439221,138625.677457815,32697.252853812,38843.8571357767,448970.550617133,27234.2211018331,31023.7989820117,27644.9362805455,32019.1206467435,42624.1167053267,26945.186944945,55692.6134709422,20308.3831095888,34702.6250136534,36980.3736971347,37442.2944965671,38409.1358458635,27527.2044101965,298291.126480659,32879.2317898095,38021.7026365561
"C8-Pos-000985",NA,"C5 H6 Cl N6 O5 P3",284599.362851654,284650.937487402,279464.069006462,257783.542642419,282647.38281034,262897.420281373,280732.02812295,270054.912460824,282766.884733004,283311.668265465,275295.07324174,281359.866670077,290060.625759385,284540.360807019,273471.898943919,286960.310737628,282484.091856117,297153.920330872,287861.12130921,288705.217518154,308352.860493979,295822.140903489,278465.673896606,276777.897023834
"C8-Pos-000988",NA,"C21 H42 O4",NA,14458212.6061908,NA,3993460.88501201,NA,64457941.8214724,NA,NA,NA,18762853.0074692,NA,NA,NA,NA,6536239.58249281,NA,71890543.1523041,15112033.4183833,NA,NA,NA,5602466.63409066,7654378.97240428,NA
"C8-Pos-000989",NA,"C21 H42 O4",63108516.0893512,5261155.60895645,NA,48970889.1645789,NA,NA,1722079.65227721,19300323.2411507,68560113.9038389,NA,NA,NA,51126830.5875157,NA,49192049.8716061,NA,NA,NA,NA,59246844.4090464,NA,7665521.5480222,81361665.7837265,NA
"C8-Pos-000995",NA,"C19 H34 O5",145051.784218154,271319.485662463,145437.430232342,104575.428153637,211358.56203185,79444.5185043916,126480.388681354,128289.167409191,90204.7428694964,294010.756065638,106856.825983357,76765.0469316985,105635.164708775,128569.646376758,80019.4316621634,106090.308602464,197534.607944875,144698.079683252,448684.621487443,281414.399123404,94013.686631556,119591.1407952,198925.451715612,231116.768206506
"C8-Pos-001002",NA,"C18 H24 N4 O2 S",30039.5082567063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11759.2423795213,NA,NA,NA,10899.1728732454,NA,NA,56728.2144348618,NA,NA,NA,NA,NA
"C8-Pos-001011",NA,"C23 H38 O4",NA,19771.2956925787,46867.8104617848,104171.764898918,55309.1966961623,145656.819637229,93515.6999117463,79454.0876334609,106118.591397842,NA,82663.5495906251,94669.6964642256,89472.3055581231,40337.5645422115,NA,86952.8402836452,73012.5678473791,100470.979494932,78490.0046202609,74035.6999196921,79959.0129089167,39367.3496455093,64363.8109337973,95870.1178319302
"C8-Pos-001013",NA,"C23 H38 O4",NA,48797.6971285672,46867.8104617848,104171.764898918,131863.597933101,135467.781861827,93515.6999117463,86476.1583123817,310115.119995204,NA,187868.228889832,121357.637885227,148872.290079679,40337.5645422115,NA,94103.5387734743,92845.1713343429,100470.979494932,101047.85658992,148303.465135456,117831.662724696,39367.3496455093,23108.1422015624,47025.5905019143
"C8-Pos-001014",NA,"C23 H38 O4",NA,NA,NA,NA,NA,NA,NA,NA,21333.0912137614,NA,NA,34734.9802177877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C8-Pos-001015",NA,"C23 H38 O4",84732.770280563,162618.128595951,78432.68156386,190930.785473249,110270.626212592,96430.2706314528,152016.549532986,91142.8482852826,390890.008269362,147606.123641916,173456.621029961,67958.7695810647,157925.174379809,82785.8165679088,NA,128274.602494811,23786.5075979372,76702.2395864385,155018.223081117,199786.93685324,73424.6497404471,124574.122821379,186051.675164138,132488.022412655
"C8-Pos-001018",NA,"C20 H41 O3 P",318590.621595697,309017.059690534,332014.200701968,354080.783591001,320516.147288425,358860.556530284,314801.445025766,302666.564046173,370097.565735498,314186.168067536,360018.509176203,346029.067861917,296909.212399404,454649.138939081,270198.146079887,291516.357364605,275721.551524565,265770.584158253,161022.895126642,317313.616192296,304502.336637079,253714.394421954,246179.762514085,262644.209827057
"C8-Pos-001021",NA,"C17 H19 N3 O4 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850285.465253779,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C8-Pos-001025",NA,"C16 H27 N9 O",634505.428986925,48667.6502941661,1042409.01731526,923534.77303159,457544.741379033,83694.0528199603,142293.21294586,200663.43786834,29292.3618336879,66269.3627383461,433368.220324406,92203.5059381616,531931.189577273,342481.11819391,102750.309973262,33478.7466950815,204215.02747595,87821.7197367996,533990.839579059,92609.0602223904,181300.660842687,27412.6424758948,84673.931707596,64189.6502220115
"C8-Pos-001026",NA,"C23 H39 N O2",11257786.8574283,18095744.7743791,21250515.7943619,8558009.6782176,18853036.4213967,5416836.25283599,10489599.7378077,13453105.0488667,8848460.29546254,10237733.1736834,11255456.3288859,8407869.713071,18038981.8119762,7669125.9908744,9835170.81958847,18103968.5215946,11258505.8514005,15660421.9001628,12621722.3863793,13916117.7624053,9370225.17932193,17757007.7442659,17450920.3529787,20178778.779243
"C8-Pos-001027",NA,"C23 H39 N O2",NA,NA,NA,NA,NA,NA,NA,21479.8583374931,NA,NA,NA,NA,NA,36837.5054748604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C8-Pos-001047",NA,"C20 H37 N5 O",NA,26465.1233592019,74449.7745976353,65080.048143751,21045.349633384,76600.3766283874,68923.9536768824,19394.7292462831,NA,38486.4820369625,23537.4967752463,55425.1415233533,89652.6280129086,NA,NA,23283.8529074157,NA,23176.1009032053,NA,13766.1406908553,13719.1453781913,47064.7327213151,NA,NA
"C8-Pos-001049",NA,"C17 H36 N2 O4 S",684240.591343047,750978.325643674,436544.542196469,779520.916283509,449420.71845177,401298.287076014,400543.806945092,539913.861852326,827537.616835945,1348608.34099635,911801.500744721,451874.725083372,586412.64823399,1040493.61156575,553569.466202747,523430.255256859,386032.059860417,369493.643174116,461382.731911648,815160.768878941,478406.882808319,408888.055596894,446699.096611918,337657.580819872
"C8-Pos-001062",NA,"C27 H44 O",678118.842370438,829691.758339181,585695.278887514,754564.583271938,756913.952233641,586837.946052428,561418.076093265,607751.587151604,647562.134233827,784651.86091251,690905.127561795,490359.869897085,548007.862057928,750301.6559544,812028.50689013,635011.538093144,505525.206372654,909150.798393147,635378.840991546,633336.309984753,718737.278886093,504793.118205672,624909.128244331,679856.49615851
"C8-Pos-001068",NA,"C5 H11 N3 O12 P2",609730.807331577,436568.78683049,547789.702465361,NA,NA,603966.960693679,NA,488214.393715366,608174.130284069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562808.091947929,559278.715085494,NA,659667.761725846
"C8-Pos-001069",NA,"C27 H44 O",6634.15576090736,NA,NA,NA,NA,18481.4305051151,5884.80599205198,61880.4328310242,32851.5323512762,NA,NA,NA,NA,2792.61728651662,NA,NA,NA,3294.61074446356,5826.17219978585,5466.84993120291,NA,6562.81256824423,9924.19163126245,NA
"C8-Pos-001070",NA,"C18 H29 N3 O5",138062.582469259,16266.9042501473,9838.56728497726,3850.12792798695,19838.5718426754,20222.1132080074,2985.39240001505,NA,100862.718471764,14172.1743378467,14000.4459290719,NA,7976.86987270822,NA,8352.55467487909,35999.0116749843,46410.2907367417,NA,405683.34768066,NA,91028.9942585932,72500.6136598053,87267.7542618238,14286.3532056883
