gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,dropped_covariates,Compound.ID,Name,cell_type,n_samples,FDR_global,Super.Class,Class,Sub.Class,Pathways,KEGG,Exogenous_Flag,Annotation_Confidence,n_imputed,n_observed,too_few_observed,slope_full,p_full,slope_noimpute,p_noimpute,direction_same,sig_noimpute,imputation_sensitive,dfbetas_stable,imp_insensitive
RPS10,-1.4502337169241533,8.132751075475777,-9.079739898673253,5.83717557021424e-7,2.1631220341160627e-4,6.565650250652604,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.0209171130369257,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9873757127699025,8.399369327616959e-4,-0.9873757127699025,8.399369327616959e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL10A,-1.4488374136184903,7.941272026252422,-9.283537013951385,4.54331778150389e-7,2.090123715047507e-4,6.802419487090886,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.017655678736011027,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9850127363839157,6.720047099744764e-4,-0.9850127363839157,6.720047099744764e-4,TRUE,TRUE,FALSE,FALSE,TRUE
EEF1A1,-1.2745687894669009,9.913778503879447,-9.921435943476224,2.1288201889076978e-7,1.3651543284140817e-4,7.561587767722563,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.010868055152230485,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.874970211028486,4.2025099733608866e-4,-0.874970211028486,4.2025099733608866e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPS12,-1.6497481399978324,8.370244009895298,-11.303745194559143,4.6623497807089656e-8,1.1653860216002337e-4,8.967367178698497,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.003918070728992671,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.119550167984451,2.696285026930376e-4,-1.119550167984451,2.696285026930376e-4,TRUE,TRUE,FALSE,FALSE,TRUE
NDUFA4,-1.1020109421759243,6.57721436678458,-7.799891890019817,3.1180631267441203e-6,6.802520813212275e-4,4.928437457388538,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.06216856507774114,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.7593919587258066,2.2907072074785991e-4,-0.7593919587258066,2.2907072074785991e-4,TRUE,TRUE,FALSE,FALSE,TRUE
TOMM7,-1.2416186928265283,6.564164077296069,-7.73381495680908,3.417144483519443e-6,7.231361156023845e-4,4.837631256057122,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.06570800310655421,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.8271011584708515,0.0010227686815260408,-0.8271011584708515,0.0010227686815260408,TRUE,TRUE,FALSE,FALSE,TRUE
PPIA,-1.1702578824045835,7.126444343054725,-8.153448382648909,1.926934706777536e-6,4.779462087569239e-4,5.402870340532985,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.04584237546698309,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.804647738601884,4.699435332525741e-4,-0.804647738601884,4.699435332525741e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPS20,-1.397475872834924,7.872214615013774,-7.987141160117782,2.412075953152794e-6,5.660039081059263e-4,5.190300439464242,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.052886012610154486,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9354151634935848,0.0024441233748179526,-0.9354151634935848,0.0024441233748179526,TRUE,TRUE,FALSE,FALSE,TRUE
SNHG6,-1.4656156418114359,6.924017605837425,-7.684477632894359,3.6602769180830844e-06,7.538559773032678e-4,4.781748805263933,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.06840075812319853,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9758875290314769,0.002358240506097267,-0.9758875290314769,0.002358240506097267,TRUE,TRUE,FALSE,FALSE,TRUE
KCNB2,0.7754680495474361,8.509276097008414,8.59980703667828,1.071212847261725e-6,3.2930854009650224e-4,5.977561716037343,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.03144833786312665,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,0.5348334527842393,1.2547848533193467e-6,0.5348334527842393,1.2547848533193467e-6,TRUE,TRUE,FALSE,FALSE,TRUE
RPL7,-1.550963904810686,8.14628683627389,-10.496595368262529,1.1097497359518565e-7,1.1932401352455993e-4,8.144829530162818,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.006942986814573128,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.0635018053912548,3.1254848384391443e-4,-1.0635018053912548,3.1254848384391443e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL30,-1.4212538337140197,8.424015998537513,-9.11857813978171,5.563163176437734e-7,2.1631220341160627e-4,6.617655344314395,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.020238013517094904,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9608476940302147,0.0010611515597631965,-0.9608476940302147,0.0010611515597631965,TRUE,TRUE,FALSE,FALSE,TRUE
RPL8,-1.2914603304834733,7.34548453620062,-7.881397562721711,2.7869658454872204e-6,6.341695830344147e-4,5.049441549435626,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.05791816153103355,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.8795734366415238,0.0012326305106328563,-0.8795734366415238,0.0012326305106328563,TRUE,TRUE,FALSE,FALSE,TRUE
RPS6,-1.2576020701581339,7.893594351529426,-9.822984405489082,2.3870395181211796e-7,1.4857214788964823e-4,7.416432505795828,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.011756670970623623,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.8611148358384593,2.0022415225060406e-4,-0.8611148358384593,2.0022415225060406e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL35,-1.7041809107786141,7.513864606082765,-9.196051589406865,5.056710056316214e-7,2.1631220341160627e-4,6.673937368822694,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.019011231564214814,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.1501604136092687,7.942622475044053e-4,-1.1501604136092687,7.942622475044053e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL12,-1.496479541772823,6.992789246203848,-7.899710636484421,2.7178460097040068e-6,6.251636658408282e-4,5.063371349091936,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.05708575411451269,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.0123769337769624,0.0012725536770084203,-1.0123769337769624,0.0012725536770084203,TRUE,TRUE,FALSE,TRUE,TRUE
RPL7A,-1.427206567721716,8.313707749701646,-9.481321210331256,3.57663559675717e-7,1.6819724999683387e-4,7.040200582061123,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.015081398827357,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9856808994337293,4.4732163729211484e-4,-0.9856808994337293,4.4732163729211484e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPS24,-1.3792169159262486,8.856708109284835,-10.779974070923044,8.135520800455529e-8,1.1932401352455993e-4,8.471496342379464,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.005602498117621699,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9437991961737494,2.2082374258266656e-4,-0.9437991961737494,2.2082374258266656e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPLP2,-1.5174717212482711,8.705718924743675,-10.19605169841362,1.554086775838968e-7,1.1932401352455993e-4,7.84816909534532,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.008752241381090672,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.0366498227142247,4.858888084229067e-4,-1.0366498227142247,4.858888084229067e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL27A,-1.484203890391308,8.327014550253823,-9.164900388593972,5.25417320562875e-7,2.1631220341160627e-4,6.670677353176144,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.019495463236851807,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.0186210617211529,7.98149162613809e-4,-1.0186210617211529,7.98149162613809e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPS13,-1.4523076749529047,8.157428101758883,-10.49596193250627,1.1105285754785238e-7,1.1932401352455993e-4,8.149891147606393,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.006942986814573128,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9932557750248094,2.7216725683280825e-4,-0.9932557750248094,2.7216725683280825e-4,TRUE,TRUE,FALSE,FALSE,TRUE
LUZP2,-0.9845290072909995,8.585338834383746,-8.266366114340373,1.6574512674598277e-6,4.364451502717783e-4,5.553423247112944,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.04161680111098922,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.681800043900852,3.7788394202446584e-4,-0.681800043900852,3.7788394202446584e-4,TRUE,TRUE,FALSE,FALSE,TRUE
FTH1,-1.2564237400072882,7.851707883837567,-7.4199037288150445,5.31863583651269e-6,9.960439962148808e-4,4.416938452674687,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.08538917976560596,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.853661099681754,0.0019559767094774745,-0.853661099681754,0.0019559767094774745,TRUE,TRUE,FALSE,FALSE,TRUE
EEF1G,-1.4721455903469274,8.118224310117185,-9.71252218257584,2.7171382211492594e-7,1.5780456231058223e-4,7.2976366608286956,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.012707534124185958,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.0128706028403027,4.441842489428024e-4,-1.0128706028403027,4.441842489428024e-4,TRUE,TRUE,FALSE,FALSE,TRUE
PPP1R14B,-1.1091530608456752,5.885590151532495,-7.758280763485993,3.302997444220313e-6,7.078188084595128e-4,4.829831623069992,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.06457509304698326,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.754852733339045,4.860601040463474e-5,-0.754852733339045,4.860601040463474e-5,TRUE,TRUE,FALSE,FALSE,TRUE
FAU,-1.4384135863732965,8.040907917666821,-10.22179251580763,1.5094382930911662e-7,1.1932401352455993e-4,7.849035406177032,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.008568080499995906,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9783533308867117,3.207518635686197e-4,-0.9783533308867117,3.207518635686197e-4,TRUE,TRUE,FALSE,FALSE,TRUE
CNIH2,-1.3844458806900353,5.440890659046596,-7.503567291771857,4.721453500008246e-6,9.074911243909555e-4,4.403160365156571,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.07943830641298742,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.946864071418945,1.4411904181036312e-4,-0.946864071418945,1.4411904181036312e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPS3,-1.2681805752119581,8.07930470854101,-8.289525602648665,1.6073104998621816e-6,4.322373128472517e-4,5.585112997628312,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.04077699354953156,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.8594450641596713,0.0013167068239082968,-0.8594450641596713,0.0013167068239082968,TRUE,TRUE,FALSE,FALSE,TRUE
RPS25,-1.4772822207804708,8.192532633077501,-9.068289027725966,5.920685337966988e-7,2.1631220341160627e-4,6.553778126094551,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.02110931105422772,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.0038136047406976,9.782554515774028e-4,-1.0038136047406976,9.782554515774028e-4,TRUE,TRUE,FALSE,FALSE,TRUE
GAPDH,-1.400879041306126,6.471616810536597,-7.647017415844861,3.857130701027694e-6,7.700433952372458e-4,4.713825827692939,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.07043459377853765,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9570125414261328,9.312333671389667e-4,-0.9570125414261328,9.312333671389667e-4,TRUE,TRUE,FALSE,FALSE,TRUE
C12orf57,-1.4163044210489897,6.2251067430011,-8.642366704689428,1.0140588355589276e-6,3.230643959065567e-4,5.934313411077155,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.030240878280639892,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9514187352196667,2.9356043164411737e-4,-0.9514187352196667,2.9356043164411737e-4,TRUE,TRUE,FALSE,FALSE,TRUE
PFDN5,-1.2396525004859944,6.815488684412359,-9.073161883890881,5.884993497254184e-7,2.1631220341160627e-4,6.503887076280802,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.020995975622448638,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.8413335173411954,1.4074273046747754e-4,-0.8413335173411954,1.4074273046747754e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL41,-1.4598904444388738,9.218190533505789,-10.101254541652805,1.7310863282245738e-7,1.2211082959296142e-4,7.754360547844335,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.009398050717851892,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9959551588759379,5.326641264151776e-4,-0.9959551588759379,5.326641264151776e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL6,-1.4374562693648845,8.464866323996466,-10.164088151873433,1.611502843444243e-7,1.1932401352455993e-4,7.807938451984755,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.008950262319402139,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9808906521730014,3.8500564739114563e-4,-0.9808906521730014,3.8500564739114563e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPLP0,-1.2370050498251783,7.650974709622256,-7.291228327326871,6.3987791367358245e-6,0.001137907261273979,4.237237589171346,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.09545334562845459,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.8442591563069276,0.0017850272143367216,-0.8442591563069276,0.0017850272143367216,TRUE,TRUE,FALSE,FALSE,TRUE
DYNLL1,-1.0456188060637308,7.482240655110425,-7.63891849867468,3.901151175326696e-6,7.715529081519958e-4,4.722993645920603,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.07086014687951694,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.7257829740879032,5.498404422577218e-4,-0.7257829740879032,5.498404422577218e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL21,-1.61564996511011,8.297416688355295,-10.61759249553967,9.711688647339527e-8,1.1932401352455993e-4,8.273797421020749,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.006323566596858108,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.1010978157808384,3.4443336134556344e-4,-1.1010978157808384,3.4443336134556344e-4,TRUE,TRUE,FALSE,FALSE,TRUE
TPT1,-1.425426238378745,7.609053694022105,-8.394471844242913,1.399506798127168e-6,3.896889850258833e-4,5.715799856430861,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.03740128441188508,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9568356510934944,0.0014960635175946856,-0.9568356510934944,0.0014960635175946856,TRUE,TRUE,FALSE,FALSE,TRUE
SIAH3,1.1355666188863767,5.66929652757582,8.147517877067585,1.942319910835245e-6,4.779462087569239e-4,5.359479744651038,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.04604997215576187,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,0.788761771699777,1.6371871094509778e-4,0.788761771699777,1.6371871094509778e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPS29,-1.7697442901605243,8.655295142406363,-7.707079136048487,3.5466915721514328e-6,7.431196737610755e-4,4.807643019426419,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.06714727737214603,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.1843217006059241,0.003544085309990844,-1.1843217006059241,0.003544085309990844,TRUE,TRUE,FALSE,FALSE,TRUE
SRP14,-1.3710193223049745,6.399205525109184,-7.7564677328377805,3.311315661917199e-6,7.078188084595128e-4,4.854834475129092,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.06469495576087644,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9446837614986124,5.874581028353887e-4,-0.9446837614986124,5.874581028353887e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL4,-1.3217443459319274,7.774019684098314,-7.2579048982287295,6.714908363800913e-6,0.0011743875272293793,4.1890827388091765,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.09809857051634097,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.893779904756217,0.0029378634823278857,-0.893779904756217,0.0029378634823278857,TRUE,TRUE,FALSE,FALSE,TRUE
RPLP1,-1.3047378826065246,8.769276954359054,-9.61275476367895,3.0573608613240107e-7,1.5780456231058223e-4,7.2000296873303284,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.013777539718475246,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.8897976133066344,5.158413542575812e-4,-0.8897976133066344,5.158413542575812e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPS17,-1.4653939136827983,8.059471408727521,-10.638487420102809,9.491719903362176e-8,1.1932401352455993e-4,8.286361028027356,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.0062331618727999956,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.0005147493467705,2.407430544230783e-4,-1.0005147493467705,2.407430544230783e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPS2,-1.2706256155235283,8.959788051078755,-10.317357654867125,1.355300324549124e-7,1.1932401352455993e-4,7.987953422845117,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.007988220836807758,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.8724223177554699,2.118652140689323e-4,-0.8724223177554699,2.118652140689323e-4,TRUE,TRUE,FALSE,FALSE,TRUE
ELOB,-1.6685885037395112,5.85211421658114,-8.100479708148685,2.0690782433067655e-6,5.032854458029629e-4,5.191047334306409,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.04800790886779548,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.083700202317407,0.0011013068989910429,-1.083700202317407,0.0011013068989910429,TRUE,TRUE,FALSE,FALSE,TRUE
RPS15A,-1.4375126200924497,7.988888048636157,-11.670094941291815,3.1985321373557125e-8,1.1653860216002337e-4,9.289384417451132,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.003028654801277898,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9844288542397879,6.830865437033991e-5,-0.9844288542397879,6.830865437033991e-5,TRUE,TRUE,FALSE,FALSE,TRUE
COX4I1,-1.1844749035167086,6.088810940000592,-8.164431830693516,1.898782337978927e-6,4.779462087569239e-4,5.354481212079416,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.045387896789394144,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.7953719932984221,9.117906517552672e-5,-0.7953719932984221,9.117906517552672e-5,TRUE,TRUE,FALSE,FALSE,TRUE
RPL13,-1.5655928271571247,9.141952638717363,-11.636420156001176,3.309886272743814e-8,1.1653860216002337e-4,9.328258568636596,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.003106746681650988,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.0715210836753308,1.9389342361055733e-4,-1.0715210836753308,1.9389342361055733e-4,TRUE,TRUE,FALSE,FALSE,TRUE
GABARAP,-1.247267335783181,6.12434219491786,-7.614239728248821,4.0386108625453575e-6,7.908457073290892e-4,4.651139220690819,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.07239119925097988,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.8706963957906922,3.0464298351523484e-4,-0.8706963957906922,3.0464298351523484e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL26,-1.4172902516881394,8.594956915564635,-10.158117529976206,1.6224769736390407e-7,1.1932401352455993e-4,7.806016184471336,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.008979039010007713,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9676457628141416,4.2300179054193963e-4,-0.9676457628141416,4.2300179054193963e-4,TRUE,TRUE,FALSE,FALSE,TRUE
SNHG29,-1.2587036653741766,6.638275041916782,-9.067212429015488,5.928602115997147e-7,2.1631220341160627e-4,6.493753256433748,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.021118377066107565,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.8509238120576345,1.6431270723477916e-4,-0.8509238120576345,1.6431270723477916e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL23A,-1.6625050128108847,8.026597369245108,-9.559756044507704,3.256352744543354e-7,1.6025799251168945e-4,7.1192888870431315,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.01434470304661484,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.1180025494493562,9.722937204463244e-4,-1.1180025494493562,9.722937204463244e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL23,-1.4792110726974188,8.552822184462629,-8.251208127896671,1.6911682412950488e-6,4.364451502717783e-4,5.533759624021997,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.04212028020242449,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.0002507485201306,0.0020161371330852168,-1.0002507485201306,0.0020161371330852168,TRUE,TRUE,FALSE,FALSE,TRUE
RPL19,-1.3844822092715428,8.240224266737425,-10.165642150883563,1.6086595899231462e-7,1.1932401352455993e-4,7.800408901304451,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.00894253342288643,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9437375628095688,2.988494872761826e-4,-0.9437375628095688,2.988494872761826e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL27,-1.5448194155510895,7.569771596615731,-8.41845841030941,1.3561513231981296e-6,3.826516573535843e-4,5.744051418027347,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.036670700473434965,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-1.0426669433435818,0.0014694211529699183,-1.0426669433435818,0.0014694211529699183,TRUE,TRUE,FALSE,FALSE,TRUE
NME2,-1.364494451495803,6.121437800604154,-7.394065382627376,5.518886148220214e-6,0.0010244795497248787,4.356331409919549,,C8-Pos-001061,Cholest-4-En-3-One,EN-Non-IT-Immature,10,0.08723699441669722,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,WP4718;WP5329,C00599,NA,high,0,10,FALSE,-0.9336186901285533,6.885389125241018e-4,-0.9336186901285533,6.885389125241018e-4,TRUE,TRUE,FALSE,FALSE,TRUE
