Group,N_metabolites,Category,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Significant_nominal,Direction
kegg:map00071;kegg:map00250;kegg:map00270;kegg:map00330;kegg:map00340;kegg:map00360;kegg:map00450;kegg:map00620;kegg:map00640;kegg:map00650;kegg:map00730;kegg:map00740;kegg:map00760;kegg:map00770;kegg:map00910;reactome:R-HSA-109703;reactome:R-HSA-109704;reactome:R-HSA-111885;reactome:R-HSA-111933;reactome:R-HSA-111957;reactome:R-HSA-111996;reactome:R-HSA-111997;reactome:R-HSA-112040;reactome:R-HSA-112043;reactome:R-HSA-112399;reactome:R-HSA-1169408;reactome:R-HSA-1445148;reactome:R-HSA-1489509;reactome:R-HSA-156584;reactome:R-HSA-156587;reactome:R-HSA-157579;reactome:R-HSA-1592230;reactome:R-HSA-159418;reactome:R-HSA-159424;reactome:R-HSA-1632852;reactome:R-HSA-163680;reactome:R-HSA-163841;reactome:R-HSA-165159;reactome:R-HSA-165160;reactome:R-HSA-174414;reactome:R-HSA-174417;reactome:R-HSA-174437;reactome:R-HSA-177128;reactome:R-HSA-177135;reactome:R-HSA-177162;reactome:R-HSA-180024;reactome:R-HSA-180786;reactome:R-HSA-192105;reactome:R-HSA-193368;reactome:R-HSA-193775;reactome:R-HSA-194068;reactome:R-HSA-196780;reactome:R-HSA-196783;reactome:R-HSA-196807;reactome:R-HSA-196819;reactome:R-HSA-196843;reactome:R-HSA-197264;reactome:R-HSA-199220;reactome:R-HSA-2046104;reactome:R-HSA-2046105;reactome:R-HSA-2046106;reactome:R-HSA-2151209;reactome:R-HSA-2161522;reactome:R-HSA-2161541;reactome:R-HSA-2393930;reactome:R-HSA-2404192;reactome:R-HSA-2408557;reactome:R-HSA-2428924;reactome:R-HSA-2428928;reactome:R-HSA-3065676;reactome:R-HSA-3215018;reactome:R-HSA-379716;reactome:R-HSA-379724;reactome:R-HSA-379726;reactome:R-HSA-380972;reactome:R-HSA-389599;reactome:R-HSA-390918;reactome:R-HSA-400451;reactome:R-HSA-422356;reactome:R-HSA-429914;reactome:R-HSA-429947;reactome:R-HSA-429958;reactome:R-HSA-430039;reactome:R-HSA-434313;reactome:R-HSA-499943;reactome:R-HSA-5358493;reactome:R-HSA-5358508;reactome:R-HSA-5358565;reactome:R-HSA-5358606;reactome:R-HSA-5607764;reactome:R-HSA-5628897;reactome:R-HSA-611105;reactome:R-HSA-6782315;reactome:R-HSA-6784531;reactome:R-HSA-6804756;reactome:R-HSA-69166;reactome:R-HSA-69183;reactome:R-HSA-69186;reactome:R-HSA-69190;reactome:R-HSA-69239;reactome:R-HSA-70171;reactome:R-HSA-70221;reactome:R-HSA-70263;reactome:R-HSA-70326;reactome:R-HSA-70635;reactome:R-HSA-71336;reactome:R-HSA-71384;reactome:R-HSA-73776;reactome:R-HSA-73817;reactome:R-HSA-73843;reactome:R-HSA-73886;reactome:R-HSA-74182;reactome:R-HSA-74217;reactome:R-HSA-74259;reactome:R-HSA-74751;reactome:R-HSA-74752;reactome:R-HSA-75105;reactome:R-HSA-75876;reactome:R-HSA-76042;reactome:R-HSA-77111;reactome:R-HSA-77286;reactome:R-HSA-77289;reactome:R-HSA-77352;reactome:R-HSA-8850843;reactome:R-HSA-8852135;reactome:R-HSA-8866652;reactome:R-HSA-8956319;reactome:R-HSA-8956320;reactome:R-HSA-8956321;reactome:R-HSA-8963693;reactome:R-HSA-8982491;reactome:R-HSA-8983711;reactome:R-HSA-947581;reactome:R-HSA-9613354;reactome:R-HSA-9660826;reactome:R-HSA-9663891;reactome:R-HSA-9664424;reactome:R-HSA-9748787;reactome:R-HSA-9749641;reactome:R-HSA-9816359;reactome:R-HSA-9820841;reactome:R-HSA-9820952;reactome:R-HSA-9833110;reactome:R-HSA-9833482;wiki:WP1788;wiki:WP1815;wiki:WP1831;wiki:WP1878;wiki:WP1925;wiki:WP1928;wiki:WP1938;wiki:WP1978;wiki:WP2485;wiki:WP2659;wiki:WP2672;wiki:WP2688;wiki:WP2712;wiki:WP2724;wiki:WP2748;wiki:WP2762;wiki:WP2777;wiki:WP2778;wiki:WP3331;wiki:WP3348;wiki:WP3349;wiki:WP3381;wiki:WP3552;wiki:WP3561;wiki:WP3838;wiki:WP4008;wiki:WP4034;wiki:WP4042;wiki:WP4050;wiki:WP4059;wiki:WP4072;wiki:WP4082;wiki:WP4084;wiki:WP4093;wiki:WP4097;wiki:WP4113;wiki:WP4114;wiki:WP4125;wiki:WP4191;wiki:WP4224;wiki:WP4292;wiki:WP4448;wiki:WP4460;wiki:WP4629;wiki:WP4784;wiki:WP4792;wiki:WP4838;wiki:WP4900;wiki:WP4905;wiki:WP4973;wiki:WP4979;wiki:WP4985;wiki:WP4998;wiki:WP5037;wiki:WP5043;wiki:WP521;wiki:WP5294;wiki:WP5408,1,Pathways,3,0.6625205835400575,5223574.444532055,5453778.83111089,0.06221882752063895,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-156584;reactome:R-HSA-156588;reactome:R-HSA-211981;reactome:R-HSA-211999;reactome:R-HSA-2162123;reactome:R-HSA-9717189;reactome:R-HSA-9717207;reactome:R-HSA-9749641;reactome:R-HSA-9753281;wiki:WP4269,1,Pathways,6,0.6625205835400575,20465310.832725834,15166924.669018934,-0.4322519927187115,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP4949,1,Pathways,6,0.6625205835400575,498897.91929417,242435.86862146953,-1.0411414897183275,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00020;kegg:map00620;reactome:R-HSA-1614517;reactome:R-HSA-1614558;reactome:R-HSA-1614635;reactome:R-HSA-428643;reactome:R-HSA-70263;reactome:R-HSA-70268;reactome:R-HSA-70326;reactome:R-HSA-71403;reactome:R-HSA-71406;reactome:R-HSA-75105;reactome:R-HSA-8963693;reactome:R-HSA-8964539;wiki:WP106;wiki:WP2453;wiki:WP2766;wiki:WP3574;wiki:WP3602;wiki:WP4093;wiki:WP4114;wiki:WP4206;wiki:WP4236;wiki:WP4241;wiki:WP4290;wiki:WP4595;wiki:WP4661;wiki:WP4979;wiki:WP4992;wiki:WP5046;wiki:WP5050;wiki:WP5213;wiki:WP534;wiki:WP5401;wiki:WP661;wiki:WP78,1,Pathways,6,0.6650055421020291,9474789.05213735,11212379.190773316,0.2429267123093332,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00350;reactome:R-HSA-1234174;reactome:R-HSA-1234176;reactome:R-HSA-1474151;reactome:R-HSA-1474290;reactome:R-HSA-1650814;reactome:R-HSA-196836;reactome:R-HSA-209776;reactome:R-HSA-209905;reactome:R-HSA-5221030;reactome:R-HSA-71262;reactome:R-HSA-8963684;reactome:R-HSA-8963691;reactome:R-HSA-8978934;wiki:WP1533;wiki:WP1995;wiki:WP2725;wiki:WP2727;wiki:WP2848;wiki:WP3372;wiki:WP3548;wiki:WP4269;wiki:WP4981;wiki:WP4990;wiki:WP4996,2,Pathways,10,0.6650055421020291,3272718.1820671633,2649256.040222938,-0.30490209415056324,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00310;reactome:R-HSA-352230;reactome:R-HSA-438064;reactome:R-HSA-438066;reactome:R-HSA-442742;reactome:R-HSA-442755;reactome:R-HSA-442982;reactome:R-HSA-71064;reactome:R-HSA-9617324;reactome:R-HSA-9620244;reactome:R-HSA-977347;wiki:WP3584;wiki:WP4236;wiki:WP4435;wiki:WP4519;wiki:WP465;wiki:WP4688;wiki:WP5004,1,Pathways,10,0.6650055421020291,1463879.1229950427,1323986.7754455663,-0.1449077188169662,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-70171;reactome:R-HSA-70326;wiki:WP4093,1,Pathways,6,0.6650055421020291,3930029.200577288,4415202.450887872,0.1679395595685809,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00350;kegg:map00360;reactome:R-HSA-209776;reactome:R-HSA-209905;reactome:R-HSA-209968;reactome:R-HSA-352230;reactome:R-HSA-379716;reactome:R-HSA-379724;reactome:R-HSA-379726;reactome:R-HSA-442660;reactome:R-HSA-5619044;reactome:R-HSA-5659735;reactome:R-HSA-5662702;reactome:R-HSA-71240;reactome:R-HSA-8955332;reactome:R-HSA-8963684;reactome:R-HSA-8963691;reactome:R-HSA-8964208;wiki:WP1602;wiki:WP1938;wiki:WP1981;wiki:WP2371;wiki:WP2436;wiki:WP3377;wiki:WP3548;wiki:WP3953;wiki:WP3998;wiki:WP4075;wiki:WP4156;wiki:WP4220;wiki:WP4506;wiki:WP4583;wiki:WP4941;wiki:WP4981;wiki:WP4994;wiki:WP550;wiki:WP661,1,Pathways,6,0.6650055421020291,7491768.868684447,7207349.68364149,-0.05583754794095558,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00052;kegg:map00150;kegg:map00520;kegg:map00860;reactome:R-HSA-1474290;reactome:R-HSA-156588;reactome:R-HSA-162710;reactome:R-HSA-163125;reactome:R-HSA-1638074;reactome:R-HSA-1638091;reactome:R-HSA-1650814;reactome:R-HSA-1660662;reactome:R-HSA-1793185;reactome:R-HSA-189445;reactome:R-HSA-189483;reactome:R-HSA-190236;reactome:R-HSA-190239;reactome:R-HSA-190372;reactome:R-HSA-1912399;reactome:R-HSA-1912420;reactome:R-HSA-1912422;reactome:R-HSA-1971475;reactome:R-HSA-2022854;reactome:R-HSA-2022870;reactome:R-HSA-2022928;reactome:R-HSA-2161522;reactome:R-HSA-2161541;reactome:R-HSA-3322077;reactome:R-HSA-4085001;reactome:R-HSA-417957;reactome:R-HSA-418038;reactome:R-HSA-446219;reactome:R-HSA-480985;reactome:R-HSA-499943;reactome:R-HSA-5173105;reactome:R-HSA-5173214;reactome:R-HSA-5213460;reactome:R-HSA-5218859;reactome:R-HSA-5653890;reactome:R-HSA-5654741;reactome:R-HSA-5675482;reactome:R-HSA-8850843;reactome:R-HSA-8956319;reactome:R-HSA-8982491;reactome:R-HSA-9033658;reactome:R-HSA-9033807;reactome:R-HSA-9037629;reactome:R-HSA-913709;reactome:R-HSA-964739;reactome:R-HSA-9660826;reactome:R-HSA-9664424;reactome:R-HSA-9683673;reactome:R-HSA-9683686;reactome:R-HSA-9683701;reactome:R-HSA-9694635;reactome:R-HSA-9694719;reactome:R-HSA-9749641;reactome:R-HSA-9753281;reactome:R-HSA-9754706;reactome:R-HSA-975576;reactome:R-HSA-975578;reactome:R-HSA-9757110;reactome:R-HSA-9772573;reactome:R-HSA-9840309;wiki:WP1852;wiki:WP1887;wiki:WP2712;wiki:WP2725;wiki:WP2786;wiki:WP3315;wiki:WP3336;wiki:WP3363;wiki:WP3871;wiki:WP4022;wiki:WP4042;wiki:WP4059;wiki:WP4072;wiki:WP4116;wiki:WP4225;wiki:WP4521;wiki:WP4584;wiki:WP4784;wiki:WP4900;wiki:WP4997;wiki:WP4998;wiki:WP5020;wiki:WP5021;wiki:WP5022;wiki:WP5269;wiki:WP5348;wiki:WP5380;wiki:WP698,2,Pathways,6,0.6650055421020291,96683004.62035656,125485777.27389847,0.3761896428676209,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
wiki:WP4236,1,Pathways,10,0.6650055421020291,32656430.985471576,22147494.52722095,-0.5602236269805013,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-1483076;reactome:R-HSA-1483148;reactome:R-HSA-1483191;reactome:R-HSA-1483213;reactome:R-HSA-1483226;reactome:R-HSA-157579;reactome:R-HSA-1638074;reactome:R-HSA-1660662;reactome:R-HSA-174414;reactome:R-HSA-174417;reactome:R-HSA-174437;reactome:R-HSA-180786;reactome:R-HSA-1912420;reactome:R-HSA-1912422;reactome:R-HSA-2022854;reactome:R-HSA-4085001;reactome:R-HSA-425397;reactome:R-HSA-429914;reactome:R-HSA-429958;reactome:R-HSA-430039;reactome:R-HSA-446219;reactome:R-HSA-499943;reactome:R-HSA-5173105;reactome:R-HSA-5619037;reactome:R-HSA-5663020;reactome:R-HSA-69166;reactome:R-HSA-69183;reactome:R-HSA-69186;reactome:R-HSA-69190;reactome:R-HSA-69239;reactome:R-HSA-727802;reactome:R-HSA-73614;reactome:R-HSA-73621;reactome:R-HSA-73886;reactome:R-HSA-8850843;reactome:R-HSA-8956319;reactome:R-HSA-8956321;reactome:R-HSA-9033658;reactome:R-HSA-9037629;reactome:R-HSA-913709;reactome:R-HSA-9660826;reactome:R-HSA-9664424;reactome:R-HSA-9683673;reactome:R-HSA-9683701;reactome:R-HSA-9694635;reactome:R-HSA-9694719;reactome:R-HSA-977068;reactome:R-HSA-9772573;reactome:R-HSA-9840309;wiki:WP1925;wiki:WP1928;wiki:WP1937;wiki:WP2533;wiki:WP2659;wiki:WP2786;wiki:WP3315;wiki:WP3363;wiki:WP3933;wiki:WP4022;wiki:WP4042;wiki:WP4059;wiki:WP4082;wiki:WP4225;wiki:WP4584;wiki:WP4949;wiki:WP4997;wiki:WP4998;wiki:WP5020;wiki:WP5021,2,Pathways,10,0.6650055421020291,375007345.2407515,350642297.98156244,-0.09691881494225497,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00310;reactome:R-HSA-71064;wiki:WP4228;wiki:WP5004,3,Pathways,10,0.6650055421020291,15280296.138745066,1150620.4052684815,-3.73118863806164,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00150;reactome:R-HSA-156584;reactome:R-HSA-193048;reactome:R-HSA-196071;reactome:R-HSA-549127;reactome:R-HSA-549132;reactome:R-HSA-71288;wiki:WP1533;wiki:WP2263;wiki:WP2749;wiki:WP4523;wiki:WP4524;wiki:WP496;wiki:WP497;wiki:WP5002;wiki:WP5190;wiki:WP5320;wiki:WP5368,1,Pathways,6,0.6650055421020291,31180.893371937607,17973.062561244376,-0.7948260025338068,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-110331;reactome:R-HSA-1237112;reactome:R-HSA-1614635;reactome:R-HSA-425397;reactome:R-HSA-5619063;reactome:R-HSA-73884;reactome:R-HSA-73927;reactome:R-HSA-73929;reactome:R-HSA-74217;reactome:R-HSA-83936;reactome:R-HSA-8956321;reactome:R-HSA-9734195;reactome:R-HSA-9734207;reactome:R-HSA-9735804;wiki:WP1937;wiki:WP3399;wiki:WP3574;wiki:WP3580;wiki:WP4082;wiki:WP4224;wiki:WP4792;wiki:WP5078;wiki:WP80,1,Pathways,10,0.6650055421020291,158465.3235340556,192341.74784401435,0.27950475962691856,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
