"gene","estimate","std_error","t_value","p_value","adj_p_value","r_squared","n_samples"
"SUSD5",0.0994380537832577,0.0278699506523351,3.567930744611,0.000436734650848949,0.0645232248355219,0.0518053272864318,235
"FGD3",0.134102827260232,0.0375888932275937,3.56761840387969,0.000437228213106627,0.0645232248355219,0.0517967272742869,235
"ENTPD3",0.0962850185638857,0.0270830409793311,3.55517752372665,0.000457318929878482,0.0651708916209661,0.0514546649601006,235
"AC112503.1",0.0603570192874865,0.0169715499436994,3.55636459178519,0.000455365158513087,0.0651708916209661,0.0514872624939069,235
"PCDHGA12",0.0976558004501172,0.0274189945872403,3.56161128152972,0.000446823259953957,0.0651708916209661,0.0516314429145243,235
"TRIM14",0.117574786789268,0.0330020129078005,3.5626550149454,0.000445142053072174,0.0651708916209661,0.0516601450996027,235
"PALM2-AKAP2",0.175110139048261,0.0492247237987896,3.55736153572013,0.000453730367823226,0.0651708916209661,0.051514645791889,235
"AL157911.1",0.126447877700014,0.0355530188102344,3.55660030938397,0.000454978129717893,0.0651708916209661,0.051493736455573,235
"CELF4",0.17099768692236,0.0480863732707601,3.55605289589053,0.00045587741215613,0.0651708916209661,0.0514787023186467,235
"AF064858.1",0.069907721991121,0.0196486776842051,3.55788430726397,0.000452875330614986,0.0651708916209661,0.0515290073186304,235
"UPP2",0.151199457777782,0.0425826948952707,3.55072543317532,0.000464716888885662,0.0656615301215298,0.051332485145475,235
"STXBP5L",0.147767796545855,0.0416086206895292,3.55137454924193,0.000463631310724357,0.0656615301215298,0.0513502914225357,235
"TRHDE",0.182040829425278,0.0512936566489176,3.54899302015583,0.00046762586396944,0.0657925813018699,0.0512849749899039,235
"RIPOR2",0.15065485222753,0.0424710319795579,3.54723785143821,0.00047059047872844,0.0659303217540048,0.0512368595713553,235
"MARC2",0.12986211777484,0.0366331856978071,3.54493105912472,0.000474513669832791,0.0662006382064201,0.0511736509692781,235
"UNC80",0.140857402101383,0.0397853801826939,3.5404312200755,0.000482255129660099,0.0664431507271117,0.0510504446500497,235
"GLIS3",0.206295120839086,0.058234138956125,3.54251173859571,0.000478661215028034,0.0664431507271117,0.0511073941084861,235
"TOX2",0.11175811041108,0.0315620841877867,3.54089767159058,0.00048144717930062,0.0664431507271117,0.0510632103832488,235
"ZNF704",0.118469460629101,0.0334772878099882,3.53880103135937,0.000485088821163713,0.0665573934624791,0.0510058405492546,235
"AC002480.1",0.0351674919305024,0.0099442184257693,3.53647621409541,0.000489157003895903,0.0668393792483932,0.0509422587902028,235
"ANKS1B",0.143770252176122,0.0406991611169949,3.53251143832759,0.000496168898271879,0.067245936831098,0.0508339023357371,235
"NHS",0.173930093008601,0.0492370601454634,3.53250361607195,0.000496182825069841,0.067245936831098,0.0508336886508986,235
"LINC01600",0.104415186044881,0.0295866838833425,3.52912771355451,0.000502227667633807,0.0675140383648296,0.0507415024694825,235
"RNF152",0.148477370543564,0.0420709102515781,3.52921697333599,0.000502066954846361,0.0675140383648296,0.050743938993145,235
"WIF1",0.0915679395235102,0.0259782124334868,3.52479754940628,0.000510082381650123,0.0682934491948012,0.0506233610111764,235
"TAS2R30",0.0813821962247255,0.0231106885234182,3.52140941808204,0.000516308506200006,0.0684967858266156,0.0505310020500021,235
"GABRG3",0.212118592976424,0.0602143045225183,3.52272760863822,0.000513877737370616,0.0684967858266156,0.0505669269208308,235
"NPAS1",0.127808288739072,0.0363028925158929,3.5206089620302,0.000517789821782933,0.0684967858266156,0.0505091923205125,235
"SLC7A14",0.118966025452172,0.0338088603338134,3.51878248120628,0.00052118482831528,0.0686723057118277,0.0504594416891954,235
"LRRK1",0.0940361207030532,0.026756047597208,3.51457442888037,0.000529086259022361,0.0694378661841046,0.0503448990219267,235
"AC110296.1",0.156755170397169,0.0446906045972363,3.50756432610139,0.000542499037383046,0.0698183644855297,0.0501543280167564,235
"LINC01414",0.168016231688572,0.047876991420836,3.50933144924915,0.000539088176169477,0.0698183644855297,0.0502023389407825,235
"AL512625.2",0.0845707361987009,0.0241098162528804,3.50773043276915,0.000542177562459182,0.0698183644855297,0.0501588401415399,235
"GRIN3A",0.150674166127902,0.0429304289566763,3.50972887505868,0.000538323848660187,0.0698183644855297,0.0502131392545956,235
"AC002094.4",0.0916282143823825,0.0260966178012027,3.51111454673486,0.000535666871872392,0.0698183644855297,0.050250803459036,235
"RBMS3",0.169738761745596,0.0484255967282521,3.50514548531249,0.00054720064371452,0.0701515450729611,0.050088641934593,235
"CACNA1C",0.185194905177428,0.052884215756701,3.50189376031281,0.000553581381711915,0.0706966007629323,0.0500003951390516,235
"SGIP1",0.147447743194647,0.0421729898138667,3.49626013819313,0.000564801414620734,0.0710366142843441,0.0498476624681094,235
"TRAK1",0.127910710367601,0.0365515068041849,3.4994647704361,0.000558393137087279,0.0710366142843441,0.0499345188592616,235
"ELFN1",0.12240169398449,0.0350057950269012,3.49661231491606,0.000564093812994068,0.0710366142843441,0.0498572045349554,235
"GDA",0.179999596164595,0.0514810282321421,3.49642581637894,0.000564468426606678,0.0710366142843441,0.0498521513467489,235
"AC007402.1",0.161989545396901,0.046453967923336,3.48709814550688,0.000583504890717004,0.0711899094403221,0.0495996930328082,235
"MCF2L2",0.162882474820064,0.0467379849106064,3.4850127820359,0.00058784231668385,0.0711899094403221,0.0495433255005945,235
"ERV3-1",0.128901364408446,0.0369217797899399,3.49120126770184,0.000575058059847629,0.0711899094403221,0.0497106796324325,235
"AZIN1-AS1",0.135708931379458,0.0389168161854353,3.48715400388398,0.000583389122200081,0.0711899094403221,0.0496012032606875,235
"KCNT1",0.108412694316668,0.0310869580258562,3.48740118690599,0.000582877084690169,0.0711899094403221,0.0496078865141702,235
"GALNT18",0.179889236972206,0.0516205492201379,3.48483771850355,0.000588207808987213,0.0711899094403221,0.0495385947501345,235
"CREB3L1",0.0721803981856737,0.0207035021495623,3.48638591018282,0.00058498291262247,0.0711899094403221,0.0495804382184945,235
"CSAD",0.145519778111904,0.0417362618086301,3.48665097940837,0.000584432434912832,0.0711899094403221,0.0495876038225931,235
"KCNH5",0.19302480179932,0.0553733073690656,3.48588175369047,0.000586031251447049,0.0711899094403221,0.0495668105847009,235
"TMC3-AS1",0.151297812853016,0.0433805054349222,3.48769133361037,0.000582276585533419,0.0711899094403221,0.0496157318900546,235
"FGF11",0.111288023323007,0.0319410455427753,3.48416970803196,0.000589604418024593,0.0711899094403221,0.049520544821168,235
"NDOR1",0.0980815106826203,0.0282166656428689,3.47601349939829,0.000606909028236193,0.0730137948317194,0.049300384460039,235
"AL357054.2",0.140163569144174,0.0403395031968456,3.47459829785743,0.000609959596776382,0.073115878885787,0.0492622261201208,235
"MIR193BHG",0.120078065787778,0.0345727764792736,3.47319706474153,0.000612994199675842,0.0732153216044484,0.0492244567066021,235
"AC147651.3",0.0182771475624194,0.00527633491954929,3.46398548255549,0.000633298115013905,0.0746643152069762,0.0489764686884819,235
"LINC00200",0.0952499100983308,0.0274783316106206,3.4663643866033,0.000627995129166072,0.0746643152069762,0.0490404612458003,235
"SOCS2-AS1",0.127804957175705,0.0368886556577135,3.46461411772755,0.000631892718276037,0.0746643152069762,0.0489933755511317,235
"CDH7",0.11263228194894,0.0325186767818713,3.46361823712738,0.000634120494168392,0.0746643152069762,0.048966592927981,235
"RAP1GAP",0.146398857718293,0.0423180691119308,3.45948812860695,0.000643438224868435,0.0754745468903629,0.0488555863332269,235
"MAST4",0.160621885359838,0.0465083585684345,3.45361329240403,0.000656913144540263,0.0754745468903629,0.0486978696262534,235
"EPHB6",0.151035007527971,0.0437256220855303,3.4541534305112,0.000655663309059794,0.0754745468903629,0.0487123612444323,235
"IDO1",0.0527551707475507,0.0152656102026767,3.45581801494581,0.000651825579888739,0.0754745468903629,0.0487570326351712,235
"MT1X",-0.0709813908485978,0.0205458081426649,-3.45478699867735,0.000654200120376856,0.0754745468903629,0.0487293618667952,235
"OSBPL1A",0.160382830798128,0.0463917499495512,3.45714121524919,0.00064878992766457,0.0754745468903629,0.0487925548769737,235
"AC007785.1",0.136203881172893,0.039422844285143,3.45494810541163,0.000653828541444153,0.0754745468903629,0.0487336852664338,235
"SYNPO2",0.109996901395915,0.0318649663108992,3.45196980039773,0.000660729778295809,0.0756512812363242,0.048653786834189,235
"SCARF2",0.0815355970479873,0.0236312397539123,3.45033091353105,0.000664556374398006,0.0758279376478054,0.0486098443932741,235
"ZFYVE28",0.139699101910725,0.0405119041791104,3.44834696718006,0.000669216388334357,0.0760981539666232,0.0485566725828216,235
"AC012506.4",0.0324322213787032,0.00940802582731391,3.44729297878246,0.000671704480005123,0.0761203943825601,0.0485284346289374,235
"SHANK3",0.150403085746792,0.0436739983422905,3.44376726325863,0.000680090486432494,0.0768085867738249,0.0484340259084791,235
"FAR2",0.149627183206938,0.043481124780717,3.44119854216133,0.00068626182564279,0.0772428395208243,0.0483652918486163,235
"NRXN1",0.133425798045478,0.0387990945591979,3.4388894782558,0.000691854013558217,0.0773523668476089,0.0483035410252521,235
"PDZRN4",0.167189077340012,0.0486174041950542,3.43887297374506,0.00069189413786712,0.0773523668476089,0.0483030997688562,235
"CORO6",0.0446610685020984,0.0129907475063377,3.43791367512223,0.000694230043565622,0.0773530683441373,0.048277455373573,235
"ANKRD30BL",0.177555369686915,0.0516661591704655,3.43658929825024,0.000697467043437452,0.0774538318070139,0.0482420610321199,235
"AC245297.3",0.14551664396015,0.0423590270537064,3.43531601364809,0.000700592471154034,0.0775415747073285,0.0482080425233737,235
"RGMB-AS1",0.0686093605536793,0.0199882371901065,3.43248681217564,0.000707584029567075,0.077796755356772,0.0481324908120105,235
"CADPS2",0.150458073051986,0.0438334575075188,3.43249384391313,0.000707566572046259,0.077796755356772,0.0481326785270056,235
"GLYATL3",0.0351097203385301,0.010239657250912,3.42879839414577,0.000716796899717726,0.0780345057646799,0.0480340698521574,235
"ARHGAP44",0.175100009407788,0.0510502711400473,3.42995258394285,0.000713901994369786,0.0780345057646799,0.0480648588185821,235
"TBXA2R",0.0431293160236499,0.0125758462941006,3.4295358749639,0.000714945908367321,0.0780345057646799,0.0480537417967745,235
"PLCXD2",0.13251317299777,0.0386757421069049,3.42626064243283,0.000723200658770297,0.0780909204254623,0.0479664026704854,235
"ASIC1",0.13616635020468,0.0397280432415498,3.42746179007048,0.000720163046158274,0.0780909204254623,0.0479984252950871,235
"AL392023.2",0.0985735212052936,0.0287738755146108,3.42579925165937,0.000724370662903337,0.0780909204254623,0.0479541043927941,235
"VWC2",0.158068517381853,0.046162154226422,3.42420149212574,0.000728435983739673,0.0782750433789389,0.0479115267800552,235
"AC010735.1",0.022850895376262,0.00669103802154228,3.41514953325507,0.000751873306232618,0.0787618089678995,0.0476706105605532,235
"RXFP1",0.146954009957721,0.0429854621394764,3.41869093976225,0.000742621200598165,0.0787618089678995,0.0477648030149644,235
"AL138740.1",0.0614457710168261,0.0179853272708088,3.41643886105736,0.000748492470589254,0.0787618089678995,0.0477048942741269,235
"CCDC146",0.133289521102005,0.0389674038812402,3.4205389075502,0.0007378356500919,0.0787618089678995,0.0478139856398555,235
"OPRK1",0.0908859660174094,0.0265713581495114,3.42044864647164,0.00073806872156084,0.0787618089678995,0.0478115828925962,235
"AC025159.1",0.155539570431159,0.0455563734652485,3.41422195403258,0.000754314397415734,0.0787618089678995,0.047645952356221,235
"AC009560.4",0.0996617039498886,0.0291743040127442,3.4160782004038,0.00074943674968637,0.0787618089678995,0.0476953031160742,235
"LINC01902",0.112812722667866,0.0330412684900784,3.41429756856162,0.000754115127262806,0.0787618089678995,0.0476479622441096,235
"IL1RAPL1",0.130317268860465,0.0381431125995751,3.41653472878657,0.000748241657542793,0.0787618089678995,0.0477074438515424,235
"MEF2C-AS1",0.158899728906564,0.0465838368484888,3.41104854508605,0.000762721923450014,0.0793900274176622,0.047561633384376,235
"AZIN2",0.147699278407777,0.0434266580975777,3.40112006951821,0.000789595091587345,0.0816751259223246,0.0472982393776218,235
"LINC02521",0.0730308170481727,0.0214680110333583,3.40184365168683,0.000787607093636073,0.0816751259223246,0.0473174143737243,235
"FGF14",0.191421866410507,0.0563449948065357,3.39731802385938,0.000800118226792296,0.082184981958919,0.0471975391639305,235
"AC090907.2",0.0506349470191172,0.014907270758787,3.3966611218402,0.000801949589046192,0.082184981958919,0.0471801498458467,235
"PHEX",0.120440952658944,0.0354513788436961,3.39735594460132,0.000800012627758192,0.082184981958919,0.0471985430739999,235
"LRAT",0.101174004566453,0.0298084214233867,3.39414164639645,0.000809009942048422,0.082198671749736,0.0471134803294043,235
"INF2",0.10116199659604,0.0298064433690187,3.3939640279655,0.000809509868153345,0.082198671749736,0.0471087817647156,235
"TIAM1",0.143568257053136,0.0422902468476323,3.394831379689,0.000807071346224802,0.082198671749736,0.0471317278306074,235
"HUS1",0.120254033070666,0.0354629325924131,3.39097824911393,0.00081795696858973,0.082803180442236,0.0470298284249555,235
"JAKMIP3",0.154920303299035,0.0457273807550992,3.38791115390443,0.000826719769381516,0.0834358760563643,0.0469487835731705,235
"TJP1",0.156301371076442,0.04615506190992,3.3864405031347,0.000830952489422926,0.0836089286630267,0.0469099442593124,235
"AC032019.1",0.0704989003556013,0.0208383531057788,3.38313205452166,0.000840548690914407,0.0843189689822416,0.0468226195022775,235
"OSTN",0.125631370298264,0.03714778141005,3.38193468168399,0.000844047110173646,0.0843564207378459,0.0467910325726218,235
"EPB41L4B",0.12990642460023,0.0384194492296918,3.3812672280537,0.000846003135336185,0.0843564207378459,0.0467734289605004,235
"BRINP3",0.173295574587838,0.0512797771392846,3.37941356720678,0.000851457649450495,0.0846461071627373,0.0467245547974593,235
"ACADL",0.105911675092692,0.0313675121923308,3.37647673310179,0.000860166711811893,0.0850030602068038,0.0466471659905408,235
"ARHGAP12",0.124750977898489,0.0369470923249307,3.37647620011254,0.000860168299888148,0.0850030602068038,0.0466471519506548,235
"DNAH1",0.0919505163137349,0.0272679058865302,3.37211506803522,0.000873254585295876,0.0852810154416596,0.0465323323365076,235
"PARM1",0.104992626201736,0.0311292443652475,3.37279713474027,0.000871195751418696,0.0852810154416596,0.0465502817802927,235
"C5orf56",0.11354581237528,0.033671428842796,3.37217089614459,0.000873085896430476,0.0852810154416596,0.0465338014124547,235
"GABRB2",0.165410835792211,0.0490359502715058,3.37325645524054,0.000869811835193922,0.0852810154416596,0.0465623710419596,235
"SGCD",0.183964754001898,0.0545750273931022,3.37085958155927,0.000877056174504535,0.0854010944816674,0.046499300354643,235
"LINC02217",0.145709104356581,0.0432929593591432,3.36565359618476,0.000892985168348131,0.0865257336432978,0.0463624371982881,235
"KIZ",0.123743684439649,0.0367695602374601,3.36538385666037,0.000893817812301263,0.0865257336432978,0.0463553505545708,235
"AC096576.3",0.134371892047131,0.0399728057756222,3.36158269202806,0.00090562869734284,0.0866867286055844,0.0462555349058109,235
"AHI1",0.143198063373066,0.0425867922775396,3.36249939746198,0.00090276708612268,0.0866867286055844,0.0462795984722986,235
"GOLGA8A",0.144804194788951,0.0430774055423736,3.36148830148353,0.000905923829241591,0.0866867286055844,0.0462530574526231,235
"SYN3",0.18376246428302,0.0546544057522096,3.36226259811801,0.000903505475985553,0.0866867286055844,0.0462733819646998,235
"AC007389.1",0.118850224833175,0.035487443083899,3.34907827966616,0.000945517151077969,0.0877756763787436,0.0459278277505884,235
"KCNMB2-AS1",0.145175284452946,0.0433035348786933,3.35250424381352,0.000934428599120653,0.0877756763787436,0.0460175140062854,235
"CCDC158",0.128835558519034,0.0383896033245626,3.35600129623121,0.000923235105656157,0.0877756763787436,0.046109138395723,235
"RASGEF1B",0.143333699070045,0.0427328410556904,3.35418136330439,0.000929044715155754,0.0877756763787436,0.0460614455876615,235
"PTPN13",0.156542326908144,0.0466829742826987,3.35330662438448,0.000931849179954235,0.0877756763787436,0.0460385298591482,235
"AC091978.1",0.113472179770638,0.0338571210613865,3.35150113811808,0.000937662655059722,0.0877756763787436,0.0459912465577095,235
"TUBB2B",-0.152700618081099,0.0455984386915596,-3.34881242566238,0.000946382729297381,0.0877756763787436,0.0459208712477776,235
"OGFRL1",0.127928597080552,0.0381801007777615,3.35066158743786,0.000940377422023716,0.0877756763787436,0.0459692669118987,235
"FABP7",-0.158767956985804,0.047324595586787,-3.35487192266958,0.000926836302200259,0.0877756763787436,0.0460795397676105,235
