gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
ANP32E,-5.1055544439280895,5.810994059163187,-0.8880029107782049,0.3860335300951855,0.991988351524497,-4.595147654819724,Astrocyte-Immature,M
ANXA11,3.7340967639049802,5.039380917434696,0.418055317857745,0.6807591423297688,0.991988351524497,-4.59521729163772,Astrocyte-Immature,M
ANXA2,-7.791732073591594,7.140376352945676,-0.8035811351429617,0.4319279523080094,0.991988351524497,-4.595187621980135,Astrocyte-Immature,M
ANXA5,-8.823118359109053,6.383067432445645,-1.36883713655488,0.18757816064557228,0.991988351524497,-4.594996792920265,Astrocyte-Immature,M
ANXA7,0.6280709618730319,6.687916378163205,0.09835819877386837,0.9227145513555595,0.991988351524497,-4.595293862656281,Astrocyte-Immature,M
AP1M1,-8.783406578722772,6.206130141470372,-1.4661392674225688,0.15954117027976492,0.991988351524497,-4.5949684264160275,Astrocyte-Immature,M
AP1S1,-2.0609411350541613,4.893616484258923,-0.2398977532562802,0.8130694720647278,0.991988351524497,-4.5952288923967926,Astrocyte-Immature,M
AP3B1,-1.3470957002970245,9.874184549570964,-0.5727031247352403,0.5737981980966507,0.991988351524497,-4.595478091858289,Astrocyte-Immature,M
AP3D1,2.7504477449264657,6.7626009312464515,0.6784764756001529,0.5059384314192019,0.991988351524497,-4.595216881914967,Astrocyte-Immature,M
AP3S1,-0.9745693716670618,9.247124047375852,-0.4396395756347775,0.6653331723912735,0.991988351524497,-4.595476811724218,Astrocyte-Immature,M
AP3S2,4.9966674598875835,7.670772940878879,1.2851331026995056,0.21473367991629846,0.991988351524497,-4.5949421593766315,Astrocyte-Immature,M
APBA1,3.135837891053481,10.24921454155262,1.1203543912629306,0.2770152770650089,0.991988351524497,-4.59496799434001,Astrocyte-Immature,M
APEH,5.151637262450844,3.9086716942681217,0.6336891313347871,0.5341050722903896,0.991988351524497,-4.595181651171162,Astrocyte-Immature,M
APH1A,10.349103894084056,4.444808192273753,1.0377003445863944,0.3128938688238709,0.991988351524497,-4.5951116179025995,Astrocyte-Immature,M
APIP,-0.3278422844679005,7.222253109653278,-0.05593672528960042,0.9559969027326534,0.9952376589197186,-4.595337911408286,Astrocyte-Immature,M
APLP2,3.149038595323853,8.49987725626205,0.6634064629539584,0.5153205553122722,0.991988351524497,-4.595320395496674,Astrocyte-Immature,M
APOE,15.623075328688344,6.9686581838919865,1.7361270981430605,0.0993048638371649,0.991988351524497,-4.59473385160741,Astrocyte-Immature,M
APP,0.804959238053294,10.792731646730541,0.3175248669564304,0.7544307695403664,0.991988351524497,-4.595741573820637,Astrocyte-Immature,M
ARAP2,5.750288069924319,11.049389205552838,2.418315344462108,0.026193855385885374,0.991988351524497,-4.592414307985842,Astrocyte-Immature,M
ARC,-9.159507862488336,4.698445223566536,-0.9657132521110937,0.3467460939605652,0.991988351524497,-4.5951271773045566,Astrocyte-Immature,M
ARF1,0.18440923786582505,6.294047934813022,0.03154352955698427,0.9751767114852783,0.9952376589197186,-4.595277005452653,Astrocyte-Immature,M
ARF3,-0.5240540324267018,5.8871961974344185,-0.10633404127645055,0.9164714198201012,0.991988351524497,-4.595260533581073,Astrocyte-Immature,M
ARHGAP11A,-11.184358657595636,4.643586671582158,-1.584107637405782,0.13025509417713746,0.991988351524497,-4.594967357932231,Astrocyte-Immature,M
ARHGAP17,-3.169324423681517,8.531081250826562,-1.0006983565143466,0.32998942443990154,0.991988351524497,-4.595119523562172,Astrocyte-Immature,M
ARHGAP21,-0.47464222240519804,11.87590604929241,-0.2020990034439964,0.842063463476673,0.991988351524497,-4.595865172169453,Astrocyte-Immature,M
ARHGAP33,-3.328354620045618,5.0170520944347174,-0.5383248131842451,0.5968242570716022,0.991988351524497,-4.5952041476839005,Astrocyte-Immature,M
ARHGAP42,5.693309980369784,9.199386117811894,1.483276751666972,0.1549769532845743,0.991988351524497,-4.594620902313477,Astrocyte-Immature,M
ARHGAP5,-1.5893975358017352,10.847185155351456,-0.5842546909270255,0.5661646177951714,0.991988351524497,-4.595558372651029,Astrocyte-Immature,M
