gene_set,n_hits,set_size,odds_ratio,pval,hit_genes,padj,collection
GOBP_CAMERA_TYPE_EYE_DEVELOPMENT (GO_BP),3,277,2.2688753850253427,0.152756822395226,PFDN5;RPL24;C12orf57,0.3066665793767068,GO_BP
GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING (GO_BP),1,34,6.2380935334508605,0.15286149495085077,NOP53,0.3066665793767068,GO_BP
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY (GO_BP),1,34,6.2380935334508605,0.15286149495085077,HSP90AB1,0.3066665793767068,GO_BP
GOMF_TRANSCRIPTION_COACTIVATOR_BINDING (GO_MF),1,34,6.2380935334508605,0.15286149495085077,RPL23,0.3066665793767068,GO_MF
REACTOME_SMOOTH_MUSCLE_CONTRACTION (Reactome),1,34,6.2380935334508605,0.15286149495085077,CALM1,0.3066665793767068,Reactome
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION (GO_BP),2,143,2.931060293074655,0.15372804768759582,HSP90AB1;C12orf57,0.30808807090525364,GO_BP
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS (GO_BP),3,278,2.260542242931106,0.15390887786730126,HSP90AB1;NOP53;RPS19,0.30813379039141425,GO_BP
GOBP_RESPONSE_TO_BACTERIUM (GO_BP),4,428,1.9592264502832508,0.15613446943599915,RPL39;CD24;RPL30;RPS19,0.31015752686234305,GO_BP
GOBP_LYMPHOCYTE_COSTIMULATION (GO_BP),1,35,6.0544210838092045,0.1569874251349398,CD24,0.31015752686234305,GO_BP
GOBP_MATURATION_OF_5_8S_RRNA (GO_BP),1,35,6.0544210838092045,0.1569874251349398,RPS21,0.31015752686234305,GO_BP
GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR (GO_BP),1,35,6.0544210838092045,0.1569874251349398,RPS3,0.31015752686234305,GO_BP
GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION (GO_BP),1,35,6.0544210838092045,0.1569874251349398,NOP53,0.31015752686234305,GO_BP
GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION (GO_BP),1,35,6.0544210838092045,0.1569874251349398,PPIA,0.31015752686234305,GO_BP
GOBP_REGULATION_OF_NECROTIC_CELL_DEATH (GO_BP),1,35,6.0544210838092045,0.1569874251349398,MT-CO2,0.31015752686234305,GO_BP
GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS (GO_BP),1,35,6.0544210838092045,0.1569874251349398,MT-CO2,0.31015752686234305,GO_BP
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS (GO_BP),1,35,6.0544210838092045,0.1569874251349398,MT-CO2,0.31015752686234305,GO_BP
GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT (GO_BP),1,35,6.0544210838092045,0.1569874251349398,CALM1,0.31015752686234305,GO_BP
GOMF_ION_GATED_CHANNEL_ACTIVITY (GO_MF),1,35,6.0544210838092045,0.1569874251349398,ASIC2,0.31015752686234305,GO_MF
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION (Reactome),1,35,6.0544210838092045,0.1569874251349398,HSP90AB1,0.31015752686234305,Reactome
REACTOME_RHOBTB_GTPASE_CYCLE (Reactome),1,35,6.0544210838092045,0.1569874251349398,HSP90AB1,0.31015752686234305,Reactome
GOMF_PROTEIN_HETERODIMERIZATION_ACTIVITY (GO_MF),3,283,2.2196827830720287,0.15971031520763562,H4C3;KCNB2;TUBB2B,0.31476167853950293,GO_MF
GOBP_MULTICELLULAR_ORGANISMAL_SIGNALING (GO_BP),2,147,2.8497907616832303,0.1605292506034819,CALM1;CNTNAP2,0.31476167853950293,GO_BP
GOBP_NEURON_MIGRATION (GO_BP),2,147,2.8497907616832303,0.1605292506034819,TUBB2B;UNC5D,0.31476167853950293,GO_BP
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS (GO_BP),2,147,2.8497907616832303,0.1605292506034819,RPL38;ASIC2,0.31476167853950293,GO_BP
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION (Reactome),2,147,2.8497907616832303,0.1605292506034819,RPS27A;UBA52,0.31476167853950293,Reactome
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT (GO_BP),1,36,5.881261679465343,0.16109341291406354,CALM1,0.31476167853950293,GO_BP
GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY (GO_BP),1,36,5.881261679465343,0.16109341291406354,RPS3,0.31476167853950293,GO_BP
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION (GO_BP),1,36,5.881261679465343,0.16109341291406354,RPS3,0.31476167853950293,GO_BP
GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY (GO_BP),1,36,5.881261679465343,0.16109341291406354,HSP90AB1,0.31476167853950293,GO_BP
GOMF_ENDODEOXYRIBONUCLEASE_ACTIVITY (GO_MF),1,36,5.881261679465343,0.16109341291406354,RPS3,0.31476167853950293,GO_MF
REACTOME_CA_DEPENDENT_EVENTS (Reactome),1,36,5.881261679465343,0.16109341291406354,CALM1,0.31476167853950293,Reactome
GOBP_GASTRULATION (GO_BP),2,148,2.8301695180692046,0.16223826358728893,RPS6;RACK1,0.31636461399521343,GO_BP
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT (Reactome),2,148,2.8301695180692046,0.16223826358728893,TUBA1A;TUBB2B,0.31636461399521343,Reactome
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION (GO_BP),2,149,2.8108153186152376,0.1639506150729171,CALM1;NOP53,0.318903409911928,GO_BP
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN (GO_BP),2,149,2.8108153186152376,0.1639506150729171,HSP90AB1;RACK1,0.318903409911928,GO_BP
GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT (GO_BP),1,37,5.71772647404569,0.1651795539405838,CD24,0.318903409911928,GO_BP
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY (GO_BP),1,37,5.71772647404569,0.1651795539405838,CALM1,0.318903409911928,GO_BP
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY (GO_BP),1,37,5.71772647404569,0.1651795539405838,RPS3,0.318903409911928,GO_BP
GOBP_RESPONSE_TO_PH (GO_BP),1,37,5.71772647404569,0.1651795539405838,ASIC2,0.318903409911928,GO_BP
GOCC_SMALL_SUBUNIT_PROCESSOME (GO_CC),1,37,5.71772647404569,0.1651795539405838,RPS7,0.318903409911928,GO_CC
GOMF_SH2_DOMAIN_BINDING (GO_MF),1,37,5.71772647404569,0.1651795539405838,RACK1,0.318903409911928,GO_MF
GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING (GO_MF),1,37,5.71772647404569,0.1651795539405838,RPS3,0.318903409911928,GO_MF
KEGG_TASTE_TRANSDUCTION (KEGG),1,37,5.71772647404569,0.1651795539405838,ASIC2,0.318903409911928,KEGG
GOBP_NUCLEAR_TRANSPORT (GO_BP),3,288,2.180497387935711,0.16557819499838783,RPS15;HSP90AB1;RPL23,0.318903409911928,GO_BP
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS (Reactome),3,288,2.180497387935711,0.16557819499838783,RPS27A;UBA52;CALM1,0.318903409911928,Reactome
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION (GO_BP),2,150,2.791722728196886,0.16566623294399133,STMN1;RPS3,0.318903409911928,GO_BP
GOBP_IMPORT_INTO_NUCLEUS (GO_BP),2,151,2.7728864584091024,0.1673850456966418,HSP90AB1;RPL23,0.3218943186473881,GO_BP
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS (GO_BP),3,290,2.165111524216782,0.1679432936107542,RPS3;PPIA;RACK1,0.32229452114515583,GO_BP
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION (GO_BP),2,152,2.75430136285402,0.1691069824353285,STMN1;TMEFF2,0.32229452114515583,GO_BP
GOBP_CRANIAL_NERVE_DEVELOPMENT (GO_BP),1,38,5.563032611610258,0.16924594341161003,RPL24,0.32229452114515583,GO_BP
GOBP_PHOTOTRANSDUCTION (GO_BP),1,38,5.563032611610258,0.16924594341161003,ASIC2,0.32229452114515583,GO_BP
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS (GO_BP),1,38,5.563032611610258,0.16924594341161003,MT-CO2,0.32229452114515583,GO_BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT (GO_BP),1,38,5.563032611610258,0.16924594341161003,HSP90AB1,0.32229452114515583,GO_BP
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE (GO_BP),1,38,5.563032611610258,0.16924594341161003,HSP90AB1,0.32229452114515583,GO_BP
GOBP_SENSORY_PERCEPTION_OF_TASTE (GO_BP),1,38,5.563032611610258,0.16924594341161003,ASIC2,0.32229452114515583,GO_BP
GOMF_HSP90_PROTEIN_BINDING (GO_MF),1,38,5.563032611610258,0.16924594341161003,RPS3,0.32229452114515583,GO_MF
GOMF_PROTEIN_FOLDING_CHAPERONE (GO_MF),1,38,5.563032611610258,0.16924594341161003,HSP90AB1,0.32229452114515583,GO_MF
GOBP_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS (GO_BP),2,154,2.71780907017045,0.1725599473054305,NOP53;RACK1,0.32554982498915935,GO_BP
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION (GO_BP),2,154,2.71780907017045,0.1725599473054305,RPS15;SGCD,0.32554982498915935,GO_BP
GOBP_LACTATION (GO_BP),1,39,5.417281696398567,0.1732926760711525,MT-CO2,0.32554982498915935,GO_BP
GOBP_NCRNA_3_END_PROCESSING (GO_BP),1,39,5.417281696398567,0.1732926760711525,RPS21,0.32554982498915935,GO_BP
GOBP_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY (GO_BP),1,39,5.417281696398567,0.1732926760711525,CALM1,0.32554982498915935,GO_BP
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION (GO_BP),1,39,5.417281696398567,0.1732926760711525,CD24,0.32554982498915935,GO_BP
GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT (GO_BP),1,39,5.417281696398567,0.1732926760711525,CALM1,0.32554982498915935,GO_BP
GOBP_T_CELL_APOPTOTIC_PROCESS (GO_BP),1,39,5.417281696398567,0.1732926760711525,RPS6,0.32554982498915935,GO_BP
GOMF_CIS_TRANS_ISOMERASE_ACTIVITY (GO_MF),1,39,5.417281696398567,0.1732926760711525,PPIA,0.32554982498915935,GO_MF
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH (GO_MF),1,39,5.417281696398567,0.1732926760711525,COL25A1,0.32554982498915935,GO_MF
GOMF_G_PROTEIN_ACTIVITY (GO_MF),1,39,5.417281696398567,0.1732926760711525,RASL10A,0.32554982498915935,GO_MF
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS (GO_MF),1,39,5.417281696398567,0.1732926760711525,GAPDH,0.32554982498915935,GO_MF
GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING (GO_MF),1,39,5.417281696398567,0.1732926760711525,BEX3,0.32554982498915935,GO_MF
REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION (Reactome),1,39,5.417281696398567,0.1732926760711525,EEF2,0.32554982498915935,Reactome
GOBP_TELOMERE_ORGANIZATION (GO_BP),2,155,2.6999589648538445,0.1742908366502009,H4C3;HSP90AB1,0.32710984741856763,GO_BP
GOBP_ELECTRON_TRANSPORT_CHAIN (GO_BP),2,156,2.682339897066213,0.17602457239954541,COX7C;MT-CO2,0.328994957292016,GO_BP
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS (GO_BP),4,450,1.8610835042039278,0.17672815950487153,RPS3;ASIC2;RACK1;CNTNAP2,0.328994957292016,GO_BP
GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES (GO_BP),1,40,5.278259267015093,0.17731984621226093,CDH8,0.328994957292016,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION (GO_BP),1,40,5.278259267015093,0.17731984621226093,STMN1,0.328994957292016,GO_BP
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION (GO_BP),1,40,5.278259267015093,0.17731984621226093,NPNT,0.328994957292016,GO_BP
GOBP_REGULATION_OF_NEURON_MIGRATION (GO_BP),1,40,5.278259267015093,0.17731984621226093,UNC5D,0.328994957292016,GO_BP
GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION (GO_BP),1,40,5.278259267015093,0.17731984621226093,CALM1,0.328994957292016,GO_BP
GOBP_RESPONSE_TO_ANTIBIOTIC (GO_BP),1,40,5.278259267015093,0.17731984621226093,RPL23,0.328994957292016,GO_BP
GOBP_RESPONSE_TO_COCAINE (GO_BP),1,40,5.278259267015093,0.17731984621226093,HSP90AB1,0.328994957292016,GO_BP
GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY (GO_MF),1,40,5.278259267015093,0.17731984621226093,CALM1,0.328994957292016,GO_MF
REACTOME_DAG_AND_IP3_SIGNALING (Reactome),1,40,5.278259267015093,0.17731984621226093,CALM1,0.328994957292016,Reactome
REACTOME_MTOR_SIGNALLING (Reactome),1,40,5.278259267015093,0.17731984621226093,RPS6,0.328994957292016,Reactome
GOBP_REGULATION_OF_CELL_DIVISION (GO_BP),2,157,2.6649473477800925,0.1777610866378436,CALM1;RACK1,0.32918719747748815,GO_BP
REACTOME_REGULATION_OF_TP53_ACTIVITY (Reactome),2,157,2.6649473477800925,0.1777610866378436,RPS27A;UBA52,0.32918719747748815,Reactome
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION (GO_BP),2,158,2.647776917617381,0.17950031203328914,RPL26;NOP53,0.33177782792882826,GO_BP
REACTOME_PROTEIN_LOCALIZATION (Reactome),2,158,2.647776917617381,0.17950031203328914,RPS27A;UBA52,0.33177782792882826,Reactome
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES (Reactome),3,301,2.0842834946685245,0.18112464107219242,RPS27A;UBA52;CALM1,0.3320081858914068,Reactome
GOBP_MYELOID_LEUKOCYTE_MIGRATION (GO_BP),2,159,2.6308243232362805,0.181242181833891,PPIA;RPS19,0.3320081858914068,GO_BP
GOBP_CORONARY_VASCULATURE_DEVELOPMENT (GO_BP),1,41,5.146159496866806,0.18132754767915293,SGCD,0.3320081858914068,GO_BP
GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT (GO_BP),1,41,5.146159496866806,0.18132754767915293,RACK1,0.3320081858914068,GO_BP
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR (GO_BP),1,41,5.146159496866806,0.18132754767915293,RPL26,0.3320081858914068,GO_BP
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS (GO_BP),1,41,5.146159496866806,0.18132754767915293,RACK1,0.3320081858914068,GO_BP
GOMF_HSP70_PROTEIN_BINDING (GO_MF),1,41,5.146159496866806,0.18132754767915293,RPS3,0.3320081858914068,GO_MF
REACTOME_INTERLEUKIN_12_SIGNALING (Reactome),1,41,5.146159496866806,0.18132754767915293,PPIA,0.3320081858914068,Reactome
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS (Reactome),1,41,5.146159496866806,0.18132754767915293,CALM1,0.3320081858914068,Reactome
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS (Reactome),1,41,5.146159496866806,0.18132754767915293,KCNB2,0.3320081858914068,Reactome
REACTOME_S_PHASE (Reactome),2,160,2.6140853938299737,0.18298662986349962,RPS27A;UBA52,0.33473163999420663,Reactome
REACTOME_INTERFERON_SIGNALING (Reactome),2,161,2.5975560677329037,0.18473359051785773,RPS27A;UBA52,0.3370951063854526,Reactome
GOBP_NEURON_MATURATION (GO_BP),1,42,5.019711142653976,0.185315873869336,CNTNAP2,0.3370951063854526,GO_BP
GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION (GO_BP),1,42,5.019711142653976,0.185315873869336,CALM1,0.3370951063854526,GO_BP
GOCC_MYELIN_SHEATH (GO_CC),1,42,5.019711142653976,0.185315873869336,CALM1,0.3370951063854526,GO_CC
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION (Reactome),1,42,5.019711142653976,0.185315873869336,COL25A1,0.3370951063854526,Reactome
REACTOME_INTRA_GOLGI_TRAFFIC (Reactome),1,42,5.019711142653976,0.185315873869336,MAN1A1,0.3370951063854526,Reactome
GOBP_NEURON_DEATH (GO_BP),3,305,2.05636739484949,0.18598663608959107,GAPDH;HSP90AB1;RACK1,0.3379999444312233,GO_BP
GOCC_ENDOCYTIC_VESICLE_MEMBRANE (GO_CC),2,162,2.5812323891308164,0.18648299876067456,RPS27A;UBA52,0.3385864502637946,GO_CC
GOBP_SENSORY_ORGAN_DEVELOPMENT (GO_BP),4,461,1.8153944520862721,0.187359028338566,PFDN5;RPL38;RPL24;C12orf57,0.3398605630327476,GO_BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST (GO_BP),2,163,2.5651105048710257,0.18823479011972555,PPIA;RPSA,0.34018948348815514,GO_BP
GOBP_CYTOKINESIS (GO_BP),2,163,2.5651105048710257,0.18823479011972555,STMN1;CALM1,0.34018948348815514,GO_BP
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS (Reactome),2,163,2.5651105048710257,0.18823479011972555,RPS27A;UBA52,0.34018948348815514,Reactome
GOBP_BASE_EXCISION_REPAIR (GO_BP),1,43,4.899360418172427,0.1892849177357171,RPS3,0.34018948348815514,GO_BP
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS (GO_BP),1,43,4.899360418172427,0.1892849177357171,PPIA,0.34018948348815514,GO_BP
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT (GO_BP),1,43,4.899360418172427,0.1892849177357171,C12orf57,0.34018948348815514,GO_BP
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION (GO_BP),1,43,4.899360418172427,0.1892849177357171,RACK1,0.34018948348815514,GO_BP
GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS (GO_MF),1,43,4.899360418172427,0.1892849177357171,RPS3,0.34018948348815514,GO_MF
GOMF_SODIUM_CHANNEL_ACTIVITY (GO_MF),1,43,4.899360418172427,0.1892849177357171,ASIC2,0.34018948348815514,GO_MF
GOMF_TAU_PROTEIN_BINDING (GO_MF),1,43,4.899360418172427,0.1892849177357171,HSP90AB1,0.34018948348815514,GO_MF
GOBP_CALCIUM_MEDIATED_SIGNALING (GO_BP),2,164,2.54918580896236,0.1899889006829748,CALM1;SGCD,0.3405131951579052,GO_BP
GOBP_LEUKOCYTE_CHEMOTAXIS (GO_BP),2,164,2.54918580896236,0.1899889006829748,PPIA;RPS19,0.3405131951579052,GO_BP
GOCC_SPINDLE_POLE (GO_CC),2,164,2.54918580896236,0.1899889006829748,TPT1;CALM1,0.3405131951579052,GO_CC
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY (GO_BP),2,165,2.533443266797006,0.19174526709472195,RPS3;CD24,0.34334551959109993,GO_BP
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL (GO_BP),1,44,4.785678278765629,0.1932347717887003,CALM1,0.3439963406791894,GO_BP
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS (GO_BP),1,44,4.785678278765629,0.1932347717887003,MT-CO2,0.3439963406791894,GO_BP
GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS (GO_BP),1,44,4.785678278765629,0.1932347717887003,HSP90AB1,0.3439963406791894,GO_BP
GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR (GO_BP),1,44,4.785678278765629,0.1932347717887003,EEF1A1,0.3439963406791894,GO_BP
REACTOME_HDMS_DEMETHYLATE_HISTONES (Reactome),1,44,4.785678278765629,0.1932347717887003,H4C3,0.3439963406791894,Reactome
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE (Reactome),1,44,4.785678278765629,0.1932347717887003,H4C3,0.3439963406791894,Reactome
GOBP_PEPTIDYL_TYROSINE_MODIFICATION (GO_BP),3,311,2.015829596193333,0.19334358429968798,CD24;RACK1;EPHA6,0.3439963406791894,GO_BP
GOBP_REGULATION_OF_BODY_FLUID_LEVELS (GO_BP),3,312,2.0091676667724476,0.19457691188501652,STMN1;PPIA;MT-CO2,0.34587509405267297,GO_BP
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING (GO_BP),2,167,2.5024290842511623,0.1952645167996385,RPL26;NOP53,0.3467812456824181,GO_BP
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE (GO_BP),2,168,2.487391437912383,0.19702727612874105,RPL26;NOP53,0.3482543295214195,GO_BP
REACTOME_APOPTOSIS (Reactome),2,168,2.487391437912383,0.19702727612874105,RPS27A;UBA52,0.3482543295214195,Reactome
GOBP_EMBRYO_IMPLANTATION (GO_BP),1,45,4.676916502296365,0.19716552809828058,RPL29,0.3482543295214195,GO_BP
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS (GO_BP),1,45,4.676916502296365,0.19716552809828058,MT-CO2,0.3482543295214195,GO_BP
GOBP_MICROTUBULE_DEPOLYMERIZATION (GO_BP),1,45,4.676916502296365,0.19716552809828058,STMN1,0.3482543295214195,GO_BP
GOBP_REGULATION_OF_CYCLASE_ACTIVITY (GO_BP),1,45,4.676916502296365,0.19716552809828058,CALM1,0.3482543295214195,GO_BP
GOBP_SYNAPSE_ASSEMBLY (GO_BP),2,169,2.472406896200357,0.19879204337066858,ASIC2;NEGR1,0.35049230069873755,GO_BP
GOCC_RUFFLE (GO_CC),2,169,2.472406896200357,0.19879204337066858,EEF1A1;RPS3,0.35049230069873755,GO_CC
GOBP_REGULATION_OF_AUTOPHAGY (GO_BP),3,317,1.976890409937983,0.20077292179865688,EEF1A1;GAPDH;EEF1A2,0.35229172747298765,GO_BP
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT (GO_BP),1,46,4.572887445492801,0.20107727829612065,CD24,0.35229172747298765,GO_BP
GOBP_METAL_ION_EXPORT (GO_BP),1,46,4.572887445492801,0.20107727829612065,CALM1,0.35229172747298765,GO_BP
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY (GO_BP),1,46,4.572887445492801,0.20107727829612065,STMN1,0.35229172747298765,GO_BP
GOBP_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE (GO_BP),1,46,4.572887445492801,0.20107727829612065,PPIA,0.35229172747298765,GO_BP
GOBP_PEPTIDYL_CYSTEINE_MODIFICATION (GO_BP),1,46,4.572887445492801,0.20107727829612065,GAPDH,0.35229172747298765,GO_BP
KEGG_N_GLYCAN_BIOSYNTHESIS (KEGG),1,46,4.572887445492801,0.20107727829612065,MAN1A1,0.35229172747298765,KEGG
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY (GO_BP),2,171,2.4429685452361833,0.202327359602751,RPS3;RACK1,0.35416369050750846,GO_BP
GOBP_MYELOID_CELL_DIFFERENTIATION (GO_BP),3,319,1.9642316393727695,0.20326461420841208,H4C3;RPS6;RPS19,0.3551666646114727,GO_BP
REACTOME_DNA_REPAIR (Reactome),3,319,1.9642316393727695,0.20326461420841208,H4C3;RPS27A;UBA52,0.3551666646114727,Reactome
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM (GO_BP),1,47,4.473880645786298,0.20497011357762351,RPL39,0.3559142666753035,GO_BP
GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS (GO_BP),1,47,4.473880645786298,0.20497011357762351,NPNT,0.3559142666753035,GO_BP
GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT (GO_BP),1,47,4.473880645786298,0.20497011357762351,NOP53,0.3559142666753035,GO_BP
GOCC_BRUSH_BORDER_MEMBRANE (GO_CC),1,47,4.473880645786298,0.20497011357762351,HSP90AB1,0.3559142666753035,GO_CC
GOMF_SIGNAL_SEQUENCE_BINDING (GO_MF),1,47,4.473880645786298,0.20497011357762351,SRP14,0.3559142666753035,GO_MF
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY (KEGG),1,47,4.473880645786298,0.20497011357762351,HSP90AB1,0.3559142666753035,KEGG
REACTOME_INOSITOL_PHOSPHATE_METABOLISM (Reactome),1,47,4.473880645786298,0.20497011357762351,CALM1,0.3559142666753035,Reactome
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY (GO_BP),2,174,2.400220897916061,0.20764389479063597,HSP90AB1;NPNT,0.3581759394659519,GO_BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS (GO_BP),1,48,4.378192361734639,0.2088441247039935,CNTNAP2,0.3581759394659519,GO_BP
GOBP_MEGAKARYOCYTE_DIFFERENTIATION (GO_BP),1,48,4.378192361734639,0.2088441247039935,H4C3,0.3581759394659519,GO_BP
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING (GO_BP),1,48,4.378192361734639,0.2088441247039935,CALM1,0.3581759394659519,GO_BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY (GO_BP),1,48,4.378192361734639,0.2088441247039935,CD24,0.3581759394659519,GO_BP
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION (GO_BP),1,48,4.378192361734639,0.2088441247039935,GAPDH,0.3581759394659519,GO_BP
GOBP_REGULATION_OF_ACTION_POTENTIAL (GO_BP),1,48,4.378192361734639,0.2088441247039935,CALM1,0.3581759394659519,GO_BP
GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION (GO_BP),1,48,4.378192361734639,0.2088441247039935,NPNT,0.3581759394659519,GO_BP
GOMF_COPPER_ION_BINDING (GO_MF),1,48,4.378192361734639,0.2088441247039935,MT-CO2,0.3581759394659519,GO_MF
GOMF_EXTRACELLULAR_MATRIX_BINDING (GO_MF),1,48,4.378192361734639,0.2088441247039935,RPSA,0.3581759394659519,GO_MF
