pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
GOCC_PRP19_COMPLEX (GO_CC),0.7719543908781756,0.9999000099990001,0.007846542254494878,0.5491660165682232,0.8987402368801327,12,BCAS2;CRNKL1;SYF2;PRPF19;ISY1;CDC5L;CTNNBL1;PLRG1;RBM22;HSPA8;XAB2;CWC15,OPC
GOBP_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR (GO_BP),0.7719859929964983,0.9999000099990001,0.00785099580942404,0.5504573239636598,0.8928918789160434,11,PDE2A;PDE1B;FER;PTPN2,OPC
GOBP_ANTEROGRADE_AXONAL_TRANSPORT (GO_BP),0.7722227777222278,0.9999000099990001,0.007835407401955334,0.5237655156544421,0.9511072262856279,48,KIF4A;CNIH2;AGBL4;RAB27B;KIF5A;AP3M1;KIF1C;AGTPBP1;DTNBP1;AP3B2;MAP2;KIF3B;AP3S2;DLG2;SOD1;KIF3A;AP3S1;AP3M2;BLOC1S4;ARL8B;BLOC1S1;MAP1A;BLOC1S6;AP3D1;BLOC1S2;MAPK8IP3;KIF5B;KIF5C;TRAK2;SPG7;BORCS5;SPAST;ARL8A;HSPB1;TERF2;SNAPIN;RAB21;BLOC1S5;FEZ1;KIF1A;TRAK1;AP3B1,OPC
GOBP_NEGATIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION (GO_BP),0.7723227677232277,0.9999000099990001,0.007833180263809796,0.5448601255712003,0.9053148235035777,14,FBXO5;GMNN;BLM;FBH1;BRCA2;ZNF830;ZRANB3;SMARCAL1;TIMELESS;TIPIN;BCL6;LIG3;DONSON,OPC
GOCC_ER_UBIQUITIN_LIGASE_COMPLEX (GO_CC),0.7724814740636892,0.9999000099990001,0.007855449146984318,0.5530360050601255,0.8871958338904322,10,RHBDD2;OS9;DERL2;DERL1;SEL1L;AUP1;SYVN1;FAM8A1;MARCHF6,OPC
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNAL_TRANSDUCTION (GO_BP),0.7725227477252274,0.9999000099990001,0.007828725817705212,0.535381684100226,0.9260039285113608,22,PLCG2;FYN;KLRC2;SRC;KLRD1;KLRC3;KLRK1;KLRC4;TRAF6;PAK2;PAK1;MAP3K7;IKBKB;LYN;PAK3;CREBBP;EP300,OPC
GOBP_ORGANELLE_MEMBRANE_FUSION (GO_BP),0.7727227277272273,0.9999000099990001,0.007824271143366292,0.517617884878015,0.9695993863741387,106,CHMP2B;PIP4K2A;YIPF7;RAB8A;STX8;VPS11;VAV3;SYT9;STXBP6;CAV2;SEC22B;SNAP29;YIPF5;STX19;VAMP7;ATP13A2;VPS41;YIPF4;RAB39A;RAB7A;TGFBRAP1;STX7;RAB8B;SEPTIN8;SNCA;VTI1A;SNAP25;TSNARE1;STXBP1;PIP4K2B;STX1B;STX1A;PLEKHM1;SPG11;PRRT2;STX2;BET1;VAMP2;TBC1D4;TMEM175;RUBCNL;ARL8B;STX17;EEA1;BNIP1;VCPIP1;PIKFYVE;MFN1;C2CD5;STX5;VPS39;RAB3A;VAMP3;STX12;ANKRD27;SYT4;GRIK5;CPLX2;RCC1L;VPS4A;VPS8;SNAPIN;GNAI3;SYT11;STX16;ANKFY1;SNAP23;SNAP47;AKT2;GOSR1;GOSR2;STX6;SYT1,OPC
GOMF_BETA_TUBULIN_BINDING (GO_MF),0.7727227277272273,0.9999000099990001,0.007824271143366292,0.5260324084733798,0.945867540606601,40,FGF13;PACRG;PEX14;BBS4;RACGAP1;CDK5R1;UXT;GABARAPL1;SMC3;ARL8B;TAOK1;BCAS3;GABARAP;NDEL1;HDAC6;IFT74;MAP1S;DNAI7;EML4;SPAST;ARL8A;GABARAPL2;CCT5;PDCD5;TBCD;APPL1;SYT11;TTLL7;LRPPRC;ADNP;TBCA;VAPB,OPC
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY (GO_BP),0.7729227077292271,0.9999000099990001,0.007819816238610548,0.516874343005334,0.9715412625391043,120,NRG1;MOB3B;TGFB2;ANGPT1;FGF13;EFNA5;STRADB;NRG3;KIF14;ADCY8;CLSPN;ECT2;PHB2;RPLP1;PARK7;DLG1;MAP2K1;PTK2B;TXN;PDGFC;ZFP91;SRC;GHR;RPTOR;CDK5R1;MT3;DUSP19;EMP2;TRAF4;STK11;MALT1;AGAP2;TAOK2;BORA;NTRK3;PDPK1;PIK3CA;TPX2;PRKCZ;WNT5A;ABL1;PRKAG2;MADD;CCDC88A;TNFRSF10B;DBF4B;OSBPL8;TRAF6;COPS8;TOM1L1;VEGFA;SPDYA;JAK2;PILRB;PPIA;INSR;TIRAP;MOB3A;TGFBR2;MAP3K7;GPRC5B;PIBF1;RGCC;PRNP;PRRC1;MOB1A,OPC
GOCC_CATALYTIC_STEP_2_SPLICEOSOME (GO_CC),0.7729227077292271,0.9999000099990001,0.007819816238610548,0.5192049108109947,0.9657601255730568,86,SNRPG;SNRPD1;SNRPB2;WDR83;BCAS2;HNRNPA1;SNW1;GPATCH1;HNRNPK;BUD31;U2AF1;TFIP11;SART1;EIF4A3;CRNKL1;DHX38;SF3A2;SNRPN;SRSF1;DHX8;SYF2;SF3B6;PRPF19;ISY1;CDC5L;HNRNPM;LSM3;SNRPF;SNRPE;AQR;RALY;PPIL1;LSM7;CWC22;PABPC1;PPIE;SF3A1;HNRNPC;SNRNP200;DDX23;PNN;SNRNP40;SYNCRIP;MTREX;FRG1;PLRG1;SNRPD2;RBM22;HNRNPR;MAGOH;PPIL3;EFTUD2;PRPF8;SLU7;HNRNPA2B1;SRRM2;CWC27;SNRPD3;SNRPA1;SF3A3;PPWD1;SF3B3;HNRNPF;RBMX;XAB2;RBM8A;LSM2;MAGOHB;HNRNPA3;PRPF6;SF3B1;HNRNPH1;CWC15;SNRPB;ZCCHC8;CDC40;DDX41;PRPF4B;HNRNPU;DDX5;DHX35,OPC
