gene,loeuf,exp_lof,n_metabolites,is_hit,is_recurrent,mean_expr
ADRA1D,1.6934,18.551,0,FALSE,FALSE,1.1057786881598535
ADRA2A,1.9977,5.9281,0,FALSE,FALSE,3.4107392873964275
ADRA2C,1.1562,7.9169,0,FALSE,FALSE,0.5374266214902779
ADRB1,NA,NA,0,FALSE,FALSE,1.1700737551420457
ADRM1,0.15684,40.143,0,FALSE,FALSE,3.074789439743958
ADSL,0.9103,62.148,0,FALSE,FALSE,3.904352322245173
ADSS1,1.2035,59.051,0,FALSE,FALSE,0.5889475943321252
ADSS2,0.67847,59.974,0,FALSE,FALSE,5.629744903242199
ADTRP,1.0756,27.019,0,FALSE,FALSE,1.7808502963438242
AEBP1,0.72355,116.52,0,FALSE,FALSE,2.6997915836541444
AEBP2,0.33393,50.795,0,FALSE,FALSE,7.225501560367698
AEN,1.7114,17.67,0,FALSE,FALSE,1.495731500674441
AFAP1,0.96795,93.894,0,FALSE,FALSE,6.946509670283462
AFAP1-AS1,NA,NA,0,FALSE,FALSE,2.6411863403814446
AFAP1L1,0.93294,99.763,0,FALSE,FALSE,3.041013846023988
AFAP1L2,0.5924,99.284,0,FALSE,FALSE,3.7676595348285913
AFDN,0.38416,216.6,0,FALSE,FALSE,8.781964435440162
AFDN-DT,NA,NA,0,FALSE,FALSE,4.957662116941138
AFF1,0.50172,121.69,0,FALSE,FALSE,5.995033369890902
AFF2,0.28444,76.945,0,FALSE,FALSE,7.61783550193344
AFF2-IT1,NA,NA,0,FALSE,FALSE,0.45640276678184827
AFF3,0.33149,129.66,0,FALSE,FALSE,10.061052075741795
AFF4,0.16568,124.75,0,FALSE,FALSE,7.3016859009525374
AFG1L,1.0709,62.216,0,FALSE,FALSE,5.5202076098714565
AFG3L2,0.71657,94.533,0,FALSE,FALSE,5.225887684532072
AFMID,1.0723,47.505,0,FALSE,FALSE,3.155048314530885
AFTPH,NA,NA,0,FALSE,FALSE,6.137285287811209
AFTPH-DT,NA,NA,0,FALSE,FALSE,0.7160977107668169
AGA,1.0433,40.103,0,FALSE,FALSE,2.3625142437558924
AGA-DT,NA,NA,0,FALSE,FALSE,3.8300389045459142
AGAP1,0.37543,105.32,1,TRUE,FALSE,8.940435229154298
AGAP12P,NA,NA,0,FALSE,FALSE,1.1415182228217875
AGAP2,0.38758,110.9,0,FALSE,FALSE,3.652803288430459
AGAP3,0.34829,96.908,0,FALSE,FALSE,5.172670770237201
AGAP4,0.34042,60.716,0,FALSE,FALSE,3.7962894044725672
AGAP5,0.52026,27.745,0,FALSE,FALSE,2.929178301983893
AGAP6,0.61905,63.874,0,FALSE,FALSE,4.402685651067655
AGAP9,0.58581,55.624,0,FALSE,FALSE,3.2839694890645137
AGBL1,1.2648,118.89,0,FALSE,FALSE,5.197552058449439
AGBL1-AS1,NA,NA,0,FALSE,FALSE,1.2381494876948207
AGBL2,1.0094,103.01,0,FALSE,FALSE,1.4804944510962523
AGBL3,0.88023,94.53,0,FALSE,FALSE,5.452646733454664
AGBL4,1.0865,66.433,0,FALSE,FALSE,7.145522814217631
AGBL4-AS1,NA,NA,0,FALSE,FALSE,0.21277943606004182
AGBL5,0.73191,87.991,0,FALSE,FALSE,4.460418856864582
AGBL5-AS1,NA,NA,0,FALSE,FALSE,0.1232621191619191
AGER,1.2047,48.822,0,FALSE,FALSE,1.8985640053192359
AGFG1,0.27969,60.646,0,FALSE,FALSE,7.252948927052954
AGFG2,0.87157,48.002,0,FALSE,FALSE,2.277232087664169
AGGF1,0.80892,86.486,0,FALSE,FALSE,4.91421519372051
AGK,0.98697,66.381,0,FALSE,FALSE,5.9899634115952205
AGK-DT,NA,NA,0,FALSE,FALSE,2.969588952287682
AGL,0.74385,199.28,0,FALSE,FALSE,5.730036120971205
AGMAT,1.6597,29.329,0,FALSE,FALSE,1.1163495438968452
AGMO,1.5098,60.199,0,FALSE,FALSE,1.6514824380114124
AGO1,0.1668,109.16,0,FALSE,FALSE,5.35957125933711
AGO2,0.10278,102.28,0,FALSE,FALSE,6.185316205520162
AGO3,0.23043,105.46,0,FALSE,FALSE,7.681194868729141
AGO4,0.42142,104.7,0,FALSE,FALSE,6.558553257049429
AGPAT1,0.37955,31.201,0,FALSE,FALSE,3.2267500861175344
AGPAT3,0.22233,47.286,0,FALSE,FALSE,5.418853993315573
AGPAT4,0.48077,48.042,0,FALSE,FALSE,7.229396951275621
AGPAT5,1.2893,45.617,0,FALSE,FALSE,6.709203680791329
AGPS,0.39761,90.733,0,FALSE,FALSE,6.788164596953403
AGR2,1.4361,25.927,0,FALSE,FALSE,0.6331737325289788
AGR3,1.986,24.51,0,FALSE,FALSE,0.23565440471743898
AGRN,0.59023,211.04,0,FALSE,FALSE,3.4774868230638827
AGT,1.2824,28.131,0,FALSE,FALSE,1.930902781574894
AGTPBP1,0.5935,143.9,0,FALSE,FALSE,7.97074668093179
AGTR1,1.2499,19.443,0,FALSE,FALSE,1.1912154755871014
AGTRAP,0.8655,15.191,0,FALSE,FALSE,1.4266518027823263
AGXT2,1.207,62.549,0,FALSE,FALSE,0.1763491354405645
AHCTF1,0.13587,248.41,0,FALSE,FALSE,6.4338224444041705
AHCY,0.74378,45.38,0,FALSE,FALSE,2.7394990132409958
AHCYL1,0.36641,79.315,0,FALSE,FALSE,5.571239906337206
AHCYL2,0.47136,81.442,0,FALSE,FALSE,7.598006932395835
AHDC1,0.14961,87.884,0,FALSE,FALSE,4.819710443832872
AHI1,0.95674,149.33,0,FALSE,FALSE,6.969146583627451
AHI1-DT,NA,NA,0,FALSE,FALSE,3.957719842612159
AHNAK,0.86193,37.805,0,FALSE,FALSE,2.4050913311429465
AHNAK2,0.87057,30.66,0,FALSE,FALSE,2.5241644024786516
AHR,0.59955,86.848,0,FALSE,FALSE,3.9389967146096043
AHRR,0.87178,44.035,0,FALSE,FALSE,2.8499293267029167
AHSA1,0.47494,46.083,0,FALSE,FALSE,4.407484184392277
AHSG,1.0834,30.077,0,FALSE,FALSE,0.5653409926977805
AIDA,0.6257,42.659,0,FALSE,FALSE,4.829786920570058
AIF1,1.4688,20.589,0,FALSE,FALSE,1.5750504343033425
AIF1L,0.93796,20.729,0,FALSE,FALSE,3.834016919491798
AIFM1,0.15,51.693,0,FALSE,FALSE,3.649982725428273
AIFM2,1.3945,35.719,0,FALSE,FALSE,2.502165574245028
AIFM3,1.0455,82.739,0,FALSE,FALSE,0.24230894183628074
AIG1,1.038,31.391,0,FALSE,FALSE,7.204630585691978
AIM2,1.4673,27.732,0,FALSE,FALSE,5.326116685888209
AIMP1,1.0207,33.068,0,FALSE,FALSE,4.6613418825900395
AIMP2,1.2422,23.396,0,FALSE,FALSE,4.096247484429253
AIP,0.64233,37.833,0,FALSE,FALSE,3.2188750933148134
AIPL1,0.99066,32.893,0,FALSE,FALSE,0.23825042122246518
AIRN,NA,NA,0,FALSE,FALSE,0.5144875872191663
AJAP1,0.30057,34.977,0,FALSE,FALSE,4.067325318054427
AJM1,0.73117,42.965,0,FALSE,FALSE,1.4847448082183603
AJUBA,0.54504,53.321,0,FALSE,FALSE,0.7705382957569461
AJUBA-DT,NA,NA,0,FALSE,FALSE,1.3040075985060353
AK1,0.86408,23.92,0,FALSE,FALSE,4.045068926926278
AK2,0.94077,24.551,0,FALSE,FALSE,4.468989323772792
AK3,1.5679,23.748,0,FALSE,FALSE,6.405445726521893
AK4,0.84183,24.552,0,FALSE,FALSE,4.328030571172878
AK4P3,NA,NA,0,FALSE,FALSE,1.3557580235949973
AK5,0.53606,69.459,0,FALSE,FALSE,4.898293458230417
AK6,1.4262,23.666,0,FALSE,FALSE,3.485174883084199
AK7,0.97442,96.638,0,FALSE,FALSE,1.5724756708507324
AK8,1.0353,54.645,0,FALSE,FALSE,2.391224188590005
AK9,0.89869,239.62,0,FALSE,FALSE,5.378412918417413
AKAIN1,2.1232,3.6519,0,FALSE,FALSE,1.5722630505421737
AKAP1,0.53873,79.785,0,FALSE,FALSE,3.6435704665668434
AKAP1-DT,NA,NA,0,FALSE,FALSE,0.43729840606710885
AKAP10,0.41783,80.781,0,FALSE,FALSE,6.385247814793085
AKAP11,0.32547,146.07,0,FALSE,FALSE,6.452909995672737
AKAP12,0.53818,79.867,0,FALSE,FALSE,6.269577285809183
AKAP13,0.36432,264.47,0,FALSE,FALSE,7.532127957497284
AKAP13-AS1,NA,NA,0,FALSE,FALSE,4.431294994767111
AKAP14,0.53735,17.035,0,FALSE,FALSE,0.5774841658364521
AKAP17A,0.44286,52.155,0,FALSE,FALSE,3.9257721322749193
AKAP3,0.65119,57.179,0,FALSE,FALSE,0.9595709443146004
AKAP5,0.76418,13.757,0,FALSE,FALSE,2.856924043247833
AKAP6,0.38297,188.47,0,FALSE,FALSE,9.15121573188992
AKAP7,1.2902,39.482,0,FALSE,FALSE,6.678866818954518
AKAP8,0.50017,67.481,0,FALSE,FALSE,4.4509500497985215
AKAP8L,0.58398,77.513,0,FALSE,FALSE,5.564423530254244
AKAP9,0.69932,488.49,0,FALSE,FALSE,8.52565750307058
AKIP1,1.1949,22.337,0,FALSE,FALSE,3.901297696839374
AKIRIN1,0.35311,25.922,0,FALSE,FALSE,4.458392086152833
AKIRIN2,0.40384,29.325,0,FALSE,FALSE,5.465348179575239
AKNA,0.59157,138.8,0,FALSE,FALSE,3.6494043994872225
AKNAD1,0.90436,90.792,0,FALSE,FALSE,3.0636437878142027
AKR1A1,0.92122,39.162,0,FALSE,FALSE,4.586454244027513
AKR1B1,0.77756,40.402,0,FALSE,FALSE,3.6906153141064406
AKR1B15,1.6165,38.46,0,FALSE,FALSE,0.1458404383611804
AKR1C1,1.0589,40.591,0,FALSE,FALSE,4.262967973886809
AKR1C2,0.93468,39.836,0,FALSE,FALSE,3.3344913773801514
AKR1C3,1.399,43.64,0,FALSE,FALSE,2.275255634812722
AKR1C8,NA,NA,0,FALSE,FALSE,0.36374659565711964
AKR1D1,1.01,42.558,0,FALSE,FALSE,0.8659362474079124
AKR1E2,1.3248,41.856,0,FALSE,FALSE,3.481209747990735
AKR7A2,1.0608,37.276,0,FALSE,FALSE,3.1709681642277205
AKR7A3,1.5,32.451,0,FALSE,FALSE,0.5807287149578138
AKR7L,NA,NA,0,FALSE,FALSE,0.7466633073940909
AKT1,0.47913,63.116,0,FALSE,FALSE,3.5246307622565394
AKT1S1,1.2033,21.19,0,FALSE,FALSE,2.056345933212536
AKT2,0.41495,58.564,0,FALSE,FALSE,5.072232232772118
AKT3,0.3538,65.283,0,FALSE,FALSE,9.969392278161031
AKT3-IT1,NA,NA,0,FALSE,FALSE,2.035029418119916
AKTIP,0.62088,39.14,0,FALSE,FALSE,4.237241129052005
ALAD,0.65396,44.44,0,FALSE,FALSE,3.721218408142289
ALAS1,0.66354,59.591,0,FALSE,FALSE,3.313303304685266
ALAS2,0.23008,33.699,0,FALSE,FALSE,0.4431631001814306
ALB,0.65317,74.522,0,FALSE,FALSE,0.1680737589433295
ALCAM,0.57367,70.931,3,TRUE,FALSE,7.960328897367211
ALDH16A1,1.0935,96.081,0,FALSE,FALSE,1.3544278992099614
ALDH18A1,0.63721,88.782,0,FALSE,FALSE,4.472985198080331
ALDH1A1,0.44926,62.056,0,FALSE,FALSE,0.43837196325974637
ALDH1A2,0.6179,60.259,0,FALSE,FALSE,2.4822397596674484
ALDH1A3,0.66747,57.514,0,FALSE,FALSE,0.8277272462999233
ALDH1A3-AS1,NA,NA,0,FALSE,FALSE,0.9507357582234522
ALDH1B1,1.0628,26.231,0,FALSE,FALSE,1.0259184063665034
ALDH1L1,0.8227,101.14,0,FALSE,FALSE,1.8424838988585006
ALDH1L1-AS2,NA,NA,0,FALSE,FALSE,0.44201456798263455
ALDH1L2,0.97542,111.05,0,FALSE,FALSE,4.763090494322639
ALDH2,0.94938,59.589,0,FALSE,FALSE,4.146828798535534
ALDH3A2,0.92628,51.324,0,FALSE,FALSE,4.696583531628129
ALDH3B1,1.053,46.226,0,FALSE,FALSE,0.5975605735011971
ALDH4A1,0.83378,70.542,0,FALSE,FALSE,1.5425452588855928
ALDH5A1,0.80727,54.66,0,FALSE,FALSE,4.050957529895279
ALDH6A1,0.88543,62.624,0,FALSE,FALSE,3.3578734044353387
ALDH7A1,0.97279,79.876,0,FALSE,FALSE,5.667917941250127
ALDH8A1,1.1763,43.304,0,FALSE,FALSE,3.001468895461617
ALDH9A1,0.95974,56.603,0,FALSE,FALSE,3.8386352517063833
ALDOA,0.82236,43.869,0,FALSE,FALSE,1.2842277828333544
ALDOB,1.242,41.014,0,FALSE,FALSE,1.0780748065174846
ALDOC,0.82479,39.507,0,FALSE,FALSE,2.329375062914965
ALG1,1.3088,55.146,0,FALSE,FALSE,2.9546255051691483
ALG10,0.89059,39.205,0,FALSE,FALSE,2.5915556180530293
ALG10B,0.9612,38.737,0,FALSE,FALSE,3.1162029562230744
ALG11,0.92885,38.84,0,FALSE,FALSE,4.987779991797421
ALG12,1.0324,46.047,0,FALSE,FALSE,2.883017473275051
ALG13,0.20747,87.761,0,FALSE,FALSE,6.13554771227651
ALG13-AS1,NA,NA,0,FALSE,FALSE,4.051644944076304
ALG14,1.1198,22.772,0,FALSE,FALSE,4.486599034454101
ALG14-AS1,NA,NA,0,FALSE,FALSE,0.5107938837154813
ALG1L2,1.4803,29.036,0,FALSE,FALSE,1.907672468284882
ALG1L9P,NA,NA,0,FALSE,FALSE,4.148659771400608
ALG2,1.4075,30.537,0,FALSE,FALSE,2.953974375201925
ALG3,1.0094,50.463,0,FALSE,FALSE,2.1011095274169262
ALG5,0.69598,51.836,0,FALSE,FALSE,5.387726614104742
ALG6,0.88327,66.589,0,FALSE,FALSE,5.030936867990001
ALG8,0.86939,70.226,0,FALSE,FALSE,5.0365300749656
ALG9,0.84153,81.816,0,FALSE,FALSE,5.549076798322991
ALG9-IT1,NA,NA,0,FALSE,FALSE,0.9955660416363448
ALK,0.5504,163.14,1,TRUE,FALSE,5.479931425430569
ALKAL1,2.4122,13.509,0,FALSE,FALSE,0.4749809401292147
ALKAL2,0.77983,18.51,0,FALSE,FALSE,1.0909519893078363
ALKBH1,1.1437,36.581,0,FALSE,FALSE,4.413650614421473
ALKBH2,1.4177,19.665,0,FALSE,FALSE,3.252973841584461
ALKBH3,1.466,43.93,0,FALSE,FALSE,4.5501863385434795
ALKBH3-AS1,NA,NA,0,FALSE,FALSE,1.8165484033631738
ALKBH4,1.1887,12.143,0,FALSE,FALSE,3.068693945105844
ALKBH5,0.19589,32.139,0,FALSE,FALSE,4.0491459976742865
ALKBH6,1.1577,25.103,0,FALSE,FALSE,1.5590606482263762
ALKBH7,1.5638,19.338,0,FALSE,FALSE,4.371996098579203
ALKBH8,0.79491,59.807,0,FALSE,FALSE,4.922684434284156
ALLC,1.1574,44.987,0,FALSE,FALSE,0.4073778085489361
ALMS1,0.85089,352.2,0,FALSE,FALSE,7.070985688030865
ALMS1-IT1,NA,NA,0,FALSE,FALSE,1.4788015236608776
ALMS1P1,NA,NA,0,FALSE,FALSE,3.0819524199947477
ALOX12,0.89607,85.484,0,FALSE,FALSE,1.8177154691497768
ALOX12-AS1,NA,NA,0,FALSE,FALSE,5.659131669614261
ALOX12B,0.75976,78.888,0,FALSE,FALSE,0.4626143641729507
ALOX12P2,NA,NA,0,FALSE,FALSE,5.0587032519618145
ALOX5,0.89654,87.899,0,FALSE,FALSE,2.3692889873426326
ALOX5AP,0.84677,18.547,0,FALSE,FALSE,1.3508864188323146
ALOXE3,1.0764,87.481,0,FALSE,FALSE,0.7768066244007813
ALPK1,1.069,120.56,0,FALSE,FALSE,4.364095637513656
ALPK2,0.90226,163.1,0,FALSE,FALSE,1.0517395707349644
ALPK3,0.85866,140.03,0,FALSE,FALSE,2.4290785108117943
ALPL,1.0586,51.319,0,FALSE,FALSE,1.972944994472529
ALS2,0.67062,203.42,0,FALSE,FALSE,5.923253406384637
ALS2CL,1.0243,127.92,0,FALSE,FALSE,1.1392862484240391
ALX3,0.96844,26.33,0,FALSE,FALSE,0.6898791894477078
ALX4,0.77359,40.609,0,FALSE,FALSE,1.385881520770632
ALYREF,0.18817,25.211,0,FALSE,FALSE,2.7170843934269495
AMACR,1.202,22.206,0,FALSE,FALSE,3.0351241441887393
AMBP,1.0512,46.303,0,FALSE,FALSE,0.5507416280921426
AMBRA1,0.47803,125.38,0,FALSE,FALSE,6.561682550671717
AMD1,0.45266,40.223,0,FALSE,FALSE,5.593041755183809
AMDHD1,1.3074,44.129,0,FALSE,FALSE,0.5373889487554983
AMDHD2,0.80666,41.842,0,FALSE,FALSE,2.071337204685466
AMELX,0.99333,15.811,0,FALSE,FALSE,0.0765279356990271
AMER1,0.45829,53.025,0,FALSE,FALSE,2.173213954200924
AMER2,0.9993,4.7472,0,FALSE,FALSE,5.558176727260783
AMER3,NA,NA,0,FALSE,FALSE,2.9915373184029703
AMFR,0.62667,75.862,0,FALSE,FALSE,4.995657610921657
AMH,1.5319,33.253,0,FALSE,FALSE,0.6231410136883455
AMHR2,0.77454,61.38,0,FALSE,FALSE,0.27267435144717306
AMIGO1,NA,NA,0,FALSE,FALSE,1.1188848775816962
AMIGO2,0.97643,23.655,0,FALSE,FALSE,1.3825211002124336
AMMECR1,0.34524,22.459,0,FALSE,FALSE,5.762030301435792
AMMECR1L,0.24854,36.829,0,FALSE,FALSE,3.57081706769371
AMN,1.0594,49.149,0,FALSE,FALSE,0.6809418372320418
AMN1,0.8794,33.048,0,FALSE,FALSE,5.66136041798187
AMOT,0.27181,66.985,0,FALSE,FALSE,3.5852969781970168
AMOTL1,0.56092,102.86,0,FALSE,FALSE,6.111780445212523
AMOTL2,0.5629,78.389,0,FALSE,FALSE,3.291747182337829
AMPD2,0.71747,91.315,0,FALSE,FALSE,2.3831301855539277
AMPD3,0.86345,82.309,0,FALSE,FALSE,2.4005864908169903
AMPH,0.62708,99.143,0,FALSE,FALSE,6.2193527490383556
AMT,0.85546,39.455,0,FALSE,FALSE,2.3972365945057343
AMY2A,0.56475,43.03,0,FALSE,FALSE,0.22081739578528156
AMY2B,1.31,59.316,0,FALSE,FALSE,4.342237615439946
AMZ1,1.7023,29.924,0,FALSE,FALSE,5.016872430174332
AMZ2,0.98295,36.702,0,FALSE,FALSE,5.528510553868376
AMZ2P1,NA,NA,0,FALSE,FALSE,3.8300155478032485
ANAPC1,0.22852,208.04,0,FALSE,FALSE,5.626421100053076
ANAPC10,0.88437,21.985,0,FALSE,FALSE,6.457346678347019
ANAPC11,0.88754,11.845,0,FALSE,FALSE,4.844886328942459
ANAPC13,1.6368,9.5953,0,FALSE,FALSE,3.286458961532014
ANAPC15,1.0425,19.826,0,FALSE,FALSE,3.040800073176127
ANAPC16,0.90074,13.147,0,FALSE,FALSE,5.399906205674832
ANAPC2,0.4693,84.255,0,FALSE,FALSE,1.5436715737920288
ANAPC4,0.64838,119.84,0,FALSE,FALSE,5.531056545087615
ANAPC5,0.81489,91.288,0,FALSE,FALSE,6.297551377411962
ANAPC7,0.55123,63.342,0,FALSE,FALSE,5.381084298404531
ANGEL1,1.0029,76.377,0,FALSE,FALSE,4.1895145201368695
ANGEL2,0.80599,66.002,0,FALSE,FALSE,5.54805248316059
ANGPT1,0.40969,62.241,0,FALSE,FALSE,4.31256602750816
ANGPT2,0.60999,62.933,0,FALSE,FALSE,5.528035761123429
ANGPTL1,1.0178,46.707,0,FALSE,FALSE,4.580291627731672
ANGPTL2,0.66133,52.797,0,FALSE,FALSE,3.7232722859595277
ANGPTL3,1.2219,52.705,0,FALSE,FALSE,2.329704536970771
ANGPTL4,1.2998,39.189,0,FALSE,FALSE,1.8410542541297625
ANGPTL5,1.1499,39.366,0,FALSE,FALSE,1.1120456521161777
ANGPTL6,1.2178,47.376,0,FALSE,FALSE,0.3416410652768107
ANGPTL7,1.2539,38.82,0,FALSE,FALSE,1.1623128507673177
ANK1,0.30606,210.42,0,FALSE,FALSE,3.9599494980307375
ANK2,0.27632,360.54,0,FALSE,FALSE,10.583362879337994
ANK2-AS1,NA,NA,0,FALSE,FALSE,7.368471079948984
ANK3,0.19159,370.95,0,FALSE,FALSE,10.205425082319483
ANKAR,1.0722,146.25,0,FALSE,FALSE,6.145081139252948
ANKDD1A,1.1535,63.533,0,FALSE,FALSE,5.246779869071236
ANKDD1B,1.1905,59.696,0,FALSE,FALSE,2.8781467965663823
ANKEF1,0.85208,65.075,0,FALSE,FALSE,1.6651679446585008
ANKFN1,0.82574,108.74,0,FALSE,FALSE,6.354837214221635
ANKFY1,0.46707,128.32,0,FALSE,FALSE,6.373125492711513
ANKH,0.47179,48.956,0,FALSE,FALSE,7.473236186486278
ANKH-DT,NA,NA,0,FALSE,FALSE,0.8305597209973449
ANKHD1,0.18149,230.53,0,FALSE,FALSE,7.159003177178248
ANKHD1-DT,NA,NA,0,FALSE,FALSE,3.9212796281587594
ANKIB1,0.4541,122.11,0,FALSE,FALSE,8.16168115367794
ANKLE1,1.3042,56.191,0,FALSE,FALSE,0.71282130927597
ANKLE2,0.8179,84.18,0,FALSE,FALSE,5.362798216556421
ANKMY1,1.1358,102.05,0,FALSE,FALSE,4.4920762486109895
ANKMY2,0.94389,50.367,0,FALSE,FALSE,5.2688138445256785
ANKRA2,1.1666,37.823,0,FALSE,FALSE,4.734698393854981
ANKRD10,0.812,26.954,0,FALSE,FALSE,7.243285740154262
ANKRD10-IT1,NA,NA,0,FALSE,FALSE,3.6136054197637173
ANKRD11,0.13032,195.66,0,FALSE,FALSE,6.9824467619161705
ANKRD12,0.5552,183.36,0,FALSE,FALSE,8.689764749399895
ANKRD13A,0.75123,81.271,0,FALSE,FALSE,4.5399528577695
ANKRD13B,0.59322,74.382,0,FALSE,FALSE,3.6271755345413497
ANKRD13C,0.37108,65.488,0,FALSE,FALSE,6.937462353904371
ANKRD13D,0.49064,68.792,0,FALSE,FALSE,5.178344427886771
ANKRD16,1.226,37.85,0,FALSE,FALSE,4.675893336461481
ANKRD17,0.12138,229.68,0,FALSE,FALSE,8.712731469018495
ANKRD17-DT,NA,NA,0,FALSE,FALSE,5.173150161571506
ANKRD18A,0.79234,110.56,2,TRUE,FALSE,2.8186880700283377
ANKRD18B,0.8132,111.76,0,FALSE,FALSE,0.786754730826697
ANKRD18DP,NA,NA,0,FALSE,FALSE,1.5334841036755311
ANKRD20A1,0.12363,50.926,0,FALSE,FALSE,1.9178701806648812
ANKRD20A11P,NA,NA,0,FALSE,FALSE,2.085510212559322
ANKRD20A5P,NA,NA,0,FALSE,FALSE,2.36290015687762
ANKRD23,1.7179,38.137,0,FALSE,FALSE,4.837803834055824
ANKRD24,0.99992,127.81,0,FALSE,FALSE,2.4716135629586966
ANKRD26,0.77693,208.71,0,FALSE,FALSE,6.732050766398396
ANKRD27,1.0103,129.7,0,FALSE,FALSE,5.17966165258559
ANKRD28,0.44721,126.5,0,FALSE,FALSE,7.945895673114808
ANKRD29,1.1306,38.016,0,FALSE,FALSE,3.1320511887504945
ANKRD30A,1.1606,166.35,0,FALSE,FALSE,0.2794938765531896
ANKRD30B,0.81801,202.15,0,FALSE,FALSE,2.934609319367068
ANKRD30BL,1.5804,18.389,0,FALSE,FALSE,6.815152093470695
ANKRD31,0.90641,185.97,0,FALSE,FALSE,2.380618132348629
ANKRD33B,0.55104,21.491,0,FALSE,FALSE,4.004942985221314
ANKRD34A,0.48542,27.086,0,FALSE,FALSE,1.7138742826442586
ANKRD34B,1.4419,4.3662,2,TRUE,FALSE,1.0109931476995717
ANKRD34C-AS1,NA,NA,0,FALSE,FALSE,2.5475556545076206
ANKRD35,1.0943,109.88,0,FALSE,FALSE,1.560935771365917
ANKRD36,0.72872,278.05,0,FALSE,FALSE,8.388954889797557
ANKRD36B,0.35869,135.7,0,FALSE,FALSE,7.099566853468415
ANKRD36BP2,NA,NA,0,FALSE,FALSE,4.230783647255651
ANKRD36C,NA,NA,0,FALSE,FALSE,8.543109776152118
ANKRD37,1.2913,19.748,0,FALSE,FALSE,3.437796743687837
ANKRD39,1.3171,20.265,0,FALSE,FALSE,3.640861483988152
ANKRD40,0.95203,35.453,0,FALSE,FALSE,3.4278010916100876
ANKRD40CL,NA,NA,0,FALSE,FALSE,0.2513045623230961
ANKRD42,1.0758,51.542,0,FALSE,FALSE,3.7787795756183633
ANKRD42-DT,NA,NA,0,FALSE,FALSE,4.461148982637499
ANKRD44,0.40003,116,0,FALSE,FALSE,8.029171926973998
ANKRD44-AS1,NA,NA,0,FALSE,FALSE,0.9301661385464663
ANKRD44-DT,NA,NA,0,FALSE,FALSE,0.26484127360030363
ANKRD44-IT1,NA,NA,0,FALSE,FALSE,0.962848353524406
ANKRD45,1.0777,28.061,0,FALSE,FALSE,3.8336608364093108
ANKRD46,1.0421,19.834,0,FALSE,FALSE,5.309116477237104
ANKRD49,1.36,19.626,0,FALSE,FALSE,4.042828427519807
ANKRD50,0.4648,112.03,0,FALSE,FALSE,6.677205419590238
ANKRD52,0.11339,115.96,0,FALSE,FALSE,4.397193532486236
ANKRD53,1.2386,30.062,0,FALSE,FALSE,2.363388694199515
ANKRD54,0.99641,36.207,0,FALSE,FALSE,3.363401859219349
ANKRD55,0.87801,60.589,0,FALSE,FALSE,3.515196203680228
ANKRD6,0.85054,82.254,0,FALSE,FALSE,6.172813668599505
ANKRD61,1.5689,8.3803,0,FALSE,FALSE,1.0525052623574003
ANKRD62,0.76421,98.788,0,FALSE,FALSE,0.688175192167708
ANKRD62P1-PARP4P3,NA,NA,0,FALSE,FALSE,0.8171316252361214
ANKRD65,2.0926,17.24,0,FALSE,FALSE,0.44024415074265605
ANKRD7,1.3219,30.783,0,FALSE,FALSE,3.544196104787616
ANKRD9,1.0789,19.156,0,FALSE,FALSE,2.4390665858972596
ANKS1A,0.57207,120.35,0,FALSE,FALSE,6.648683198387243
ANKS1B,0.32065,148.27,0,FALSE,FALSE,10.842202884080638
ANKS3,0.94914,80.704,0,FALSE,FALSE,5.454187937305049
ANKS4B,1.4982,20.185,0,FALSE,FALSE,0.5899918047120688
ANKS6,0.76905,77.935,0,FALSE,FALSE,4.479426056582241
ANKUB1,1.1012,49.333,0,FALSE,FALSE,6.791431837952298
ANKZF1,1.1709,86.011,0,FALSE,FALSE,3.689482648288517
ANLN,0.54227,135.14,0,FALSE,FALSE,4.645608895188246
ANO1,0.59081,124.04,0,FALSE,FALSE,1.9009805290272812
ANO10,1.2452,74.747,0,FALSE,FALSE,7.233408313484156
ANO2,0.95944,124.2,0,FALSE,FALSE,4.450015842956676
ANO3,0.80808,144.78,0,FALSE,FALSE,4.896288390202755
ANO3-AS1,NA,NA,0,FALSE,FALSE,0.5562833677144651
ANO4,0.59414,141.9,0,FALSE,FALSE,8.160039871515982
ANO5,1.0565,120.97,0,FALSE,FALSE,6.110217177901799
ANO6,1.06,117.51,0,FALSE,FALSE,6.105739171830681
ANO7,1.1497,115.84,0,FALSE,FALSE,0.7286361652446102
ANO8,0.6819,120.41,0,FALSE,FALSE,4.329020569230039
ANO9,0.95891,100.48,0,FALSE,FALSE,0.10678546334503795
ANOS1,0.20064,59.023,0,FALSE,FALSE,5.645517088767977
ANP32A,0.1398,33.934,0,FALSE,FALSE,5.978765160950292
ANP32B,0.36746,32.228,0,FALSE,FALSE,4.679952648937977
ANP32E,0.61953,35.327,0,FALSE,FALSE,3.7357951214111766
ANPEP,0.74521,114.6,0,FALSE,FALSE,0.8953149716172841
ANTKMT,1.6325,20.676,0,FALSE,FALSE,3.664760963151332
ANTXR1,0.3568,78.136,0,FALSE,FALSE,7.018497706766768
ANTXR2,0.76718,73.741,0,FALSE,FALSE,5.736423066710276
ANXA1,1.0635,47.897,0,FALSE,FALSE,2.485697718949678
ANXA11,1.0981,64.718,0,FALSE,FALSE,2.25040868748867
