"Compound.ID","Name","Formula","Sample10","Sample19","Sample32","Sample35","Sample01","Sample08","Sample09","Sample20"
"Amide-Neg-000248","Isophthalic Acid","C8 H6 O4",987750.099117721,1988201.25395274,2294186.51739183,580817.824449427,1081479.7163975,2121205.4994025,1676626.33062482,502204.595599694
"Amide-Neg-000070","Itaconic Acid","C5 H6 O4",12087539.1169631,8768955.70192134,5695107.31641474,6266509.99261517,6783141.51420831,3111189.08655996,3332168.84144069,2582459.40592369
"C18-Pos-000658","Ketamine","C13 H16 Cl N O",22590.2446654372,NA,107622.410111294,37102.535843856,46484.3867912039,NA,31176.6197973913,NA
"Amide-Pos-000335","Kynurenic Acid","C10 H7 N O3",806529.251690812,1012548.24995954,1408373.65810503,1281266.58907793,722081.76848474,2994252.27000147,1682420.02441771,2847850.00747854
"Amide-Pos-000150","L(+)-Ornithine","C5 H12 N2 O2",12388353.6052072,17345905.3140633,12519412.7723333,6392825.11112977,NA,17046723.9559991,12410560.6777121,NA
"Amide-Pos-000092","L(-)-Carnitine","C7 H15 N O3",24110432.6673503,49644537.549069,25761956.7957297,32939851.2230883,55522846.9434891,52519696.6007239,29395913.2247235,27384020.4857711
"Amide-Pos-000282","L-(+)-Citrulline","C6 H13 N3 O3",3225882.77294949,NA,2812453.80272618,1475111.15832413,3088631.19145624,4295207.56432697,1890295.35310591,2118866.95957379
"Amide-Neg-000001","L-(+)-Lactic Acid","C3 H6 O3",713767567.437745,602060808.357795,429597128.378345,422534634.826182,501056819.135076,400246168.714056,427826434.424619,290743750.863218
"Amide-Neg-000465","L-(+)-Tartaric Acid","C4 H6 O6",130201.388544494,151892.909439137,69347.485890066,51289.3867786755,76669.1984547122,79527.1883021795,69281.8431095783,141513.641344404
"Amide-Pos-000270","L-2-Aminoadipic Acid","C6 H11 N O4",2830883.29472283,2752219.2498794,NA,3352571.95922522,4962172.08838092,513449.668352364,2193529.60332571,1708098.6629892
"C18-Pos-000351","L-2-Aminobutyric Acid","C4 H9 N O2",2451835.70338496,44861.6607082749,218582.219608993,NA,NA,NA,1942070.79488136,NA
"C18-Pos-000078","L-Aspartic Acid","C4 H7 N O4",NA,34845246.7994299,65791299.4456577,36005362.419114,NA,45109676.8226146,28756253.9169447,NA
"Amide-Pos-000257","L-Cystathionine","C7 H14 N2 O4 S",5313626.91420949,1579407.88469658,2879503.21223461,1544125.98804123,2168487.09315182,5203596.73487256,1793217.71141361,2243283.2206442
"Amide-Neg-000464","L-Cysteinesulfinic Acid","C3 H7 N O4 S",61405.2851960137,154746.473487761,89007.8743339055,105642.566755903,69876.7124003998,129435.017063139,26081.9746550604,68439.5630572851
"Amide-Pos-000476","L-Ergothioneine","C9 H15 N3 O2 S",264241.187499637,91357.5239046652,513110.267950164,329106.788128964,529281.081987014,253942.79375633,555673.762856738,490472.848073338
"Amide-Pos-000037","L-Glutamic Acid","C5 H9 N O4",233778186.429776,325287743.667925,293248438.640739,189415757.127756,205177414.011033,306282877.08612,170354024.171178,181240495.974587
"Amide-Pos-000334","L-Glutarylcarnitine","C12 H21 N O6",989134.519457353,2902936.20416084,1940862.56255899,847895.623934893,791026.858026657,3038439.65305706,360776.028980992,369888.977525884
"C18-Pos-000007","L-Glutathione (Reduced)","C10 H17 N3 O6 S",284768848.438868,86636528.3017103,468972842.468166,NA,NA,172058947.383821,18203497.3734476,349557794.849827
"Amide-Pos-000231","L-Glutathione Oxidized","C20 H32 N6 O12 S2",5910226.33496546,5388878.1774431,6228750.96337591,5995965.08543422,NA,6760802.73019014,6420702.72852916,4485669.80196004
"Amide-Pos-000116","L-Histidine","C6 H9 N3 O2",13201658.2850732,22268500.8235803,25276842.9611624,8628378.4229286,32391149.2805536,29593363.0348758,1986882.58577668,5596365.08734681
"C18-Pos-000034","L-Phenylalanine","C9 H11 N O2",87771859.53959,NA,94186579.6736797,727816.338550713,NA,NA,NA,100664593.95057
"Amide-Neg-000056","L-Proline","C5 H9 N O2",9394674.28041085,11155234.980832,9008976.58922557,7481297.5258324,8641181.2648295,15451094.0484414,5325678.8709464,5097370.43461935
"C18-Pos-000032","L-Pyroglutamic Acid","C5 H7 N O3",NA,88257829.9204803,NA,101859596.540193,126115348.846399,164313329.926279,92776380.9691391,NA
"Amide-Pos-000511","L-Saccharopine","C11 H20 N2 O6",195270.456988177,184274.129800112,179853.194621337,141939.297371464,232105.876788083,220599.932919415,72582.8116313189,83115.7484932203
"Amide-Pos-000117","L-Threonine","C4 H9 N O3",10288602.0151414,22214208.84746,12365845.5697559,14518901.1762029,32351548.7403949,28862141.5005113,15147734.9173317,19198244.9533162
"Amide-Neg-000266","L-Tyrosine","C9 H11 N O3",1998190.81029754,1800044.73768495,1298769.58238831,982015.657768508,960830.333700906,1081178.12659463,1083222.20201936,660283.759418221
"C8-Pos-000376","Lactosyl(Ss) C12 Ceramide","C30 H59 N O3",78602.3903569766,906048.549956643,340594.103148469,819253.00882412,444546.969166426,1693992.63162767,148699.482157484,81631.5923371316
"C18-Pos-000656","Laurolactam","C12 H23 N O",80189.9200941364,64161.6984880051,67303.9811031443,109053.480354343,73194.2453968029,105358.248842602,102170.949342014,72792.6644438589
"C18-Pos-000053","Lauryldiethanolamine","C16 H35 N O2",80650090.8662754,88387104.8844468,104134623.796563,106986049.800932,61876368.7195522,103287160.064026,53568472.3845226,90546528.3087077
"Amide-Pos-000192","Lenticin","C14 H18 N2 O2",2666484.70118867,583426.750584921,801012.694289103,913687.422424512,4364479.21872868,10342090.8013836,2693429.29931014,483926.185989578
"C18-Pos-000567","Leu-Val","C11 H22 N2 O3",NA,143706.855535315,NA,94424.222669881,48313.0047940266,347051.506141222,88766.3790028396,100822.87117324
"C8-Neg-000066","Linoelaidic Acid","C18 H32 O2",4389961.5283325,4631889.73525759,1424566.32787588,7133764.99383435,6876668.34840666,5762144.79593974,6824733.62017229,2218077.35562384
"C8-Pos-000214","Linoleoylcarnitine","C25 H45 N O4",1341819.79187876,2660056.10358584,1542722.98479904,NA,6689366.02347485,5049518.59012952,3924942.31619342,533133.50519707
"C8-Pos-000532","Lpe 18:2","C23 H44 N O7 P",53973.621236918,164020.813437609,80913.4947673523,244713.794382979,361718.561680347,119449.075185479,267084.154801707,97963.1299884805
"C8-Pos-000565","Lumichrome","C12 H10 N4 O2",132896.047154908,142368.472758606,120371.30741276,72910.2859016388,104069.031723041,81134.0652109359,94865.4614156981,60487.500412579
"C8-Pos-000265","Lupeol","C30 H50 O",2204138.03122128,3283895.50625373,3570396.43458438,2799341.23495071,3817750.80965128,4332963.56408775,1911258.61513159,2077569.89951477
"C18-Pos-000498","Lysope(18:0/0:0)","C23 H48 N O7 P",183752.96605658,378651.783139859,448952.925217526,168773.356570364,350876.413347019,656868.979518424,176490.032495577,275789.046166344
"Amide-Neg-000061","Maleic Acid","C4 H4 O4",14405724.0253094,11314960.8202217,12442501.9679626,8565694.19891489,5500273.46020011,13199512.2159088,5627689.12390363,7952413.2472372
"Amide-Neg-000067","Malonic Acid","C3 H4 O4",12802741.6171581,5321921.17267846,3794097.14388584,11452829.699384,3581739.42585829,1270104.77428843,5525470.22901655,1979630.7030678
"Amide-Pos-000471","Malonyl-L-Carnitine","C10 H17 N O6",242626.506135001,601238.797714776,393495.263592079,163579.237600867,245039.971426408,493766.783856307,104891.19641478,90318.1160674479
"C8-Pos-000466","Mcoppb","C26 H40 N4",71906.5200030517,157415.74684003,379977.253091892,225375.566532328,735264.477671839,506543.233427102,NA,105522.333887128
"Amide-Pos-000244","Melamine","C3 H6 N6",2371826.37775104,2301859.83480539,2486441.3308531,2456134.5366423,3801457.72580628,1406401.01766576,6142494.4237931,5485777.39936489
"Amide-Neg-000292","Meso-Erythritol","C4 H10 O4",510109.522741364,509702.452541084,423425.025132886,327879.075322864,358527.714260531,1674707.96449522,230316.755359155,209281.471587848
"Amide-Neg-000334","Met","C5 H11 N O2 S",732108.285655375,1033895.91950573,510850.993288793,447083.320965283,441706.862592003,710020.750600663,511794.418976426,261337.950433788
"C8-Pos-000203","Methandienone","C20 H28 O2",5291158.59273542,6913161.01866637,NA,8582990.75922515,7643617.21596037,1002662.3034195,6330007.19549535,1066823.25958656
"C18-Pos-000311","Methyl 2-[(2-Methoxy-2-Oxoethyl)Amino]Acetate","C6 H11 N O4",2330758.77782792,732862.442684407,4013140.49786339,NA,NA,NA,NA,1413272.24299145
"Amide-Neg-000374","Methyl Acetoacetate","C5 H8 O3",651863.815205497,292182.989270305,NA,731623.107155165,NA,669599.900912492,221527.574816281,346910.611239113
"C8-Pos-000258","Methyl Deoxycholate","C25 H42 O4",753938.656505988,2502339.61498917,4482418.77815401,2826374.20526474,4807881.89574529,4229017.80564838,611847.01529825,1297044.78558942
"Amide-Pos-000464","Methyl Picolinate","C7 H7 N O2",360657.970513219,34134.2743093528,647014.755078058,316358.420666922,650774.04021377,658297.742651653,118783.042906309,128799.689272027
"Amide-Pos-000187","Methyl-L-Histidinate","C7 H11 N3 O2",3352897.81775165,6015226.51843172,6299554.87000271,NA,6247449.6103747,10818613.061987,3755522.84995817,6281843.26579599
"C18-Neg-000045","Methylmalonic Acid","C4 H6 O4",NA,8349636.35741808,6786429.43381949,2878210.03806049,6415392.1136328,NA,NA,NA
"Amide-Neg-000158","Methylsuccinic Acid","C5 H8 O4",2610644.53633459,2232674.42835216,NA,2351091.74678559,NA,NA,NA,1700334.66303897
"C8-Pos-000434","Minoxidil","C9 H15 N5 O",535711.858947671,NA,868465.430274562,892921.207304229,460638.158375033,792498.686525065,NA,487528.987789054
"Amide-Pos-000296","Mls001049111-01!Ethyl 9h-Carbazole-3-Carboxylate","C15 H13 N O2",287529.672199344,3927217.49567261,1170117.93097767,1097481.85710792,3935909.86751722,2898176.4331045,2752495.93015534,1523093.19893288
"C8-Pos-000076","Mono(2-Ethylhexyl) Phthalate (Mehp)","C16 H22 O4",37690450.3548897,56790768.9344039,50486556.8920937,60944960.8577539,58023429.8352617,66631322.593342,34088337.9667,29969814.1215559
"C8-Pos-000418","Monobutyl Phthalate","C12 H14 O4",813956.172432254,1202569.08979333,901807.149942474,700159.975696154,908205.192552535,1034911.21712934,613783.715441106,787226.063872704
"C8-Pos-000067","Monolaurin","C15 H30 O4",44219429.3982607,65777424.7704809,64642280.3377319,83810982.6374913,71861248.3429388,75408216.3548236,55596336.4786623,48859977.954519
"C8-Pos-000022","Monoolein","C21 H40 O4",107528446.512424,320240275.143441,271776259.324228,404573679.820455,329342794.230372,440261369.141036,195774898.04402,108877979.421481
"C8-Pos-000169","Monopalmitolein (9c)","C19 H36 O4",10766245.6411575,11326042.9680672,11225445.2771071,NA,10659176.5606041,12734832.4416067,11355705.4293525,11746284.8910892
"C8-Pos-000036","Muscone","C16 H30 O",52558524.2337237,159353052.59186,140607527.823008,189972858.464234,158056227.023576,218339321.847951,110297212.10669,77583395.7732883
"C8-Pos-000197","Myristamine Oxide","C16 H35 N O",2843369.14156605,6227871.3960081,4953248.28659321,7387610.89281657,6633329.64595206,8895341.19715074,3445842.33717858,2123439.899405
"C8-Neg-000069","Myristic Acid","C14 H28 O2",3613802.98732549,4887930.75204251,2911102.27178553,4187712.18656282,3033114.20245574,6648267.23520149,2427958.22925469,2206428.32382077
"C8-Pos-000229","Myristoyl-L-Carnitine","C21 H41 N O4",1598622.95312255,4571593.71139851,2014043.60341886,3838799.16575044,3843878.52276378,6428146.79774958,1596539.43378818,659450.130747679
"C18-Pos-000379","N,N'-Dicyclohexylurea","C13 H24 N2 O",2263040.95161448,41831.3218863068,122091.387826019,116417.688171594,238193.704620352,80640.9393940966,80145.6853412771,26372.0530002337
"Amide-Pos-000027","N,N'-Diphenylguanidine","C13 H13 N3",40658148.4466058,110160194.770755,18889150.3277478,10649226.3470412,66458226.6513161,35416787.9457646,165401157.171411,636844167.598119
"C8-Pos-000502","N,N'-Diphenylurea","C13 H12 N2 O",128922.69673839,113932.853601278,8400.53651982608,87834.1511664272,47121.474523498,122147.04527389,48747.9204633791,481124.2548583
"C18-Pos-000614","N,N-Bis(2-Hydroxyethyl)Dodecanamide","C16 H33 N O3",173034.580748371,59676.0452973894,100731.34420808,117128.316541044,117348.225355879,155424.347921285,71807.5358324464,151872.297172772
"Amide-Pos-000030","N,N-Diethylethanolamine","C6 H15 N O",167224482.147963,22382081.9697121,201762133.456882,75730172.1597466,77594556.3051383,178556105.028209,173717386.151113,508330093.256751
"C8-Pos-000120","N,N-Dimethyldodecylamine N-Oxide","C14 H31 N O",11986495.1290884,20674518.9490513,16589409.7820097,24790380.8964433,22361273.3772382,27710209.1695211,12872301.7847119,9268709.23254297
"C18-Pos-000461","N,N-Dimethylguanosine","C12 H17 N5 O5",351823.009197531,398106.160374507,825219.131855781,402830.475173047,NA,908893.728124289,364373.566847964,148337.992533527
"C8-Pos-000237","N,N-Dimethylsphingosine","C20 H41 N O2",1421237.95838874,3952995.65559511,3083793.77522123,4547752.07132302,3933472.58000877,5889035.63456922,2351659.86976341,1293283.6646056
"Amide-Pos-000214","N-(3-(Aminomethyl)Benzyl)Acetamidine","C10 H15 N3",5189108.28260397,769244.290776047,481107.561479379,573751.979550204,8114690.52980722,823432.478623507,561450.289961025,312903.594136947
"Amide-Neg-000281","N-(3-Chlorobenzoyl)Glycine","C9 H8 Cl N O3",1781752.26289923,1742992.79020214,1436947.01532376,899222.993507504,1408204.55897992,725696.206348471,1033859.95029878,571762.390640373
"C8-Pos-000212","N-(Eicosanoyl)Sphingosine","C38 H75 N O3",2292909.27769113,7534650.62198241,2676190.70205329,4226825.23764475,2577852.4227973,7313316.60107439,2233967.79741155,2210309.88588607
"C8-Pos-000028","N-(Octadecanoyl)Sphing-4-Enine-1-Phosphocholine","C41 H83 N2 O6 P",107803162.873342,291816651.76939,169301620.268125,164807176.522084,183083355.452654,260687475.986805,143106673.583834,154731922.933746
"C18-Pos-000035","N-Acetyl-1-Aspartylglutamic Acid","C11 H16 N2 O8",NA,84698021.4968891,NA,104719752.205089,NA,157194719.330446,76309366.224197,NA
"Amide-Neg-000466","N-Acetyl-D-Glucosamine 6-Phosphate","C8 H16 N O9 P",21919.5238344911,119048.564093127,43902.8387550162,39433.7466712619,13607.0056611039,141143.417003906,15500.0354971684,16700.0640352896
"Amide-Neg-000396","N-Acetyl-Dl-Norvaline","C7 H13 N O3",560874.744044085,398503.65396982,239742.239319103,256036.672354686,264546.954463127,206321.44492459,150100.795124474,188396.88393026
"Amide-Neg-000066","N-Acetyl-Dl-Serine","C5 H9 N O4",13726786.2558634,11696897.1510037,10888940.659428,6775003.31175093,7096766.76473065,NA,5608367.69708321,5314503.16355625
"Amide-Neg-000139","N-Acetyl-L-Methionine","C7 H13 N O3 S",5435092.20373539,1879068.56915198,2059191.48870903,2032658.51267138,1588700.77395112,1162116.05278803,926544.831353993,2132759.1762919
"Amide-Neg-000232","N-Acetylalanine","C5 H9 N O3",1848926.38908497,2559402.81206681,1823728.10438051,1184666.86061587,1267742.98891694,1910942.49597427,881423.675247677,892589.437627961
"C18-Pos-000057","N-Acetylaspartate","C6 H9 N O5",95653892.1680568,40843654.5390954,79014454.1907617,42249653.883375,39647667.1052416,51799855.9932066,31876578.8612806,NA
"Amide-Neg-000008","N-Acetylaspartic Acid","C6 H9 N O5",99530404.5381197,94429458.0392218,96689793.1003724,NA,NA,73654266.1946386,26732254.099608,79904348.2560111
"Amide-Neg-000363","N-Acetylglycine","C4 H7 N O3",833374.661107918,705057.608201545,642408.620951504,483997.054633333,489404.574908661,400571.079840518,409327.265208959,366197.717825675
"Amide-Neg-000473","N-Acetylhistamine","C7 H11 N3 O",31720.1371316325,60341.5411177358,88801.5679163504,20497.430042494,38716.4218061009,84037.0040605587,31271.3052995394,56380.7193909136
"Amide-Pos-000132","N-Acetylhistidine","C8 H11 N3 O3",5213547.16005245,11087405.377614,20013830.2315349,5534087.49548339,17958561.0099986,19826523.3028247,11469103.0938051,22346728.2081697
"C18-Pos-000459","N-Acetylmethionine","C7 H13 N O3 S",816723.930488608,375179.80898213,940110.123576565,364396.027143576,500151.909047718,578564.748796912,385811.746780236,539368.003223801
"Amide-Pos-000212","N-Acetylneuraminic Acid","C11 H19 N O9",2009042.56884587,5127581.63652854,4352513.23064889,2656278.73336632,943955.324902324,8555345.98168537,1610589.34943205,1664307.49184724
"C18-Pos-000323","N-Benzyl-N-Isopropyl-3,5-Dimethyl-4-Isoxazolesulfonamide","C15 H20 N2 O3 S",2140798.66569133,3380029.28053476,714502.317754985,2074791.96096322,2631185.2549702,2172146.65001785,2800806.05951551,3563000.82698817
"Amide-Pos-000403","N-Benzylformamide","C8 H9 N O",1054373.93385795,836479.360241416,963736.058829589,NA,1199270.16884282,NA,1425567.52946032,610161.858808659
"C8-Pos-000082","N-Docosanoyl-4-Sphingenyl-1-O-Phosphorylcholine","C45 H91 N2 O6 P",13469613.8643669,48101664.4458106,18995615.8139352,34994802.5625826,41898881.9083846,53565561.6374091,15346974.8015281,7889332.25456303
"C18-Pos-000607","N-Ethyl-4-Methoxybenzamide","C10 H13 N O2",NA,34620.1543708991,NA,65366.1492174715,NA,198022.058783175,37097.9121232586,52384.4983625285
"C18-Pos-000443","N-Ethyl-N-Methylcathinone","C12 H17 N O",1159537.7615975,881080.149066003,1029107.60283088,1104946.03953391,876621.91736373,911260.545282193,625158.929357273,586341.380961151
"C18-Pos-000143","N-Formylmethamphetamine","C11 H15 N O",14145386.821777,6893402.68403557,NA,1790564.96789395,NA,NA,8078694.60648692,NA
"Amide-Neg-000326","N-Formylmethionine","C6 H11 N O3 S",1133207.09417292,608720.89655886,570407.29098969,427840.452700824,448191.840195915,521214.397092578,315950.20654215,362035.909797159
"C18-Pos-000568","N-Fructosyl Phenylalanine","C15 H21 N O7",NA,153813.322848659,341811.087202055,87690.7537600423,190544.310793962,NA,64788.0998915738,256138.909483909
"C18-Pos-000611","N-L-.Gamma.-Glutamyl-L-Leucine","C11 H20 N2 O5",81074.3556315477,93729.8828931998,89342.2941475694,121644.305793004,94917.0566478989,192919.800168219,126900.593026466,61945.6891330082
"C8-Pos-000356","N-Lauroyl-D-Erythro-Sphingosylphosphorylcholine","C35 H71 N2 O6 P",140854.675631975,875391.787324908,274811.735222423,623591.470796751,605154.12015596,1986522.95260982,217047.126717337,144313.330048654
"C18-Pos-000577","N-Lauroylethanolamine","C14 H29 N O2",173766.306655321,NA,304689.119254594,218791.357935666,NA,NA,NA,131534.210222925
"Amide-Pos-000137","N-Methyl-D-Glucamine","C7 H17 N O5",NA,NA,248570.303515428,679403.257929629,NA,351461.541640919,20976197.3204302,1119205.82109924
"C18-Pos-000299","N-Methyl-L-Threonine","C5 H11 N O3",1048902.78826857,3955368.7378614,3444961.18437351,4636761.46424041,NA,4715148.96787544,259062.580576895,NA
"Amide-Pos-000394","N-Methylimidazole","C4 H6 N2",1832261.61463673,1067387.5854709,NA,1241349.13473244,NA,1423716.8825939,967823.600881683,1166045.6867728
"C8-Pos-000176","N-Myristoyl-D-Erythro-Sphingosine","C32 H63 N O3",1868930.92335011,10789141.4475336,6356622.88765369,11731436.430147,6826889.29552602,6560832.52889208,3716016.47283475,2551797.99204332
"C8-Pos-000464","N-Myristoylsphinganine","C32 H65 N O3",181278.798462768,535537.582725697,420956.37705881,738479.67962644,441913.36341995,NA,298299.251983575,198837.956239023
"C8-Pos-000134","N-Nervonoyl-D-Erythro-Sphinganine","C42 H83 N O3",2491993.24101409,12307850.1845485,5129928.34374601,10055485.8510039,8780888.3678756,21174974.6708055,2618631.57448736,1272644.94517675
"C8-Pos-000112","N-Oleoyl-4-Sphingenine","C36 H69 N O3",10462932.7465249,31371877.3655119,30112517.859047,22736629.1278255,10249550.7334918,29985063.5110288,18818653.3388428,17886797.9267714
"C8-Pos-000090","N-Oleoyl-D-Erythro-Sphingosylphosphorylcholine","C41 H81 N2 O6 P",19857661.6027186,46593915.0793104,34926894.1081964,38436006.6260675,23861001.7715447,43535804.8416835,33808887.1793201,32547132.8340934
"C8-Pos-000184","N-Palmitoyl-D-Sphingosine","C34 H67 N O3",2328998.65939013,10692396.775755,5733093.26217961,9898161.57797374,6503483.77551407,9283041.34300781,3453342.46955755,2240383.62628117
"C18-Pos-000519","N-Phenylacetylglutamine","C13 H16 N2 O4",229072.983482478,121422.802897063,202747.297705893,248261.01604799,107140.117083744,241368.64080834,515905.852929547,157262.147345667
"C8-Pos-000077","N-Stearoyl-D-Erythro-Sphingosine","C36 H71 N O3",20664771.0519799,66100559.5902109,35605709.5150154,49215534.0346066,21579514.1753705,65112890.1899467,28258450.7525197,20101778.6183756
"C8-Pos-000326","N-Stearoylsphinganine","C36 H73 N O3",1027151.61719709,2016198.35547699,1537592.16113959,2157692.53167651,855068.082928067,2578632.50596647,976386.193373708,571336.129749633
"C18-Pos-000509","N-Succinyl-5-Aminoimidazole-4-Carboxamide Ribose","C13 H18 N4 O9",487155.818113284,NA,565927.394318898,NA,319748.589778528,NA,NA,406583.131007775
"C18-Pos-000609","N-[3-(Dimethylamino)Propyl]Dodecanamide","C17 H36 N2 O",116310.310314495,186555.201222398,56522.6023075423,196076.598823886,109900.179005165,135377.266555268,41366.9327963526,99879.1515513853
"Amide-Pos-000110","N3,N4-Dimethyl-L-Arginine","C8 H18 N4 O2",22359885.0233065,22521821.1596592,23502564.7749623,26764345.5025041,19283636.409715,35649307.9946606,38981521.6396443,23322766.2481905
"Amide-Pos-000112","N6,N6,N6-Trimethyl-L-Lysine","C9 H20 N2 O2",27042757.4781255,33793358.2552777,31203835.8044648,21571778.3197583,35629581.0131683,33996749.8267407,24825800.2782902,22915893.1144869
"Amide-Pos-000167","N6,N6-Dimethyllysine","C8 H18 N2 O2",5168850.9270765,470261.591664449,518383.914576137,14478863.0808361,7081381.57567677,7915162.96228735,4093051.01507959,4756726.40858824
"C18-Pos-000320","N6-Me-Adenosine","C11 H15 N5 O4",2923475.50791439,1447348.12754919,3171571.42402044,3615149.83920193,2904966.14246086,1011089.313716,1870756.43673299,1199102.47772678
"C18-Pos-000412","N6-Succinyladenosine; Lc-Tdda; Ce10","C14 H17 N5 O8",1491685.04669886,1624680.07546484,1082145.53287852,951633.285054166,NA,1477777.95187816,1134038.38458674,806130.535845389
"C18-Pos-000441","N6-Threonylcarbamoyladenosine","C15 H20 N6 O8",433243.446242583,288713.736897388,584826.926590165,571609.060823482,724120.153674691,1165953.01297379,466940.331535122,472853.489523029
"Amide-Pos-000108","N8-Acetylspermidine","C9 H21 N3 O",36367579.1804399,37602142.4259943,27176653.3963809,30727746.572125,25443701.7039042,41289919.9704472,23460043.5923679,34595815.3465761
"Amide-Pos-000446","Nadh","C21 H29 N7 O14 P2",176067.586661306,213617.047427421,850217.564314484,118460.215681845,230574.445342094,546769.879333422,104710.686299907,250104.559359062
"C8-Pos-000080","Ncgc00347859-02!2,3-Dihydroxypropyl 13-Methyltetradecanoate","C18 H36 O4",7948049.77980292,40934230.0981447,32738811.8861066,48153579.8917076,38549417.9901454,60732245.5073932,24092230.6120491,12267443.1366558
"C8-Pos-000280","Ncgc00385670-01!N-(10-Hydroxy-10-Methylundecyl)Acetamide","C14 H29 N O2",2042434.68082806,3118385.33872704,2479943.19947708,3503943.70566819,3176718.86361152,3854685.70676887,1641808.32687852,1429423.72060633
"C8-Pos-000478","Nervonic Acid","C24 H46 O2",99722.2259759378,406353.510122916,288408.823726665,573479.211488603,426928.312611449,680964.248957093,142043.152245403,146381.22619194
"C8-Pos-000060","Nervonic Ceramide","C42 H81 N O3",18157983.5903222,80036764.910899,41621504.1239675,83129514.9490275,76728637.0814326,105487645.565502,18032100.0567056,9484148.96425853
"C18-Pos-000056","Nicotinamide","C6 H6 N2 O",56540687.4658596,67662178.489599,97776136.1048516,61790456.827867,79832644.7155096,NA,NA,55153992.2656355
"Amide-Pos-000283","Nicotinamide Adenine Dinucleotide (Nad+)","C21 H27 N7 O14 P2",3864591.62541533,4256826.30729589,3699473.53932603,2689237.13891951,2766554.83963625,2394065.80673817,2141738.26348143,2805048.95329665
"Amide-Pos-000520","Nicotinamide Adenine Dinucleotide Phosphate (Nadp+)","C21 H28 N7 O17 P3",104220.957806224,89339.8364720959,166304.566892218,51319.8118961596,106915.09001313,176510.862337602,NA,127330.912505151
"Amide-Neg-000051","Nitrilotriacetic Acid","C6 H9 N O6",16148659.1992625,17536310.4509177,12589643.6536912,15555829.6979749,NA,10322166.3911995,NA,7678418.0521796
"C18-Pos-000312","Nonaethylene Glycol","C18 H38 O10",2685992.64246127,2884260.72644572,2375567.77762924,546616.703457403,1459990.64806822,2224107.70705561,2441320.3757832,2147060.35291086
"C8-Pos-000367","Nootkatone","C15 H22 O",1055152.9264625,1200347.65124784,821343.406897214,549216.056610566,1364995.66202562,1849541.41925025,1163183.69268929,1499623.70579903
"C8-Pos-000322","Norethandrolone","C20 H30 O2",2688493.67456676,1221569.82599237,731564.016125115,998353.230725524,786939.635426667,1386105.26352031,763051.413483927,677775.670711966
"C8-Pos-000535","Norgestrel","C21 H28 O2",326012.769772581,263519.751893205,167530.075975376,206354.14758061,175158.058577265,56529.6359216684,77722.2253447187,61895.9518143365
"C8-Pos-000578","Norsufentanil","C16 H24 N2 O2",70651.0228288069,67415.3850816299,40740.2552525606,50975.5113100508,57520.2065309376,71497.402123138,32422.4397129438,47284.9263952445
"C18-Pos-000324","Nudifloramide","C7 H8 N2 O2",NA,1477968.65464631,NA,1215405.13466041,NA,2751718.11934262,782622.491476071,NA
"Amide-Neg-000412","O,O-Diethyl Phosphate","C4 H11 O4 P",NA,500191.633796551,217709.928865719,NA,271551.910490642,125934.703025278,147767.248648404,120048.431346696
"C18-Pos-000550","O-3-Methylglutarylcarnitine","C13 H23 N O6",28184.5520962947,NA,191469.572922104,NA,40125.6942155381,407093.52541175,NA,50182.0034625414
"C8-Pos-000409","Octabenzone","C21 H26 O3",864972.331322675,797460.115032884,1120934.75111752,1197621.76350165,1284275.55231244,NA,369718.835611275,357673.722857492
"C8-Pos-000089","Octadecyl 3-(3,5-Di-Tert-Butyl-4-Hydroxyphenyl)Propionate","C35 H62 O3",46603561.5955611,42192330.461005,37336025.0822761,45342710.6207897,46311170.9640796,30582605.7387904,40261317.0360652,42462636.6042389
"C18-Pos-000642","Octanoylcarnitine","C15 H29 N O4",34535.0949330829,116029.142043739,67395.6239192717,112721.062618993,49166.7599767486,116843.342412581,130457.86007926,21813.5144757491
"C8-Pos-000275","Octinoxate","C18 H26 O3",1961518.00381853,2284401.7147623,NA,2097972.64635599,2632006.55457063,3415781.57945875,2865578.75293616,NA
"C8-Pos-000222","Octyl .Alpha.-Ketoglutarate","C13 H22 O5",6639492.48220381,6568607.52274146,2452872.29730947,6796948.16727162,5411552.2822339,4321688.07357752,4694497.26106639,3706322.04374282
"C8-Pos-000079","Octyl Decyl Phthalate","C26 H42 O4",28303694.1753993,49099455.4508291,39379314.5467611,52264955.3934715,47639988.5012416,61080444.5377732,22095210.7137822,18657076.1418854
"C8-Pos-000496","Octyl-3,5-Di-Tert-Butyl-4-Hydroxyhydrocinnamate","C25 H42 O3",NA,257456.10896491,91134.5792968217,285206.151362906,541965.410866099,421975.506750931,106481.214799218,NA
"C8-Pos-000246","Oleamide","C18 H35 N O",274653.82152847,2639404.07221928,2827939.55041717,2999213.25224103,2424170.32947109,5304481.61470038,1797378.1423268,1035055.62517341
"C8-Pos-000266","Oleoyl Ethanolamide","C20 H39 N O2",1846516.93448641,1994104.86168466,1189057.73588972,2298327.31570999,NA,4327349.45973478,1544725.99470459,NA
"Amide-Pos-000405","Oleoyl-L-Carnitine","C25 H47 N O4",435036.271728218,714236.96277855,613412.326528561,1347178.44038371,1459587.12274495,1472374.48245547,826475.043940099,261998.652699207
