gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
PRR7-AS1,-1.1911707347210456,1.1564323851722456,-0.19634900979894993,0.8461731802850209,0.9878935741600945,-4.699590909023937,Glia,M
PRR7,6.025433386314243,2.045600801190457,0.7943961455484216,0.4356092095986096,0.9327196007739565,-4.643417864190346,Glia,M
DBN1,7.790577978249431,4.376440533032814,1.5939344728521208,0.1254842871114262,0.8868494432881195,-4.4000984836768,Glia,M
PDLIM7,3.4660066042331388,2.7527905127118046,0.5564666414043172,0.5836134024436969,0.9547813149634157,-4.684869122421176,Glia,M
DDX41,-5.929564555972247,1.8889743718488428,-1.0058377419604438,0.32563271022004425,0.9173143864326427,-4.6059073613535775,Glia,M
FAM193B,-0.9662215570881383,5.306387071849601,-0.3386614292595131,0.7381358250596031,0.974931303248589,-4.837955302206622,Glia,M
TMED9,14.313549174230538,2.461875258264165,1.4968481540081624,0.14890781436738323,0.8924742775861052,-4.486324763811858,Glia,M
B4GALT7,2.898951076431427,1.4839520307556024,0.46561585148826046,0.6461525871872293,0.962448798202157,-4.682416156378532,Glia,M
ENSG00000247679,-2.435803561696769,2.5963151584293453,-0.41855781464933095,0.6796730564539671,0.9665577825779876,-4.699456570097575,Glia,M
ENSG00000291283,-4.697670492819529,4.6563865100618305,-1.349415769768285,0.19118300712329483,0.8975341326020173,-4.498126819033831,Glia,M
ENSG00000290968,-4.829720344126406,4.170252047271799,-1.3340320756468849,0.1960934293827782,0.8979478651315422,-4.5099280600399885,Glia,M
ENSG00000291113,3.824498495985313,2.744811044777894,0.6103483266592914,0.5480017076919232,0.947237129999254,-4.677519017790757,Glia,M
ENSG00000250101,-1.8795462342584033,1.8351463762205424,-0.3068808519341763,0.7618738906134566,0.9763914499174189,-4.698147082609117,Glia,M
FAM153CP,-4.242786708845645,1.6796993527083082,-0.8355815905477889,0.41254101683787237,0.9307639597868501,-4.63616465284718,Glia,M
RMND5B,1.6966513856361092,4.46759969923564,0.42590540217588024,0.6743920309043567,0.9659244975789846,-4.765253561764758,Glia,M
NHP2,9.817097572837778,3.520896469046925,1.3131808571371704,0.20290629766110635,0.8979478651315422,-4.52678743603278,Glia,M
ENSG00000289726,-2.976044210620075,1.6174217164216325,-0.49767992287915463,0.6237400215535265,0.9605928638477674,-4.681023365455952,Glia,M
HNRNPAB,4.824346675498355,4.467622900523733,0.9902892324626557,0.3330006091910317,0.920564414707065,-4.632303229981656,Glia,M
