"Compound.ID","Name","Formula","Sample02","Sample03","Sample04","Sample06","Sample07","Sample13","Sample15","Sample17","Sample18","Sample21","Sample23","Sample24","Sample26","Sample31","Sample33","Sample37","Sample40","Sample41","Sample42","Sample43","Sample46","Sample47","Sample49","Sample50"
"C18-Neg-100700",NA,"C18 H36 O4",35838.3945358689,28701.9102114688,28897.7841489631,37042.6974027816,28923.9058562918,20330.2556103752,26731.9977557406,55057.460260342,32490.9928949095,32389.428476775,24561.9433908659,25321.0545425402,26516.3288575207,24543.8244972582,38646.39645123,34436.2724142369,23672.1734295109,39477.5068045369,24316.8172929307,NA,23240.1788578755,22980.2771517,26594.2051939846,45319.9743278166
"C18-Neg-100701",NA,"C11 H16 Cl N O8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53608.8651650973,NA,NA,NA,NA,NA,NA,NA,NA
"C18-Neg-100702",NA,"C6 H7 Cl N4 O5 P2 S2",32556.3707152575,41566.106499204,41638.7987541195,22309.8064831533,32055.4590299892,46197.3924330439,37657.7267875285,33467.3245658853,50725.1734826047,38499.5375827224,49496.0584744901,41348.1119702642,46366.0701112723,35009.9814345956,44609.2869872514,28309.2730797056,47397.6549037866,37098.8117482081,40178.100031038,51378.5966314839,53401.1914513432,41750.1370683106,36526.4593121957,39234.7401825328
"C18-Neg-100703",NA,"C2 H5 Cl2 P S",14164.5421890389,NA,14014.0964875952,29590.2083887639,NA,39177.5268140095,19301.8313687074,NA,NA,NA,NA,NA,NA,NA,NA,53118.629601286,18912.1303906121,NA,NA,NA,NA,35321.5346988834,NA,NA
"C18-Neg-100704",NA,"C6 H10 O8",7202.38746705362,19571.8970702453,18065.0700843346,22075.753836968,33356.3317863746,12256.7745597558,NA,12065.2773899259,22491.6058094622,NA,20521.7715757932,15952.0492919674,18000.7435740292,16787.8305387496,12433.9425468736,15263.8368574146,13721.4099087305,15649.7418738654,NA,14941.8543104875,52425.203299328,28813.7002168107,47514.0926160796,14819.009989093
"C18-Neg-100705",NA,"C13 H22 O2",NA,21351.3927127639,39915.1749588252,40705.6855761084,43348.3157030825,47072.7248099729,51949.9514412485,37997.4634306074,30803.4747156093,29526.8450080212,34123.6000100749,52416.5477179111,37981.2839677378,27220.3228121307,29993.7158116504,NA,18689.0187029191,21196.1108019517,20402.2563845194,NA,16704.2748654671,28495.3189695507,16789.7149159637,19184.1145652424
"C18-Neg-100706",NA,"C23 H40 N4 O3",19776.3028394796,50745.5846760133,40863.9691841084,41477.3745090874,29400.8926446907,45342.8193613255,32079.6223077124,30266.67561729,16290.2990658386,19632.7203464762,14744.9512962501,15819.4147065219,42148.9198240733,21416.3449032345,25453.6832627479,23770.8851149908,15119.7322200094,29308.0067297639,18207.983076113,45419.3930507652,20989.5953066933,6792.04932724453,13632.3270329787,22144.7117226782
"C18-Neg-100707",NA,"C4 H4 Cl N2 O10 P3",19882.1481947112,27462.2989917334,27141.527808213,6833.26831741696,19002.1943852902,20751.6846643456,19446.8819625005,NA,39726.2454418588,16024.7769609532,34548.73962913,31194.5007058214,50286.077075994,36344.0228719312,39910.5716453213,8698.12317667433,23551.3240723716,21007.0122753985,20110.2806515687,29874.7634426758,42916.530459739,22693.652037759,18190.1126868417,18436.8186398636
"C18-Neg-100708",NA,"C18 H22 N4 O",35745.5487513845,48098.7285767763,26613.6708936363,27444.1043775949,20975.6436583813,23866.4266184341,21856.0720823955,NA,NA,21431.2094210173,17798.3636509206,32275.3344530045,30007.5486559726,23430.7358016506,20659.6633381655,NA,20962.549592267,20913.3131727443,23772.0084623345,16399.6946128582,18688.2093874935,20771.2182188238,21038.813341456,NA
"C18-Neg-100709",NA,"C17 H33 O2 P3",38887.308702722,47842.0180417541,22039.4124734395,25319.9736501677,NA,22323.9045891225,23690.4674873434,29562.5995271675,25716.3165872119,22813.3748817173,NA,37152.2153827557,30095.1877916965,23135.54571141,21889.7083340357,19668.8559217204,22141.7714489756,23027.1993256547,27169.0144346869,18384.6624687722,18422.5332879181,18243.7172916903,23161.5170054605,16432.6721820543
"C18-Neg-100710",NA,"C2 H4 Cl3 N2 O5 P3",28272.8380797931,40690.1949275118,42171.4685617813,NA,35402.3535526018,38381.6348216033,30393.6298629615,23750.0894934916,NA,32238.23723058,47182.0202803824,40839.5878255788,18194.822536728,31586.0392379374,NA,12705.9287246097,45664.6187173137,35435.3462190478,12808.5324443644,39630.1814551985,15335.788897257,35181.6620480444,24901.1706579426,36726.1181315234
"C18-Neg-100711",NA,"C11 H22 N2 O4 S",NA,NA,NA,NA,11690.8120018539,16272.529569233,8122.56901674963,NA,NA,47112.1592587502,NA,NA,NA,8467.33865004327,NA,8537.54741841634,12179.4161323521,5700.92804258646,NA,11268.0906898933,NA,12878.2438724951,NA,7253.0536680958
"C18-Neg-100712",NA,"C23 H50 N3 O2 P3 S",13273.1079941645,24163.2538368692,29894.3918421798,19157.4343073067,21082.5718765447,15199.7296850962,13922.1658256013,13465.4656630765,NA,23541.4661672993,7105.74865904609,12609.21387275,13685.5660150248,NA,6353.78018133744,12162.6952426653,9061.1964967161,22497.1621141515,30046.2874983386,47090.9608907339,10857.5349065064,10263.5582264714,16828.1967446758,30663.4737355669
"C18-Neg-100713",NA,"C20 H25 N2 O2 P",NA,6166.75156807533,NA,NA,12401.2336770396,9290.78710376322,NA,10174.9622666288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7491.9996946417,46923.4099893686,NA,NA,NA,NA
"C18-Neg-100714",NA,"C13 H24 O S2",NA,46603.9824241291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C18-Neg-100715",NA,"C8 H5 Cl N O4 P",41373.6613180599,40590.183791029,40188.7640643572,40697.3819591843,35381.3124400962,32154.9523782165,34872.7355956366,37118.3823319597,42849.8014798184,32369.3601049815,40349.9274225342,41212.1714741226,41595.5222792919,46415.8550449511,38609.7243044039,34063.7867765998,38948.4363951304,34878.7651260627,38087.0398858884,38100.1363715947,45609.6200955308,36266.3012383011,31616.323056475,41405.6321494085
"C18-Neg-100716",NA,"C23 H10 N6 O4 S",17618.6751282965,3879.48428124997,NA,NA,NA,5683.2781368207,NA,NA,32279.0513531844,NA,27650.9625761393,19102.4681675113,43385.8132584027,20777.7587316169,31079.9659390722,9901.41199723387,NA,NA,NA,NA,36772.7526776182,NA,NA,NA
"C18-Neg-100717",NA,"C6 H14 N9 O6 P",7714.48967443417,19131.1576894322,NA,42637.6027009142,13589.741741146,6253.04677398871,7904.54449866767,27197.1963544254,30726.3777802512,24447.966124902,22603.7565795768,10167.8396168536,12311.2106766769,13121.9346886244,34085.547125885,NA,7419.4672860145,24721.0407042644,22530.5478033305,27408.4206871117,41216.0822498304,33279.5821386122,28833.1508730985,40228.5960138521
"C18-Neg-100718",NA,"C22 H36 O6",22435.4712554983,42633.9008050793,34182.2117934954,40498.2795391862,34286.2881837233,36656.4316244792,31748.6098688766,34271.6090375997,28808.8392815328,29665.076887326,24391.2266190519,25691.234523087,36045.3344072949,26929.7771217674,26384.151951832,26696.2858157027,23096.4254066055,28293.3137445966,26964.8365487101,34074.429972042,22727.3597183316,21555.710683103,24015.2319237007,22990.252562107
"C18-Neg-100719",NA,"C8 H8 N7 O3 P3",13831.1517624082,21733.5016656174,16928.1038392117,10545.867738077,28326.9212145643,16462.9926116041,15639.2984576021,NA,17180.9244006815,35532.1810958886,23971.2031648903,16486.8271136948,NA,18260.8351126287,NA,10145.7942851868,NA,11353.9937093053,16055.3755001961,41446.4658696318,7660.58742541561,14844.6475872837,13868.0314868811,20876.6405333944
"C18-Neg-100720",NA,"C7 H16 Cl N3 O8",NA,11388.8892815623,NA,NA,NA,27334.1515904169,NA,25405.6904081601,NA,20623.7873918902,NA,NA,8980.0738903951,NA,13534.4298680707,NA,27084.0162029738,NA,NA,NA,NA,NA,18210.0312007111,NA
"C18-Neg-100721",NA,"C11 H12 Cl O P S4",31434.2875402167,26515.0052554897,30480.0942888411,38914.0855566451,22474.2237709879,25100.7040179255,29125.8521289389,25567.8565142217,21361.1918137155,15546.0632902744,16818.4960431177,18858.6231649339,23134.3544369361,30611.073453643,21364.1935602402,27309.5014529191,34687.4913358956,24780.0538249821,26734.0541231355,21182.3050754907,24065.9718922203,22810.1535935613,28303.9415533201,28795.1320879572
"C18-Neg-100722",NA,"C7 H4 Cl N8 O P3 S",5478.15773813636,14835.8566380658,8615.72953912519,33746.2012223164,NA,31956.0482486452,37376.2227566526,35263.6963934857,NA,NA,NA,NA,NA,12829.6729373234,NA,26232.7974400326,28492.9863343873,10100.5801563735,9301.30251282444,NA,NA,13625.637156574,19195.3191761508,15868.8424119035
"C18-Neg-100723",NA,"C4 H5 Cl N2 O S3",21622.2537068639,18715.029434203,16439.3381201308,32105.2691978922,19755.5913651109,19515.5361547532,33786.1057985671,36194.9651293038,NA,21418.4784005207,NA,NA,NA,14726.7889446018,NA,18834.3277622262,NA,20285.5842566051,21329.5837134984,18145.9644966014,NA,16574.1656304284,23891.8281893727,19563.9494362552
"C18-Neg-100724",NA,"C8 H13 Cl2 N3 O S4",17365.0288919313,10189.0701910462,10666.590633006,30603.2208389609,8165.49725654432,NA,11402.0313400797,15877.9577178003,14490.0179505308,5014.56799039066,8915.75095971514,10580.2041332982,18482.2025706948,11698.557732351,NA,27486.1449461304,12442.7686397762,16703.1766314883,NA,NA,17204.5887566791,12581.8823932907,11716.1923034702,8715.15743259249
"C18-Neg-100725",NA,"C6 H8 Cl N O6 S2",NA,NA,NA,18670.9529271395,NA,25117.0554335423,25973.7745123776,14580.8750402309,NA,NA,NA,NA,NA,NA,NA,23526.7134076974,NA,9103.85119756908,NA,NA,NA,29013.1780686919,14489.9397194246,NA
"C18-Neg-100726",NA,"C13 H20 O S2",23170.4401309273,18495.3209268161,20130.837130611,27394.2319100946,21268.4045368053,20288.4814953079,17961.8836922282,25187.7498123414,21477.6991731203,22040.1366909912,22242.9220408912,20275.8706438053,18246.5124374967,18434.9313969492,19682.9962700152,12702.4284518487,22179.2407614112,20978.8879629055,18315.6580271779,18503.971155889,23768.9050571918,20759.5687122663,19017.9498386899,19193.1463559896
"C18-Neg-100727",NA,"C5 H11 Cl N8 O5",10395.6549743298,5808.53820306713,6354.53431540911,7780.04962017987,8098.19426932112,7160.5935872634,7761.13278837743,7331.53262525161,8394.7410087557,5806.05944636522,7108.03223268905,8864.80305786785,NA,6088.95076344252,NA,10716.6799025552,6742.48138666504,9696.88287274586,7766.54439614015,8140.72649700738,8375.50630795382,4903.90241036334,8624.77016971485,7607.90667780066
"C18-Neg-100728",NA,"C7 H N2 O2 P",NA,NA,NA,5851.96742410485,NA,NA,NA,NA,NA,NA,NA,13739.95514018,NA,NA,NA,4794.25265684561,NA,NA,12595.5834258371,NA,NA,5194.35285116883,12203.9261551241,11964.0812616291
"C18-Neg-100729",NA,"C H Br N3 P S",5369.23640133464,NA,NA,NA,NA,NA,NA,8641.27563257286,4774.11923419832,NA,NA,NA,NA,11309.7954652094,NA,NA,NA,NA,NA,NA,13225.5060856804,NA,NA,7783.43171992449
"C18-Neg-100730",NA,"C H Br N3 P S",NA,4706.99517415318,10904.0756714571,5527.78923083901,NA,NA,9215.28993537572,NA,NA,NA,5373.78066647709,NA,NA,NA,4192.05768655871,NA,NA,NA,NA,NA,NA,6776.92331849099,NA,5663.47761410066
"C18-Neg-100731",NA,"C4 H6 N P3 S",6713.42021357427,NA,NA,8600.5434675636,NA,NA,NA,NA,3845.69045887671,NA,NA,NA,5733.95972935339,NA,4591.44112440078,4441.85806920121,4228.31563542715,NA,9973.87409890725,2580.14403669019,NA,NA,8565.62817782461,3682.75799279807
"C18-Neg-100732",NA,"C H Br N3 P S",3947.76380428007,NA,NA,NA,NA,NA,NA,4126.25587037488,6277.67654818652,4089.62157710473,NA,4952.9274032659,NA,8845.29344120093,NA,NA,NA,NA,5218.92897680608,NA,7341.43460740478,NA,NA,5663.47761410066
"C18-Neg-100733",NA,"C H Br N3 P S",5723.88051819383,NA,8099.25480965642,5527.78923083901,NA,NA,4245.29494502767,NA,5275.83175846374,NA,NA,NA,NA,8095.12388328167,NA,NA,NA,NA,NA,NA,NA,7489.10504017933,NA,NA
"C18-Pos-100001",NA,"C7 H5 N6 O P",729533224.931838,701834560.331147,682006068.269395,728272658.678224,690368505.368969,675795109.231644,749331326.489419,743461880.932566,728192972.368493,730744567.754386,713427442.366039,760619117.808858,746584857.035736,685202809.516288,702011205.261438,755087771.180111,722479327.977028,716940910.262833,717320901.958736,694027556.297735,728201523.373534,682254143.735747,683080983.433208,683436164.486334
"C18-Pos-100002",NA,"C7 H10 O2 S",249402259.763935,140764718.193024,179705577.65634,223285162.487118,147045674.81598,223707105.583444,250643737.165881,315356440.900567,289931250.782059,269284883.242246,175288359.282752,166061431.254702,289976042.606362,56371161.7013398,245259665.635671,483077210.242083,58899506.7018954,236182390.615587,247249330.497396,333067437.118538,374169842.970032,406373672.012918,156487018.468066,357094927.493157
"C18-Pos-100003",NA,"C7 H13 N O2 S",NA,140764718.193024,179705577.65634,223285162.487118,147045674.81598,223707105.583444,NA,NA,289931250.782059,NA,175288359.282752,166061431.254702,NA,82374829.4285952,245259665.635671,483077210.242083,93339397.2009737,NA,247249330.497396,333067437.118538,NA,406373672.012918,156487018.468066,357094927.493157
"C18-Pos-100004",NA,"C7 H5 N6 O P",NA,NA,NA,NA,NA,NA,NA,NA,NA,380355912.821872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C18-Pos-100005",NA,"C4 H N4 O3 P",395799223.927661,397063581.657933,392715924.08669,386602960.714534,365955913.419612,387711245.280492,398857721.840456,403898871.949804,394391858.290894,394894844.568656,382241324.434438,387851279.896417,396194824.737432,379028729.569975,395893413.569996,386640039.507606,387706114.93219,384982241.065105,384419928.13556,381193487.8501,369850887.247136,377363625.44152,368054546.269298,379591942.200385
"C18-Pos-100006",NA,"C7 H5 N6 O P",NA,NA,NA,NA,NA,NA,323427802.614863,NA,NA,NA,NA,NA,NA,271260994.215677,NA,NA,NA,NA,NA,360270312.8857,NA,NA,NA,NA
"C18-Pos-100007",NA,"C7 H12 O4 P2",292270716.483165,283437353.69568,274944372.414983,304995612.693215,276924379.931725,285946642.317009,299763521.6049,296323265.601469,293765511.581513,295972469.104407,282563864.623021,323079345.610799,298718159.578431,276029497.428783,288112880.99096,300883998.806277,290582983.377421,290029236.952193,289238362.780956,284277051.889749,277048461.333246,285539231.787831,278430140.714079,289602796.909623
"C18-Pos-100008",NA,"C11 H15 N O10",NA,NA,153086931.135966,NA,225944423.943089,NA,NA,NA,205732223.813769,NA,267275599.796527,NA,NA,NA,NA,173449142.179186,NA,NA,NA,NA,NA,NA,NA,NA
"C18-Pos-100009",NA,"C11 H15 N O10",NA,58912670.607824,201862125.837386,73393180.3214093,NA,58984557.7541716,NA,74751832.5441627,NA,204688775.943213,NA,226022331.442118,NA,75108040.4273146,NA,148740914.423354,NA,NA,164987443.604521,110128381.453372,144169034.621719,51920530.5813781,137945613.383554,130459292.112969
"C18-Pos-100010",NA,"C3 H7 P S2",184983807.526313,196271977.389418,197088053.17307,186548938.775601,190518690.898975,198571622.533079,193259223.274605,185651999.188028,194227784.476525,192122445.880645,203003915.692175,83059296.7125255,189906351.056102,189396484.309257,199659593.647628,191441234.036936,192678561.096465,192554694.461448,202766322.583229,190385112.348219,99932800.9991884,185272192.22408,193189996.598973,195469486.050703
"C18-Pos-100011",NA,"C12 H18 N6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188841674.624726,NA,NA,NA,NA,198124545.033159,NA,NA,NA
"C18-Pos-100012",NA,"C3 H6 N2 O5",67673114.0866211,74422859.1443389,36160873.2457962,90323869.1629907,59817080.124919,54007634.6400917,66798765.5571705,70931881.4471953,129031020.250375,74645045.7083188,98876986.8030174,84543408.3288592,194784622.790375,97797797.8410887,131779615.569983,49338636.9731057,65732818.8255187,79933041.9027805,63014385.441667,92194699.9448829,132454824.528186,66128435.1114205,62134100.4468926,84654575.1205617
"C18-Pos-100013",NA,"C11 H15 N O10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92273768.5134156,122783207.241451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C18-Pos-100014",NA,"C11 H15 N O10",NA,136922378.222787,NA,33238587.1933509,NA,37058897.4733156,NA,55841748.6379904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71758568.8666882,NA,179762580.146586,NA,42735734.2471253
"C18-Pos-100015",NA,"C5 H2 N2 O4 S",150873225.321084,152882427.280036,153787977.300594,149236830.296688,152043558.100893,152104835.487136,159265034.050803,153727271.552771,155449635.98181,146197802.664584,148951270.222159,151617908.161932,152967280.855298,148876538.417937,148247518.413015,158372378.723071,154408443.699365,152215333.118233,152054322.20477,146534868.850935,154124123.758972,148815807.474114,145428788.475924,148150766.367575
"C18-Pos-100016",NA,"C3 H3 N5 P2",124900812.591088,86521323.7334064,85865975.4027507,143905546.498962,82789502.5474994,89923853.8314316,119301144.697417,132774557.826031,103618329.103856,112048912.838745,83918063.4248626,86562066.2537572,119783781.854636,95684374.873314,102331984.479985,118720820.343227,86006965.1034359,105569033.120547,105985151.576038,95656962.1292074,95243662.2162116,91312297.7697399,91912068.5958989,99340997.1449967
"C18-Pos-100017",NA,"C4 H N4 O3 P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121775149.163539,NA,NA,NA,NA
"C18-Pos-100018",NA,"C11 H15 N O10",57076838.5131783,96379979.7615356,68320448.433935,32070710.0276432,NA,77802703.6836058,87911287.275862,47470426.682937,NA,82293330.9108469,18996254.0749697,80248657.0548216,57299375.1158735,50769936.6120397,81051810.3298091,NA,70173221.1455046,89401836.869226,21706170.5499046,113300274.996639,97556457.0193444,81492790.2549522,80653851.7207478,109847095.150694
"C18-Pos-100019",NA,"C7 H21 N3 O5 P2 S",46051723.6451204,43355550.3239023,66697174.9881567,61896223.5402505,70347289.5491173,47981442.8312337,77255838.950872,55694394.5309635,47892052.1957963,28167185.1152579,83504331.8030177,48823409.8358309,76838019.8700965,91331843.8068357,41935649.146159,76035640.6580343,28498630.8842776,9518181.09391544,45131046.4151354,111127116.188277,34560202.5339724,55514419.5112371,NA,52094377.0850382
"C18-Pos-100020",NA,"C3 H9 N O6 P2",86507479.4201337,50180158.0814073,49856913.7772192,104109667.695502,48477932.010068,52240703.2250564,78962433.0482802,93326457.9137211,68481548.5914856,72797315.0531581,47799201.9508395,50086028.2781589,80170587.6404182,57546450.875281,63751836.4256058,86759854.2114067,47894823.6817607,67192406.0366466,67024676.3782038,58663874.8786233,58508056.9487418,55044519.3199399,52000969.3733777,61635580.3762221
"C18-Pos-100021",NA,"C11 H15 N O10",NA,NA,NA,61325841.62908,NA,76473403.222602,87911287.275862,67574080.9400042,77688094.5437187,NA,NA,NA,61679603.1495573,NA,NA,55657869.7338284,NA,89739394.3106307,NA,NA,NA,NA,NA,NA
"C18-Pos-100022",NA,"C11 H20 N2 O4 S2",43949196.9083864,44029064.1171394,46305133.7830866,39250059.4430587,30266162.3983482,31222003.7264958,55285835.2824531,46687741.0547397,33816128.9106748,52177421.0833741,32605362.8423267,45735645.3159456,25082364.4152743,25035707.6840204,14383153.7803411,54927522.2658051,30759832.6280751,40938531.33757,43496103.2598148,83083975.4982144,31955680.1482432,42097264.6969722,43921763.049799,62008967.635762
"C18-Pos-100023",NA,"C3 H N4 O P",73455848.0546393,78648478.6624023,80067094.6656312,67493168.338929,78345477.8236132,78282986.8493227,76451152.6026628,74881542.1299675,78057697.4371404,79604070.5017934,77171222.6990745,77538136.8879398,75635159.2214393,78243666.6050232,76162054.0374291,73159823.4807997,80266471.0109902,77121162.7399569,75566593.3849762,72397362.1966769,81233990.8783206,73536807.2488974,76617959.1467159,75331695.2441528
"C18-Pos-100024",NA,"C2 H5 P S2",65705259.3834108,71037259.9354591,69845906.5642021,60555463.6278208,76471684.3433068,70333186.5901474,66781427.8682064,60816794.3129598,68998992.1107791,67730062.1751726,72491862.1339719,71548937.7797502,65965981.0505647,66924194.715899,66427844.4059294,61454083.24912,73555295.8539395,67241796.872907,68065843.6136411,62577420.1023969,70303626.2787322,70359836.0120153,66667574.5145977,66801590.6526834
"C18-Pos-100025",NA,"C8 H15 N6 O3 P S3",29455406.3253798,NA,NA,38160578.5765427,NA,NA,NA,26287718.4990089,NA,15291912.3927086,NA,NA,20469358.9493078,NA,6868198.20112211,74888486.5406595,NA,NA,13703347.8977227,NA,NA,NA,1656500.80817452,6606370.15911529
"C18-Pos-100026",NA,"C11 H15 N O10",NA,51458642.662092,2995158.56012556,2800470.88378621,NA,4869706.80862169,NA,3746721.00096582,NA,2676518.72125271,NA,NA,5221642.82905361,58840246.2963042,NA,71761066.1433269,5778913.50036336,11147269.3388125,NA,2598029.74935282,NA,6329973.33658132,NA,4224773.82503831
"C18-Pos-100027",NA,"C2 H2 N4 O2 P2",NA,53813347.9174277,53252091.8539736,NA,52838211.2983604,53926818.7650068,59366522.7209778,61888223.3203118,59351948.2954227,58109176.4723348,53777499.2900963,51936661.6413051,NA,56675098.5819882,56555790.5004367,60646974.0873977,53517332.8522892,58732971.2715724,59315110.2746161,56533546.3324689,56166993.6654405,NA,55452205.315577,56886550.8369044
"C18-Pos-100028",NA,"C5 H7 N3 O7",59152819.7814883,57126363.7592123,60260403.1071109,62338289.6261552,56104874.6652949,61718783.7219459,60297395.5312114,60280794.999913,59011922.1808731,59611698.346538,58717532.7321741,55556130.1745657,59282816.5897176,55654832.2580614,56192191.9821618,61532956.1410378,57157281.2085292,57656875.161333,62852209.5364806,55746618.2737779,58791048.8577977,51372774.9290189,59180135.691203,56385064.2903189
"C18-Pos-100029",NA,"C4 H13 N P2 S",35332982.6987093,38776164.3559308,27088204.5423566,37750793.2892702,42714225.8989362,18446394.1072677,24521903.2215318,26282597.8225804,31599892.7310996,56787926.3152897,44019902.3175382,44332651.8609244,22982072.9976037,28970323.0268447,31752358.9177284,18483285.8766642,30088975.9056885,39759951.5270146,33621446.8377498,61131202.0539401,38851761.4455755,36485481.5614992,31025215.7397624,52532406.6274962
"C18-Pos-100030",NA,"C3 H2 N O6 P S",25153335.990361,41532985.6820207,8730855.26000824,22428017.5540453,44383499.7824447,35400128.0673877,29948928.149308,2742300.04447847,24887097.6266918,60015481.9156278,44379484.8405929,48684500.0274347,19001008.5624701,1867963.06836585,34115251.0891949,3745893.55739116,30372558.0579885,27890931.1717408,27927736.0274804,47321665.4873615,37697808.7090795,32306813.4496299,34805055.0742341,37250413.0683452
"C18-Pos-100031",NA,"C3 H2 N2 O6",45264830.7226919,52035286.710237,46397970.8642522,39477636.4621587,50500879.199779,53243851.9980608,50183518.9311588,45151054.5252853,47927623.4601236,50754688.787297,51123628.9457241,52314559.202844,47764018.4765168,55479957.0099269,53368689.6938797,35207852.7912313,50561925.2803543,48521456.8388446,46986095.9779018,53805376.3441391,52703165.3620211,53442828.0484681,47640580.3902121,54310748.1847001
"C18-Pos-100032",NA,"C9 H17 N O5 P2 S2",54789954.7910379,NA,461405.149276667,7628429.39587484,2990814.01476367,856055.653599978,25941646.9171988,40110387.7346797,23657768.2060358,19125608.3376099,NA,NA,42189150.9968225,549211.364886514,14789528.3666256,50138704.2133055,NA,8006000.54744239,15807749.4131389,2175952.29988047,10299767.4881937,1912466.84407005,2881986.60342885,12887449.1341138
"C18-Pos-100033",NA,"C3 H2 N3 P",35409108.7593338,22402979.4102707,29552226.2389219,21742874.0263834,18640717.9890702,16079861.0050482,23031402.2599473,17063975.7787472,43745419.5215368,21807564.0653509,32277600.8733203,37761552.3833052,54509627.411086,29560916.3874377,47386339.9661274,27076682.0828417,25001264.8688502,23267737.8968514,34640793.614626,26512525.6288517,42249873.4876715,19167944.4978361,21070769.158197,24081861.5051534
"C18-Pos-100034",NA,"C5 H6 Cl N3 O3 S",14883505.4970615,13568607.0525536,10217835.3995035,12080673.619778,9643804.63427031,8160279.47149744,9666137.9660816,8520957.74084431,32354238.5089824,11036208.4166049,23630441.1219176,20832511.5736521,49171286.8908481,19735518.2359863,33875964.5344828,9349318.63926746,12165327.5860332,13009619.9478493,15232542.8768365,17282091.6776843,33239196.3396085,10085059.6599436,10012210.8036534,14785258.9148408
"C18-Pos-100035",NA,"C2 H6 N2 O4",5006512.94403923,20626777.4816072,1846004.37305346,23644954.1581878,16460157.0622316,15878424.0424626,11186323.0022822,18760091.5515784,26041214.8802502,17990213.3910231,28165647.9663573,13503727.6308764,48851748.7884916,26550900.4315388,25064099.3044344,3407777.01685445,14267850.82151,20664550.4944088,5472002.28742611,24254937.9998226,32918148.6593375,18175161.7224615,13927140.5120531,22327416.7528316
"C18-Pos-100036",NA,"C2 H5 O6 P",44126187.7759111,41265168.2678447,NA,NA,41394123.4653158,41698551.5927519,44832496.5750221,45450741.3131518,NA,NA,NA,NA,NA,NA,NA,NA,NA,42224409.5046731,NA,NA,NA,40439726.666878,NA,NA
"C18-Pos-100037",NA,"C4 H2 N2 O7",40672374.7255973,40429411.9965921,35904665.8291622,36865924.4286615,38500946.9160232,42532046.1112631,43860665.5277677,40862434.1787783,39981726.6136938,44962786.3159243,39038700.8650111,41718534.3394108,41018324.6185057,46067804.099025,44776522.1106898,31098420.8170602,40605736.2585309,41436586.391449,39070551.2014526,45167979.1016491,44346952.5208317,43475067.1350128,40491160.9876288,45822634.3422267
"C18-Pos-100038",NA,"C4 H4 N2 O8",40672374.7255973,40429411.9965921,35904665.8291622,36865924.4286615,38500946.9160232,42532046.1112631,43860665.5277677,40862434.1787783,39981726.6136938,44962786.3159243,39038700.8650111,41718534.3394108,41018324.6185057,46067804.099025,44776522.1106898,31098420.8170602,40605736.2585309,41436586.391449,39070551.2014526,45167979.1016491,44346952.5208317,43475067.1350128,40491160.9876288,45822634.3422267
"C18-Pos-100039",NA,"C H3 N O4 S",38222929.7544176,42609992.0105401,42904802.3852063,36679394.8722551,41225247.2667474,42927917.9885911,41487230.8562409,36674131.7118901,41466637.6891844,41027660.0519177,42397839.0224661,42861803.6267129,40653108.8215085,32000868.7839984,42455178.3133053,35326043.0845177,43706042.3899818,42720609.2548111,42649215.2006275,41858875.9331138,41789014.3808999,42644425.1732507,41793365.5789303,42103709.4903304
"C18-Pos-100040",NA,"C7 H14 O2 P2 S",12545839.4412529,38728261.1224214,37852627.7279646,42000265.4656961,38967456.8130065,39286975.2424755,40664378.8258016,40406177.8908474,39793106.1695288,19390298.5311803,38757804.0948747,20287273.9022594,43066084.8509197,36939667.8306599,39007247.2585517,40549609.8897657,38065166.6,38990238.1663188,39353874.5752603,39029871.7899155,37642039.2013909,37217794.4541081,36279068.4755681,39265451.8702273
"C18-Pos-100041",NA,"C5 H Cl N2 O S",42724538.7563272,24781141.1280734,26992361.6371849,40081839.1031102,23330077.136559,31150398.1534241,33577346.7658589,38480154.7646455,30473115.1556026,28613897.703337,22711095.7579933,26838768.0492024,39584692.8585358,33682503.3867822,31246878.7678757,37348326.7364126,29778436.5172699,39523725.8523031,37300165.6243881,23941418.4663961,37258278.7207006,33434446.6985764,30976498.4072761,36802647.9887552
"C18-Pos-100042",NA,"C11 H15 N O10",NA,NA,NA,NA,24027554.2973609,11984714.6748551,NA,NA,41864987.0288473,33280084.8811618,20506164.2212835,31791499.8759089,NA,NA,NA,NA,20478116.7549766,NA,NA,NA,31149745.9533022,14292611.8993053,NA,NA
